id,Label,Number_Points,X,Y
62,62,4,0.247063,0.209402
63,63,2,0.227203,0.191584
64,64,3,0.271704,0.204366
65,65,1,0.241122,0.328840
66,66,2,0.153705,0.222629
67,67,4,0.120732,0.218606
68,68,1,0.276768,0.238589
69,69,1,0.236539,0.302430
70,70,2,0.165502,0.296308
71,71,11,0.785530,0.788697
72,72,20,0.808292,0.788123
73,73,4,0.779797,0.813808
74,74,4,0.867935,0.794875
75,75,5,0.869013,0.751795
76,76,9,0.813727,0.810033
77,77,1,0.768255,0.750886
78,78,2,0.752935,0.735232
79,79,4,0.847736,0.844394
80,80,10,0.786663,0.762027
81,81,2,0.809884,0.736719
82,82,1,0.758070,0.773973
83,83,1,0.768509,0.852068
84,84,8,0.809576,0.756199
85,85,8,0.844373,0.767316
86,86,3,0.754166,0.806010
87,87,5,0.835235,0.785342
88,88,3,0.785285,0.873174
89,89,4,0.843514,0.811381
90,90,2,0.822911,0.703968
91,91,2,0.801651,0.837245
92,92,8,0.843609,0.728389
93,93,5,0.045545,0.667841
94,94,8,0.098189,0.610186
95,95,5,0.047379,0.620022
96,96,7,0.095496,0.589886
97,97,1,0.104819,0.698327
98,98,10,0.072186,0.640547
99,99,4,0.121581,0.583874
100,100,1,0.070277,0.665357
101,101,1,0.143351,0.659498
102,102,11,0.074397,0.616106
103,103,9,0.122453,0.619338
104,104,5,0.045274,0.645838
105,105,10,0.097631,0.640119
106,106,4,0.127310,0.673578
107,107,2,0.064930,0.592728
108,108,6,0.158910,0.617025
109,109,5,0.102086,0.668576
110,110,3,0.095229,0.561435
111,111,3,0.128753,0.637548
112,112,2,0.013965,0.637416
113,113,1,0.151244,0.687046
114,114,4,0.079867,0.556479
115,115,10,0.924612,0.271227
116,116,8,0.893683,0.269897
117,117,4,0.866174,0.261917
118,118,8,0.872762,0.217962
119,119,5,0.848050,0.244694
120,120,16,0.875075,0.249417
121,121,1,0.934856,0.255380
122,122,10,0.897606,0.214470
123,123,1,0.850664,0.171601
124,124,2,0.844426,0.217644
125,125,13,0.900092,0.244126
126,126,3,0.878276,0.296541
127,127,1,0.985015,0.229582
128,128,3,0.814170,0.219117
129,129,6,0.845388,0.268236
130,130,3,0.894910,0.322311
131,131,2,0.872943,0.328228
132,132,2,0.892887,0.294428
133,133,1,0.843026,0.294034
134,134,1,0.885970,0.174137
135,135,2,0.880624,0.195169
136,136,2,0.624229,0.920106
137,137,17,0.672960,0.898814
138,138,2,0.672181,0.843017
139,139,9,0.647012,0.899293
140,140,10,0.697566,0.899476
141,141,2,0.760574,0.882065
142,142,9,0.695567,0.923857
143,143,3,0.730911,0.904511
144,144,8,0.696454,0.877320
145,145,7,0.668010,0.927990
146,146,3,0.726102,0.920923
147,147,8,0.670589,0.872084
148,148,4,0.647441,0.923298
149,149,2,0.721236,0.860683
150,150,4,0.650369,0.878392
151,151,1,0.720303,0.965932
152,152,1,0.627369,0.857753
153,153,2,0.746910,0.957798
154,154,1,0.694841,0.850144
155,155,1,0.659535,0.976251
156,156,1,0.691531,0.944331
157,157,1,0.727007,0.979137
158,158,1,0.654443,0.991905
159,159,1,0.613365,0.905502
160,160,2,0.757391,0.907426
161,161,1,0.669889,0.946080
162,162,11,0.387848,0.559293
163,163,13,0.409140,0.583912
164,164,11,0.385140,0.589170
165,165,9,0.411665,0.552087
166,166,3,0.359884,0.612215
167,167,4,0.418820,0.604971
168,168,4,0.461892,0.590826
169,169,6,0.413551,0.536773
170,170,1,0.380055,0.502608
171,171,6,0.446962,0.582948
172,172,4,0.440632,0.558665
173,173,4,0.378485,0.642642
174,174,4,0.446509,0.645331
175,175,1,0.468745,0.503046
176,176,6,0.363421,0.587860
177,177,1,0.486144,0.547734
178,178,2,0.390494,0.609169
179,179,4,0.360493,0.558184
180,180,2,0.436537,0.540956
181,181,2,0.471970,0.554293
182,182,1,0.433100,0.606327
183,183,3,0.389165,0.527999
184,184,1,0.354849,0.537065
185,185,2,0.424358,0.499897
186,186,1,0.405517,0.635973
187,187,14,0.558775,0.870952
188,188,13,0.559165,0.818608
189,189,6,0.584665,0.869078
190,190,19,0.557471,0.842734
191,191,3,0.526090,0.865769
192,192,8,0.585358,0.818705
193,193,4,0.583215,0.835562
194,194,1,0.484107,0.837901
195,195,3,0.507786,0.853847
196,196,5,0.557401,0.794612
197,197,1,0.638402,0.837027
198,198,4,0.500084,0.823515
199,199,1,0.576871,0.886175
200,200,1,0.542244,0.904278
201,201,6,0.526910,0.821212
202,202,7,0.534763,0.844510
203,203,1,0.571779,0.797411
204,204,1,0.560236,0.911274
205,205,1,0.619646,0.791989
206,206,2,0.532865,0.796055
207,207,10,0.332120,0.651006
208,208,12,0.328383,0.674533
209,209,14,0.356461,0.670542
210,210,1,0.318609,0.603179
211,211,10,0.359822,0.696937
212,212,6,0.384384,0.699318
213,213,6,0.299159,0.698006
214,214,9,0.302163,0.673928
215,215,6,0.305426,0.648771
216,216,6,0.416423,0.678752
217,217,7,0.327423,0.703612
218,218,6,0.382389,0.669439
219,219,5,0.352286,0.646520
220,220,2,0.266753,0.701563
221,221,9,0.302182,0.759796
222,222,1,0.321155,0.599943
223,223,1,0.366391,0.733308
224,224,8,0.759969,0.210987
225,225,4,0.707954,0.176651
226,226,9,0.784748,0.187420
227,227,9,0.756788,0.161359
228,228,2,0.778100,0.242306
229,229,11,0.730132,0.183773
230,230,4,0.784359,0.207959
231,231,13,0.757097,0.187598
232,232,3,0.753374,0.129420
233,233,1,0.740672,0.245935
234,234,6,0.780434,0.160625
235,235,4,0.727029,0.211370
236,236,9,0.726508,0.162117
237,237,9,0.724508,0.099550
238,238,3,0.701122,0.209905
239,239,1,0.808399,0.171951
240,240,5,0.696590,0.127490
241,241,3,0.753629,0.235587
242,242,2,0.701631,0.153542
243,243,1,0.704686,0.239726
244,244,1,0.682026,0.196087
245,245,9,0.893581,0.413902
246,246,9,0.840574,0.391884
247,247,12,0.868367,0.415659
248,248,4,0.809693,0.432515
249,249,11,0.841776,0.441892
250,250,6,0.819403,0.409938
251,251,5,0.873172,0.386017
252,252,1,0.809332,0.469114
253,253,1,0.795753,0.412532
254,254,6,0.866846,0.472437
255,255,9,0.846779,0.413941
256,256,5,0.896206,0.445292
257,257,2,0.846803,0.461112
258,258,11,0.870362,0.442083
259,259,1,0.915845,0.384023
260,260,3,0.876804,0.502696
261,261,1,0.909819,0.361722
262,262,3,0.822459,0.382944
263,263,2,0.855247,0.366095
264,264,4,0.779182,0.356781
265,265,1,0.808908,0.364171
266,266,6,0.898461,0.476023
267,267,1,0.819517,0.501996
268,268,1,0.875956,0.368981
269,269,4,0.786035,0.494300
270,270,9,0.474667,0.238774
271,271,9,0.494612,0.211926
272,272,11,0.496930,0.189250
273,273,6,0.414909,0.215079
274,274,2,0.517037,0.221186
275,275,1,0.433354,0.283015
276,276,12,0.469410,0.190308
277,277,1,0.418332,0.199760
278,278,7,0.439562,0.188704
279,279,10,0.475145,0.217793
280,280,1,0.430384,0.133297
281,281,2,0.416974,0.241082
282,282,2,0.467345,0.162375
283,283,6,0.447202,0.218096
284,284,1,0.519074,0.183232
285,285,2,0.439253,0.159838
286,286,1,0.406365,0.265175
287,287,6,0.446311,0.240411
288,288,7,0.499044,0.388870
289,289,1,0.552513,0.435095
290,290,10,0.469900,0.416030
291,291,16,0.497771,0.414686
292,292,7,0.528652,0.417080
293,293,5,0.471954,0.388448
294,294,17,0.500038,0.438176
295,295,8,0.470994,0.437500
296,296,3,0.534379,0.437252
297,297,2,0.491448,0.508643
298,298,3,0.469481,0.472029
299,299,1,0.519668,0.457308
300,300,2,0.437258,0.408772
301,301,2,0.474644,0.359930
302,302,1,0.454063,0.393118
303,303,1,0.553531,0.403525
304,304,4,0.502248,0.474864
305,305,1,0.449904,0.467278
306,306,17,0.644413,0.588785
307,307,12,0.616619,0.618104
308,308,1,0.685845,0.608513
309,309,2,0.611710,0.558971
310,310,2,0.689410,0.636760
311,311,11,0.645585,0.617457
312,312,10,0.671867,0.610490
313,313,7,0.672326,0.587762
314,314,8,0.666834,0.640357
315,315,10,0.621046,0.587149
316,316,2,0.664585,0.561464
317,317,1,0.580435,0.612361
318,318,1,0.677273,0.698065
319,319,4,0.637723,0.556632
320,320,2,0.589601,0.595308
321,321,3,0.618118,0.636615
322,322,1,0.591214,0.554205
323,323,1,0.608697,0.666057
324,324,1,0.619985,0.542837
325,325,2,0.656522,0.641833
326,326,2,0.640821,0.667762
327,327,8,0.213358,0.466764
328,328,9,0.241565,0.422181
329,329,15,0.215264,0.438593
330,330,1,0.245705,0.497973
331,331,7,0.183058,0.417242
332,332,13,0.240821,0.444540
333,333,9,0.187653,0.443986
334,334,6,0.182660,0.466520
335,335,1,0.170255,0.384198
336,336,5,0.164636,0.438138
337,337,5,0.157151,0.471458
338,338,11,0.215298,0.412993
339,339,3,0.240811,0.472758
340,340,1,0.186125,0.357000
341,341,4,0.270699,0.411570
342,342,3,0.207371,0.490598
343,343,2,0.216721,0.391150
344,344,1,0.232974,0.382536
345,345,2,0.273670,0.431728
346,346,4,0.303311,0.360148
347,347,10,0.328055,0.386751
348,348,9,0.355320,0.414515
349,349,1,0.336092,0.472000
350,350,13,0.303548,0.411133
351,351,1,0.379716,0.370730
352,352,4,0.278762,0.384329
353,353,5,0.303094,0.443823
354,354,5,0.355239,0.382711
355,355,2,0.358286,0.435008
356,356,9,0.329142,0.410220
357,357,14,0.327836,0.441841
358,358,8,0.301815,0.390822
359,359,1,0.296967,0.465354
360,360,4,0.327372,0.357678
361,361,2,0.380692,0.386122
362,362,1,0.351199,0.365221
363,363,2,0.378528,0.415112
364,364,1,0.369277,0.459144
365,365,1,0.371653,0.442441
366,366,11,0.896541,0.527000
367,367,10,0.925393,0.497667
368,368,1,0.949114,0.485293
369,369,8,0.929743,0.551494
370,370,7,0.873846,0.526845
371,371,6,0.872731,0.556712
372,372,2,0.853338,0.503221
373,373,4,0.929891,0.533698
374,374,2,0.925605,0.574757
375,375,8,0.897895,0.553670
376,376,13,0.901091,0.504378
377,377,1,0.924841,0.469464
378,378,2,0.882661,0.579479
379,379,2,0.846548,0.556042
380,380,5,0.845810,0.534091
381,381,2,0.899168,0.611312
382,382,2,0.949624,0.531118
383,383,1,0.973897,0.523247
384,384,1,0.950133,0.489228
385,385,2,0.902902,0.578998
386,386,14,0.331473,0.158645
387,387,11,0.330367,0.183820
388,388,12,0.304471,0.182722
389,389,6,0.303587,0.161835
390,390,3,0.277616,0.127379
391,391,1,0.372756,0.110996
392,392,7,0.326090,0.207131
393,393,1,0.320476,0.230631
394,394,5,0.357785,0.157451
395,395,5,0.272168,0.159532
396,396,5,0.323022,0.130830
397,397,4,0.350435,0.186358
398,398,5,0.303977,0.210657
399,399,7,0.274500,0.187879
400,400,2,0.299852,0.235397
401,401,5,0.300548,0.134871
402,402,1,0.351114,0.235266
403,403,1,0.373096,0.159970
404,404,1,0.248590,0.170901
405,405,1,0.343052,0.215502
406,406,3,0.051492,0.928677
407,407,6,0.051054,0.895168
408,408,15,0.097656,0.898774
409,409,11,0.126608,0.899635
410,410,5,0.067934,0.871430
411,411,13,0.101131,0.921338
412,412,14,0.077248,0.903640
413,413,1,0.074096,0.973365
414,414,3,0.154044,0.934041
415,415,2,0.066330,0.952289
416,416,4,0.127268,0.878545
417,417,3,0.098567,0.945788
418,418,1,0.038111,0.875243
419,419,2,0.042694,0.848352
420,420,1,0.113985,0.856966
421,421,4,0.128116,0.922293
422,422,7,0.069222,0.927740
423,423,2,0.102273,0.972053
424,424,1,0.111694,0.883551
425,425,1,0.024192,0.883289
426,426,1,0.150140,0.907338
427,427,9,0.215821,0.641745
428,428,3,0.245026,0.736252
429,429,6,0.241391,0.647094
430,430,11,0.216980,0.699281
431,431,16,0.214616,0.670009
432,432,7,0.187811,0.669505
433,433,3,0.212945,0.611399
434,434,9,0.241178,0.676250
435,435,3,0.215632,0.727361
436,436,6,0.237854,0.693226
437,437,1,0.170170,0.716430
438,438,1,0.224572,0.585863
439,439,8,0.185871,0.642981
440,440,6,0.182915,0.697890
441,441,3,0.264037,0.637548
442,442,2,0.260600,0.670255
443,443,2,0.180906,0.623468
444,444,2,0.185616,0.598762
445,445,1,0.257502,0.602916
446,446,1,0.182137,0.722551
447,447,9,0.418379,0.904666
448,448,3,0.446481,0.920019
449,449,15,0.415198,0.844198
450,450,7,0.387221,0.898431
451,451,13,0.414415,0.874833
452,452,14,0.384984,0.876430
453,453,3,0.385148,0.851515
454,454,4,0.464884,0.871986
455,455,3,0.411260,0.818458
456,456,8,0.437842,0.869122
457,457,3,0.411882,0.925587
458,458,4,0.438574,0.906901
459,459,1,0.375472,0.951327
460,460,1,0.437089,0.806156
461,461,1,0.369192,0.839563
462,462,1,0.468491,0.812977
463,463,3,0.431770,0.843586
464,464,2,0.362911,0.868990
465,465,1,0.412815,0.947217
466,466,2,0.378061,0.921899
467,467,1,0.376321,0.818837
468,468,5,0.788318,0.925721
469,469,8,0.819506,0.927070
470,470,9,0.839310,0.928240
471,471,12,0.840784,0.895481
472,472,5,0.815375,0.960510
473,473,13,0.815867,0.899293
474,474,3,0.794084,0.946255
475,475,2,0.833563,0.878129
476,476,4,0.811072,0.870565
477,477,6,0.846392,0.950977
478,478,4,0.868317,0.927321
479,479,1,0.953018,0.875331
480,480,4,0.863883,0.957099
481,481,1,0.755524,0.938034
482,482,9,0.787162,0.901499
483,483,3,0.833775,0.982926
484,484,1,0.798469,0.992255
485,485,1,0.921277,0.973015
486,486,1,0.893354,0.888186
487,487,8,0.870535,0.722355
488,488,16,0.873341,0.673605
489,489,12,0.872087,0.700382
490,490,1,0.897258,0.769426
491,491,17,0.895860,0.702206
492,492,7,0.899744,0.678850
493,493,2,0.838400,0.691637
494,494,5,0.897241,0.645523
495,495,1,0.914911,0.753859
496,496,1,0.878417,0.649441
497,497,4,0.847948,0.667806
498,498,1,0.856096,0.610262
499,499,1,0.921362,0.687046
500,500,4,0.921107,0.720015
501,501,3,0.893298,0.717683
502,502,2,0.930740,0.674627
503,503,1,0.944701,0.693255
504,504,1,0.902605,0.773274
505,505,6,0.731958,0.037536
506,506,20,0.704033,0.069972
507,507,11,0.704007,0.095358
508,508,7,0.671696,0.072592
509,509,2,0.639421,0.092150
510,510,4,0.748840,0.054655
511,511,2,0.729935,0.019914
512,512,10,0.728357,0.072115
513,513,7,0.700273,0.040697
514,514,4,0.677952,0.040094
515,515,1,0.684572,0.006753
516,516,2,0.756627,0.090532
517,517,3,0.695294,0.012321
518,518,2,0.678758,0.095386
519,519,2,0.734646,0.120091
520,520,1,0.643579,0.070943
521,521,1,0.636535,0.134259
522,522,1,0.774026,0.101726
523,523,8,0.735261,0.496563
524,524,15,0.750256,0.472985
525,525,9,0.733759,0.442072
526,526,13,0.731401,0.470466
527,527,9,0.699377,0.471174
528,528,3,0.733769,0.419733
529,529,3,0.781834,0.526279
530,530,8,0.754771,0.498367
531,531,7,0.749353,0.444777
532,532,6,0.699339,0.445458
533,533,2,0.699849,0.517694
534,534,2,0.786629,0.470644
535,535,1,0.654613,0.512316
536,536,2,0.754675,0.532430
537,537,1,0.756458,0.558665
538,538,2,0.785653,0.444365
539,539,1,0.710712,0.503920
540,540,1,0.679055,0.514502
541,541,1,0.733118,0.541787
542,542,1,0.741351,0.556042
543,543,1,0.747037,0.428536
544,544,9,0.730431,0.275232
545,545,4,0.779500,0.303720
546,546,12,0.700514,0.324315
547,547,5,0.701699,0.273955
548,548,6,0.707261,0.299719
549,549,22,0.727574,0.301396
550,550,2,0.766600,0.354551
551,551,8,0.727082,0.323528
552,552,1,0.644683,0.275757
553,553,3,0.752921,0.277389
554,554,1,0.750686,0.372129
555,555,1,0.681856,0.310213
556,556,10,0.753215,0.326610
557,557,4,0.729978,0.360454
558,558,1,0.680498,0.357875
559,559,4,0.753636,0.298429
560,560,1,0.785908,0.272259
561,561,2,0.776827,0.323156
562,562,11,0.275942,0.760172
563,563,19,0.271648,0.785107
564,564,6,0.295694,0.812540
565,565,3,0.215887,0.811549
566,566,7,0.247426,0.760543
567,567,2,0.270827,0.848833
568,568,10,0.242454,0.813266
569,569,1,0.305369,0.847783
570,570,7,0.295366,0.783456
571,571,7,0.246954,0.785642
572,572,1,0.316657,0.788316
573,573,8,0.271262,0.808801
574,574,1,0.326756,0.771087
575,575,1,0.243923,0.845510
576,576,1,0.288395,0.735844
577,577,1,0.282369,0.730247
578,578,1,0.319373,0.811403
579,579,1,0.330491,0.845422
580,580,2,0.425631,0.695004
581,581,8,0.443030,0.727525
582,582,14,0.440083,0.698664
583,583,13,0.469888,0.697748
584,584,4,0.500105,0.704077
585,585,4,0.493825,0.670277
586,586,1,0.485804,0.716517
587,587,2,0.531253,0.650840
588,588,8,0.474485,0.721994
589,589,13,0.470906,0.671694
590,590,2,0.502269,0.750580
591,591,10,0.447256,0.670185
592,592,3,0.435419,0.746601
593,593,1,0.421303,0.744852
594,594,3,0.469000,0.646876
595,595,1,0.520686,0.689669
596,596,2,0.481518,0.751323
597,597,1,0.505919,0.655738
598,598,1,0.122303,0.303129
599,599,2,0.100236,0.299106
600,600,12,0.096848,0.243312
601,601,5,0.039401,0.267991
602,602,13,0.098114,0.270341
603,603,9,0.046023,0.244973
604,604,3,0.120831,0.241359
605,605,2,0.069131,0.198405
606,606,8,0.098030,0.215721
607,607,9,0.069428,0.267089
608,608,9,0.071748,0.243467
609,609,2,0.052581,0.210255
610,610,11,0.067700,0.217052
611,611,4,0.072271,0.301162
612,612,1,0.070362,0.168802
613,613,3,0.120577,0.266953
614,614,1,0.055255,0.192414
615,615,1,0.053218,0.298494
616,616,14,0.100824,0.526876
617,617,4,0.073077,0.534026
618,618,10,0.123958,0.470102
619,619,8,0.103769,0.474296
620,620,14,0.101558,0.500066
621,621,6,0.077123,0.497580
622,622,1,0.052369,0.492814
623,623,9,0.125481,0.526804
624,624,3,0.099670,0.447805
625,625,5,0.153892,0.501944
626,626,1,0.052793,0.515464
627,627,2,0.122006,0.455078
628,628,4,0.071147,0.468458
629,629,1,0.121369,0.548171
630,630,8,0.125125,0.500816
631,631,1,0.150819,0.514764
632,632,2,0.162234,0.553549
