x,y,cl
0.169220,0.029704,0
0.169373,0.221400,0
0.169973,0.132650,0
0.170146,0.288818,0
0.170843,0.130768,0
0.171300,0.107488,0
0.171697,0.244222,0
0.172200,0.313426,0
0.172867,0.290212,0
0.173482,0.137746,0
0.173894,0.283203,0
0.174484,0.303050,0
0.175023,0.019735,0
0.175441,0.194738,0
0.175659,0.015259,0
0.175949,0.071462,0
0.176468,0.168035,0
0.177333,0.106466,0
0.178451,0.267955,0
0.178630,0.117544,0
0.179103,0.167531,0
0.179443,0.197678,0
0.180100,0.025615,0
0.180247,0.032247,0
0.180776,0.218211,0
0.182256,0.304326,0
0.182785,0.055303,0
0.183355,0.239125,0
0.183655,0.235265,0
0.184189,0.226624,0
0.184367,0.105260,0
0.185262,0.149663,0
0.185791,0.115885,0
0.186513,0.207865,0
0.186956,0.214071,0
0.187871,0.177622,0
0.188604,0.025492,0
0.188766,0.080795,0
0.189535,0.284475,0
0.190018,0.289826,0
0.190272,0.195384,0
0.190460,0.051753,0
0.191218,0.139018,0
0.192240,0.046346,0
0.192871,0.045370,0
0.193268,0.253932,0
0.193588,0.055425,0
0.194214,0.196640,0
0.194672,0.201085,0
0.195409,0.155182,0
0.195887,0.075022,0
0.196096,0.229039,0
0.196269,0.242121,0
0.196543,0.086350,0
0.197154,0.169612,0
0.197825,0.206304,0
0.198059,0.109482,0
0.198568,0.297846,0
0.198985,0.285929,0
0.199473,0.241949,0
0.200277,0.119609,0
0.200495,0.262716,0
0.200826,0.295492,0
0.201309,0.245682,0
0.201904,0.188054,0
0.202352,0.207662,0
0.203145,0.153804,0
0.203623,0.261439,0
0.204091,0.059479,0
0.205063,0.237305,0
0.205938,0.184799,0
0.207123,0.188207,0
0.208201,0.071553,0
0.208639,0.243698,0
0.208933,0.176158,0
0.209549,0.148397,0
0.210317,0.114777,0
0.211568,0.224828,0
0.212840,0.073171,0
0.213262,0.261454,0
0.213816,0.204569,0
0.214625,0.138509,0
0.216604,0.112971,0
0.217733,0.119298,0
0.218384,0.192378,0
0.218892,0.190537,0
0.219981,0.181056,0
0.221024,0.209117,0
0.221812,0.072876,0
0.222341,0.263829,0
0.222900,0.232229,0
0.223592,0.174062,0
0.224823,0.243693,0
0.225266,0.164251,0
0.226252,0.063655,0
0.226832,0.103353,0
0.227239,0.242340,0
0.228500,0.159393,0
0.229014,0.179855,0
0.230326,0.240321,0
0.230723,0.207321,0
0.231450,0.258362,0
0.232259,0.100433,0
0.232976,0.146703,0
0.233098,0.094538,0
0.233510,0.224965,0
0.235153,0.249018,0
0.235280,0.205343,0
0.236079,0.246104,0
0.237452,0.187042,0
0.237915,0.129730,0
0.238190,0.219696,0
0.238617,0.170176,0
0.240672,0.088898,0
0.241247,0.226537,0
0.242208,0.087194,0
0.242681,0.121353,0
0.243556,0.249140,0
0.244273,0.145523,0
0.246826,0.184906,0
0.248454,0.242289,0
0.249481,0.093496,0
0.250112,0.120977,0
0.250590,0.222387,0
0.251541,0.230393,0
0.252813,0.143275,0
0.254033,0.091329,0
0.255193,0.131668,0
0.256129,0.216807,0
0.257482,0.227498,0
0.257823,0.181554,0
0.258123,0.108159,0
0.258769,0.100917,0
0.259923,0.193064,0
0.261114,0.170054,0
0.261688,0.232702,0
0.262533,0.201172,0
0.263494,0.134064,0
0.264018,0.217773,0
0.265122,0.154846,0
0.266790,0.120773,0
0.267700,0.134079,0
0.270844,0.173559,0
0.271444,0.139969,0
0.272161,0.114792,0
0.273885,0.157328,0
0.275121,0.133403,0
0.276047,0.165888,0
0.277069,0.115423,0
0.278188,0.196706,0
0.281270,0.181737,0
0.282145,0.116160,0
0.282944,0.189219,0
0.284017,0.184932,0
0.284790,0.156962,0
0.287943,0.159465,0
0.289871,0.191345,0
0.290792,0.202515,0
0.294647,0.158249,0
0.295588,0.177287,0
0.297582,0.195068,0
0.299204,0.133916,0
0.302912,0.183304,0
0.306112,0.175959,0
0.308533,0.154200,0
0.309560,0.184886,0
0.311412,0.153132,0
0.314336,0.177287,0
0.315852,0.154582,0
0.317027,0.174652,0
0.339279,0.165568,1
0.344849,0.163976,1
0.349426,0.158101,1
0.358434,0.180196,1
0.361582,0.190832,1
0.364644,0.194748,1
0.366379,0.186356,1
0.367610,0.145727,1
0.368830,0.155223,1
0.371160,0.156784,1
0.373393,0.167765,1
0.374313,0.198308,1
0.375346,0.175832,1
0.378784,0.166794,1
0.379740,0.188217,1
0.380905,0.122152,1
0.381907,0.192830,1
0.383677,0.160283,1
0.387543,0.217875,1
0.390330,0.119090,1
0.390910,0.134135,1
0.391708,0.120743,1
0.392334,0.225266,1
0.394160,0.128072,1
0.395030,0.161865,1
0.396072,0.111516,1
0.397476,0.119893,1
0.397685,0.216751,1
0.398794,0.109339,1
0.400548,0.172913,1
0.401520,0.103567,1
0.402318,0.189677,1
0.403127,0.177546,1
0.403803,0.150625,1
0.405594,0.234329,1
0.407318,0.169957,1
0.408071,0.229350,1
0.409820,0.209371,1
0.410639,0.170425,1
0.411209,0.215500,1
0.412964,0.128398,1
0.413325,0.116592,1
0.414057,0.215520,1
0.414408,0.237437,1
0.415507,0.198222,1
0.417226,0.194300,1
0.418116,0.082789,1
0.418818,0.124044,1
0.419998,0.236140,1
0.421305,0.247381,1
0.421448,0.151347,1
0.422109,0.238378,1
0.423584,0.113429,1
0.423996,0.229289,1
0.424957,0.150538,1
0.426071,0.219101,1
0.426621,0.235346,1
0.429031,0.173813,1
0.429688,0.203491,1
0.430445,0.167913,1
0.430995,0.148473,1
0.433884,0.128632,1
0.434479,0.238052,1
0.435984,0.206375,1
0.436346,0.262222,1
0.437459,0.063578,1
0.438288,0.189611,1
0.439214,0.065338,1
0.439753,0.179311,1
0.440221,0.190593,1
0.440806,0.273885,1
0.441737,0.060399,1
0.442927,0.075241,1
0.443436,0.090515,1
0.444646,0.133438,1
0.445582,0.190277,1
0.445882,0.160914,1
0.447103,0.120926,1
0.447525,0.237381,1
0.447647,0.170802,1
0.448939,0.084457,1
0.449407,0.248077,1
0.451141,0.106384,1
0.453186,0.138967,1
0.453837,0.169708,1
0.454580,0.153778,1
0.455556,0.092626,1
0.456502,0.084183,1
0.457133,0.146764,1
0.457647,0.281067,1
0.458389,0.256999,1
0.458674,0.204336,1
0.458908,0.122370,1
0.459844,0.133733,1
0.460546,0.057755,1
0.461049,0.194051,1
0.462229,0.068059,1
0.463165,0.154806,1
0.463460,0.177170,1
0.464030,0.278732,1
0.465032,0.064829,1
0.465581,0.290619,1
0.466059,0.127711,1
0.466629,0.180150,1
0.466990,0.177902,1
0.467606,0.209737,1
0.467819,0.224803,1
0.468684,0.193568,1
0.469467,0.117055,1
0.470876,0.300278,1
0.471502,0.079564,1
0.472249,0.290787,1
0.472570,0.134842,1
0.472885,0.173838,1
0.473857,0.303421,1
0.474345,0.199331,1
0.474935,0.041687,1
0.475667,0.051193,1
0.476181,0.098206,1
0.477046,0.088297,1
0.477229,0.045654,1
0.477768,0.033529,1
0.478083,0.143433,1
0.478612,0.131571,1
0.478805,0.194743,1
0.479207,0.176824,1
0.479716,0.101100,1
0.480443,0.237620,1
0.481084,0.245346,1
0.481278,0.091731,1
0.481847,0.172384,1
0.482529,0.034546,1
0.483017,0.046097,1
0.483622,0.051132,1
0.484629,0.081401,1
0.486252,0.307612,1
0.486852,0.265996,1
0.487417,0.112203,1
0.487742,0.106283,1
0.488403,0.056549,1
0.489227,0.232931,1
0.489609,0.266958,1
0.490209,0.274506,1
0.490824,0.009974,1
0.491165,0.307785,1
0.492025,0.090363,1
0.492254,0.019343,1
0.492549,0.089193,1
0.493062,0.082753,1
0.493673,0.179632,1
0.493723,0.143463,1
0.494034,0.147120,1
0.494217,0.031204,1
0.496094,0.216751,1
0.496379,0.020966,1
0.496475,0.164881,1
0.496796,0.184087,1
0.497640,0.004247,1
0.498245,0.187154,1
0.499146,0.309509,1
0.499705,0.104233,1
0.499858,0.131424,1
0.499995,0.262100,1
0.500458,0.101832,1
0.500738,0.057973,1
0.501155,0.236277,1
0.501968,0.007869,1
0.502238,0.059280,1
0.502467,0.066803,1
0.503082,0.164678,1
0.503235,0.071671,1
0.503932,0.055308,1
0.504008,0.047246,1
0.504567,0.267334,1
0.505112,0.191793,1
0.505662,0.061656,1
0.506210,0.225545,1
0.506433,0.257131,1
0.507308,0.089584,1
0.507598,0.044408,1
0.507787,0.209320,1
0.508478,0.318095,1
0.509003,0.215266,1
0.509492,0.264160,1
0.510092,0.048228,1
0.510533,0.270121,1
0.511185,0.159495,1
0.512660,0.177373,1
0.513478,0.081543,1
0.513860,0.050568,1
0.514190,0.286509,1
0.514862,0.107122,1
0.515422,0.285004,1
0.515727,0.157094,1
0.516352,0.229192,1
0.516545,0.156881,1
0.516978,0.200862,1
0.517323,0.257222,1
0.518397,0.082947,1
0.518672,0.026398,1
0.518967,0.084239,1
0.519460,0.181173,1
0.520015,0.298131,1
0.520583,0.024348,1
0.521220,0.274033,1
0.521550,0.229528,1
0.521902,0.123271,1
0.522395,0.070257,1
0.522675,0.263504,1
0.523483,0.055328,1
0.523793,0.053060,1
0.524480,0.160650,1
0.525025,0.032913,1
0.525273,0.193848,1
0.525843,0.138285,1
0.526617,0.050934,1
0.527058,0.304509,1
0.527557,0.056692,1
0.527928,0.291773,1
0.528213,0.144023,1
0.528513,0.185313,1
0.529247,0.106710,1
0.529653,0.090592,1
0.530303,0.081436,1
0.530873,0.108851,1
0.531580,0.278498,1
0.531870,0.043340,1
0.532745,0.061605,1
0.533178,0.157527,1
0.533950,0.193349,1
0.534235,0.231974,1
0.534673,0.221573,1
0.534932,0.186701,1
0.536067,0.266820,1
0.537730,0.080307,1
0.538060,0.068904,1
0.538325,0.189056,1
0.539002,0.113424,1
0.539597,0.259918,1
0.540070,0.123800,1
0.540268,0.277903,1
0.540695,0.054693,1
0.541153,0.287933,1
0.541513,0.277268,1
0.542587,0.061529,1
0.543488,0.205302,1
0.544373,0.055130,1
0.544937,0.271327,1
0.545782,0.120163,1
0.547307,0.168589,1
0.548253,0.173487,1
0.549190,0.233643,1
0.549490,0.159022,1
0.550140,0.114868,1
0.550477,0.116002,1
0.551372,0.085144,1
0.552083,0.238266,1
0.553437,0.163116,1
0.554103,0.273987,1
0.554748,0.158595,1
0.555298,0.073359,1
0.555985,0.212473,1
0.556645,0.242401,1
0.556843,0.056905,1
0.558868,0.205739,1
0.559718,0.091487,1
0.560318,0.238240,1
0.560668,0.238459,1
0.561030,0.104864,1
0.561280,0.086400,1
0.561508,0.209259,1
0.561610,0.246485,1
0.562750,0.117223,1
0.565105,0.078959,1
0.565348,0.141057,1
0.565802,0.113103,1
0.567337,0.206177,1
0.568420,0.200465,1
0.568955,0.191996,1
0.569605,0.214269,1
0.570867,0.146683,1
0.571293,0.218445,1
0.571752,0.196589,1
0.572433,0.105433,1
0.573155,0.246628,1
0.574453,0.122767,1
0.576182,0.096848,1
0.576427,0.206777,1
0.578038,0.136780,1
0.579325,0.215124,1
0.579590,0.235906,1
0.581308,0.098689,1
0.581863,0.203395,1
0.582047,0.170787,1
0.582687,0.091888,1
0.584127,0.183360,1
0.584950,0.110347,1
0.586918,0.245687,1
0.587835,0.140345,1
0.589137,0.125570,1
0.590453,0.207682,1
0.591018,0.164642,1
0.591737,0.217768,1
0.593058,0.111827,1
0.593898,0.167338,1
0.594447,0.152390,1
0.594788,0.223684,1
0.596923,0.111872,1
0.598108,0.147481,1
0.599833,0.229706,1
0.600550,0.109512,1
0.602865,0.192027,1
0.603237,0.183655,1
0.606197,0.189555,1
0.606502,0.215998,1
0.608053,0.192352,1
0.608612,0.116099,1
0.610627,0.210678,1
0.611968,0.176875,1
0.612432,0.211400,1
0.613857,0.187017,1
0.614152,0.130244,1
0.616287,0.213287,1
0.617295,0.135300,1
0.618470,0.195541,1
0.619467,0.182037,1
0.620637,0.176081,1
0.626912,0.132492,1
0.630072,0.146789,1
0.633612,0.193013,1
0.636993,0.164719,1
0.649577,0.180781,1
0.654837,0.176732,1
0.656788,0.163091,1
0.676203,0.168513,2
0.684768,0.183690,2
0.691645,0.151057,2
0.696518,0.195551,2
0.697830,0.148468,2
0.700262,0.142186,2
0.703283,0.181870,2
0.708120,0.125346,2
0.708867,0.204010,2
0.710637,0.206940,2
0.711980,0.131943,2
0.713058,0.154943,2
0.714208,0.182358,2
0.716120,0.120346,2
0.716512,0.175741,2
0.719868,0.209900,2
0.721705,0.180664,2
0.723800,0.137472,2
0.725433,0.176529,2
0.725587,0.188838,2
0.727473,0.169291,2
0.728048,0.121730,2
0.728938,0.151306,2
0.731222,0.154302,2
0.731598,0.182332,2
0.733337,0.173767,2
0.734308,0.201579,2
0.735240,0.154531,2
0.736465,0.204086,2
0.737162,0.195974,2
0.737803,0.200714,2
0.737982,0.170934,2
0.739167,0.125636,2
0.739578,0.154744,2
0.740647,0.133062,2
0.741440,0.142965,2
0.744130,0.198924,2
0.744608,0.214345,2
0.746562,0.138687,2
0.748287,0.145915,2
0.749603,0.218984,2
0.750183,0.156982,2
0.751277,0.215693,2
0.752142,0.226008,2
0.753367,0.223679,2
0.753815,0.186432,2
0.754385,0.200745,2
0.756312,0.151408,2
0.756958,0.101466,2
0.758602,0.256653,2
0.759242,0.172719,2
0.759837,0.177343,2
0.760117,0.254730,2
0.760595,0.251582,2
0.761857,0.258657,2
0.764068,0.075114,2
0.764572,0.211288,2
0.765157,0.256500,2
0.765620,0.115936,2
0.767192,0.080765,2
0.768647,0.065699,2
0.771423,0.185354,2
0.771907,0.256037,2
0.772420,0.087992,2
0.772665,0.088557,2
0.773142,0.146388,2
0.773768,0.232163,2
0.775085,0.227519,2
0.775915,0.140264,2
0.777150,0.111710,2
0.778285,0.243622,2
0.780085,0.208710,2
0.780873,0.227575,2
0.781693,0.072566,2
0.782705,0.074712,2
0.783367,0.050308,2
0.784805,0.090261,2
0.785650,0.138285,2
0.786067,0.172694,2
0.786357,0.275747,2
0.787207,0.046982,2
0.787872,0.269287,2
0.788997,0.179143,2
0.790395,0.044550,2
0.791010,0.071325,2
0.793065,0.121175,2
0.793325,0.264465,2
0.793940,0.081909,2
0.795497,0.073227,2
0.796137,0.176997,2
0.796337,0.195618,2
0.796788,0.066208,2
0.797093,0.060094,2
0.797210,0.079132,2
0.797480,0.091171,2
0.797735,0.234171,2
0.797968,0.228175,2
0.798273,0.058965,2
0.799057,0.174006,2
0.799158,0.213435,2
0.799758,0.123179,2
0.800512,0.126160,2
0.800970,0.263509,2
0.801727,0.230372,2
0.802135,0.173045,2
0.803172,0.189901,2
0.803787,0.197311,2
0.804332,0.110835,2
0.804667,0.282496,2
0.804962,0.248810,2
0.805492,0.140376,2
0.806910,0.143611,2
0.807272,0.146037,2
0.808040,0.167013,2
0.808630,0.238220,2
0.809468,0.094503,2
0.809738,0.123230,2
0.810053,0.038579,2
0.811340,0.293330,2
0.811697,0.079091,2
0.811875,0.198949,2
0.812225,0.032583,2
0.812887,0.189947,2
0.813385,0.273707,2
0.814107,0.051102,2
0.814585,0.127070,2
0.814982,0.241526,2
0.815190,0.197078,2
0.815968,0.201787,2
0.816563,0.139074,2
0.816880,0.052856,2
0.817037,0.253464,2
0.817678,0.268443,2
0.818293,0.274358,2
0.819748,0.209778,2
0.820038,0.225276,2
0.820313,0.287669,2
0.821005,0.235143,2
0.821365,0.086471,2
0.822168,0.057983,2
0.822292,0.090724,2
0.822748,0.097549,2
0.823095,0.214325,2
0.823660,0.074941,2
0.824163,0.076955,2
0.824565,0.183533,2
0.824905,0.219208,2
0.825312,0.121633,2
0.825918,0.301549,2
0.826335,0.277288,2
0.826722,0.223231,2
0.827195,0.227722,2
0.827917,0.315837,2
0.828145,0.080958,2
0.828720,0.153107,2
0.828948,0.242920,2
0.829275,0.119176,2
0.829493,0.243896,2
0.829843,0.168961,2
0.830133,0.008921,2
0.830612,0.076696,2
0.830993,0.203435,2
0.831502,0.238515,2
0.831722,0.291250,2
0.832215,0.102900,2
0.832627,0.289790,2
0.833145,0.053629,2
0.833487,0.228506,2
0.834092,0.140716,2
0.834315,0.296560,2
0.834997,0.017441,2
0.835490,0.073461,2
0.835998,0.322194,2
0.836447,0.093984,2
0.837580,0.068842,2
0.838043,0.054413,2
0.838373,0.107249,2
0.839218,0.303767,2
0.839875,0.075846,2
0.840607,0.084976,2
0.841003,0.248993,2
0.841268,0.155238,2
0.841618,0.164246,2
0.842327,0.146591,2
0.842905,0.090485,2
0.843125,0.268387,2
0.843613,0.302424,2
0.844605,0.285467,2
0.845128,0.161265,2
0.845468,0.127411,2
0.845738,0.117976,2
0.846623,0.194224,2
0.847540,0.193843,2
0.847768,0.114716,2
0.847915,0.090241,2
0.848968,0.226496,2
0.849685,0.066986,2
0.850012,0.230713,2
0.850398,0.303706,2
0.851043,0.075216,2
0.851720,0.175939,2
0.851975,0.225088,2
0.852880,0.299769,2
0.853073,0.242747,2
0.853428,0.248642,2
0.854538,0.083176,2
0.855097,0.293945,2
0.855748,0.132248,2
0.856068,0.239004,2
0.857030,0.039373,2
0.858165,0.058273,2
0.858525,0.211695,2
0.858998,0.120265,2
0.859095,0.268738,2
0.859588,0.095637,2
0.859903,0.189702,2
0.860208,0.054011,2
0.861933,0.278895,2
0.862773,0.179250,2
0.863413,0.065872,2
0.864593,0.257451,2
0.865000,0.296270,2
0.866460,0.053284,2
0.867010,0.043767,2
0.869145,0.105102,2
0.869975,0.224584,2
0.870387,0.287933,2
0.870937,0.046900,2
0.871760,0.291356,2
0.872117,0.187032,2
0.872437,0.254054,2
0.872890,0.286209,2
0.873845,0.098109,2
0.874058,0.112585,2
0.874487,0.222376,2
0.875218,0.287816,2
0.876155,0.226735,2
0.876435,0.051142,2
0.876983,0.225194,2
0.877412,0.066009,2
0.877502,0.142136,2
0.877707,0.172323,2
0.878357,0.249847,2
0.878617,0.063075,2
0.878912,0.254750,2
0.879628,0.192052,2
0.880555,0.083094,2
0.881282,0.119899,2
0.881537,0.110097,2
0.882650,0.189163,2
0.882722,0.161606,2
0.883488,0.176590,2
0.884430,0.086726,2
0.885228,0.231542,2
0.886235,0.247737,2
0.886922,0.275767,2
0.887822,0.192322,2
0.888198,0.180333,2
0.888667,0.234675,2
0.889663,0.191869,2
0.891292,0.059840,2
0.891555,0.257350,2
0.892217,0.086695,2
0.892777,0.066284,2
0.893417,0.266373,2
0.893947,0.111832,2
0.894938,0.075572,2
0.895360,0.139084,2
0.896230,0.234853,2
0.896748,0.108948,2
0.897822,0.237294,2
0.898178,0.241730,2
0.899460,0.093394,2
0.900442,0.117025,2
0.900588,0.198598,2
0.900935,0.120534,2
0.901138,0.071309,2
0.902675,0.157908,2
0.903463,0.225098,2
0.903972,0.204844,2
0.904582,0.167374,2
0.906560,0.187886,2
0.907517,0.083954,2
0.908355,0.157227,2
0.909852,0.247360,2
0.912333,0.231135,2
0.912978,0.145025,2
0.913243,0.165756,2
0.913798,0.248327,2
0.914383,0.247701,2
0.916595,0.183563,2
0.917688,0.100871,2
0.918625,0.118805,2
0.920172,0.214635,2
0.920740,0.171509,2
0.921183,0.173991,2
0.921443,0.237920,2
0.923197,0.151016,2
0.923697,0.165624,2
0.924133,0.108760,2
0.926045,0.142553,2
0.927663,0.231527,2
0.928467,0.189418,2
0.930943,0.159561,2
0.931442,0.129242,2
0.932602,0.118352,2
0.934153,0.202545,2
0.935673,0.217728,2
0.938222,0.157115,2
0.938472,0.155680,2
0.940257,0.198308,2
0.941722,0.175354,2
0.942327,0.132609,2
0.944188,0.156169,2
0.945227,0.178772,2
0.947830,0.166967,2
0.949798,0.128067,2
0.951375,0.193700,2
0.953445,0.168121,2
0.954605,0.170670,2
0.956608,0.182312,2
0.957733,0.163478,2
0.958217,0.170252,2
0.959005,0.156047,2
0.961965,0.169240,2
0.964905,0.158681,2
0.969370,0.162674,2
0.970963,0.141907,2
0.973388,0.169205,2
0.976563,0.146179,2
0.980540,0.159754,2
0.982102,0.156113,2
0.990332,0.170680,2
0.011282,0.509480,3
0.015803,0.501500,3
0.019745,0.490077,3
0.022065,0.486705,3
0.024547,0.517747,3
0.026815,0.500168,3
0.033350,0.533097,3
0.036225,0.535548,3
0.037497,0.500458,3
0.040110,0.506968,3
0.043360,0.468028,3
0.045955,0.516515,3
0.046438,0.471298,3
0.048320,0.480428,3
0.050715,0.472717,3
0.052272,0.478505,3
0.053772,0.548080,3
0.054778,0.550653,3
0.055298,0.490168,3
0.057795,0.503525,3
0.060333,0.543467,3
0.061722,0.442942,3
0.062627,0.528350,3
0.065710,0.468567,3
0.066742,0.510092,3
0.067642,0.549865,3
0.068532,0.565388,3
0.069143,0.473425,3
0.069910,0.488428,3
0.071050,0.499638,3
0.071402,0.447067,3
0.072577,0.428690,3
0.074937,0.432150,3
0.075287,0.509242,3
0.076513,0.441085,3
0.077897,0.453145,3
0.078288,0.447153,3
0.080353,0.498413,3
0.080770,0.474283,3
0.081813,0.434300,3
0.082245,0.430313,3
0.084162,0.565165,3
0.085577,0.436650,3
0.086548,0.518997,3
0.087575,0.562525,3
0.087845,0.447627,3
0.088242,0.419007,3
0.089097,0.418380,3
0.090448,0.477340,3
0.091182,0.472808,3
0.091913,0.418263,3
0.092830,0.412715,3
0.093440,0.414882,3
0.094635,0.423645,3
0.094833,0.531357,3
0.095572,0.434897,3
0.096415,0.580423,3
0.096913,0.468517,3
0.097942,0.474727,3
0.098522,0.438950,3
0.099630,0.556803,3
0.100525,0.441117,3
0.101858,0.508097,3
0.102372,0.421377,3
0.103038,0.455007,3
0.104680,0.446578,3
0.105642,0.472417,3
0.106328,0.530182,3
0.106985,0.475093,3
0.107992,0.416895,3
0.109050,0.496058,3
0.110087,0.537613,3
0.110788,0.558003,3
0.111425,0.580175,3
0.112127,0.603378,3
0.112768,0.467977,3
0.113815,0.428640,3
0.115235,0.429092,3
0.116353,0.535858,3
0.116725,0.587642,3
0.117543,0.521173,3
0.118327,0.428308,3
0.118495,0.582677,3
0.119660,0.574508,3
0.120743,0.462148,3
0.122900,0.620920,3
0.123428,0.521108,3
0.124212,0.427480,3
0.125097,0.608693,3
0.125758,0.565323,3
0.125845,0.491928,3
0.126730,0.504638,3
0.127090,0.392822,3
0.127853,0.562063,3
0.128952,0.582428,3
0.129440,0.414790,3
0.129797,0.449702,3
0.130112,0.438115,3
0.130652,0.564865,3
0.131302,0.379562,3
0.131837,0.465932,3
0.132593,0.416922,3
0.133087,0.533672,3
0.133907,0.615133,3
0.134888,0.557525,3
0.135570,0.575465,3
0.136190,0.489008,3
0.136515,0.570698,3
0.136597,0.534445,3
0.137248,0.595572,3
0.138448,0.466613,3
0.138657,0.371908,3
0.139470,0.426518,3
0.140630,0.501857,3
0.141307,0.547892,3
0.141562,0.608698,3
0.141897,0.572148,3
0.142405,0.511622,3
0.142797,0.554012,3
0.143235,0.470845,3
0.143773,0.481115,3
0.144562,0.597000,3
0.145305,0.590052,3
0.146433,0.610957,3
0.146743,0.393072,3
0.147812,0.466537,3
0.148047,0.371643,3
0.148508,0.453267,3
0.149155,0.483317,3
0.151002,0.389507,3
0.151820,0.406535,3
0.152278,0.372767,3
0.152852,0.639780,3
0.153417,0.514135,3
0.153518,0.632563,3
0.153920,0.614472,3
0.156027,0.616832,3
0.156178,0.459432,3
0.156840,0.435903,3
0.157125,0.534678,3
0.157770,0.590138,3
0.158432,0.601145,3
0.158620,0.581243,3
0.159373,0.376770,3
0.159713,0.571288,3
0.159998,0.499623,3
0.160497,0.370962,3
0.161047,0.654968,3
0.161763,0.526993,3
0.162140,0.343643,3
0.162760,0.348703,3
0.162882,0.388987,3
0.163280,0.509197,3
0.163568,0.569657,3
0.163752,0.589127,3
0.164057,0.417023,3
0.165253,0.579610,3
0.165782,0.515848,3
0.166763,0.446075,3
0.167185,0.596837,3
0.167481,0.385077,3
0.168569,0.448537,3
0.169398,0.661860,3
0.169591,0.602265,3
0.169785,0.546672,3
