id,Label,Number_Points,x,y
130,130,8,0.776634,0.649849
131,131,8,0.099779,0.346973
132,132,1,0.699604,0.694541
133,133,5,0.284741,0.204128
134,134,6,0.263387,0.286278
135,135,7,0.415463,0.373974
136,136,12,0.031973,0.582212
137,137,10,0.049397,0.649139
138,138,8,0.862351,0.415635
139,139,6,0.326720,0.455987
140,140,3,0.136048,0.083731
141,141,9,0.842402,0.751470
142,142,11,0.818378,0.352718
143,143,15,0.541320,0.309878
144,144,7,0.432696,0.626675
145,145,3,0.774719,0.734527
146,146,8,0.861746,0.371472
147,147,5,0.453342,0.627226
148,148,8,0.842031,0.861634
149,149,3,0.113268,0.240960
150,150,11,0.353241,0.455920
151,151,13,0.307846,0.821978
152,152,6,0.264409,0.587018
153,153,13,0.862367,0.756048
154,154,6,0.036258,0.160776
155,155,9,0.582308,0.648302
156,156,4,0.355268,0.693437
157,157,4,0.159825,0.840896
158,158,6,0.521578,0.878306
159,159,4,0.481549,0.863613
160,160,2,0.921309,0.817586
161,161,8,0.646637,0.799722
162,162,4,0.648590,0.885149
163,163,11,0.584415,0.820156
164,164,2,0.696035,0.789122
165,165,5,0.226490,0.843209
166,166,7,0.269808,0.202456
167,167,9,0.308788,0.180068
168,168,1,0.054219,0.027160
169,169,8,0.375219,0.159131
170,170,7,0.605083,0.350811
171,171,7,0.117585,0.221557
172,172,13,0.395614,0.605812
173,173,9,0.200399,0.202870
174,174,10,0.626673,0.626116
175,175,10,0.858536,0.603954
176,176,10,0.158437,0.201324
177,177,1,0.963000,0.272278
178,178,8,0.943683,0.267236
179,179,1,0.392801,0.522214
180,180,2,0.487070,0.910002
181,181,6,0.055175,0.157655
182,182,12,0.329562,0.478516
183,183,5,0.351873,0.671030
184,184,5,0.160971,0.609171
185,185,3,0.714152,0.266729
186,186,5,0.350215,0.773550
187,187,10,0.096378,0.627078
188,188,6,0.930239,0.181711
189,189,5,0.432876,0.864150
190,190,10,0.756160,0.202530
191,191,7,0.352157,0.137727
192,192,5,0.325490,0.730784
193,193,1,0.763606,0.028553
194,194,7,0.630312,0.389689
195,195,9,0.370140,0.605233
196,196,11,0.545081,0.265084
197,197,17,0.156136,0.626866
198,198,15,0.540102,0.178733
199,199,6,0.309495,0.625829
200,200,8,0.158000,0.801307
201,201,2,0.713989,0.878372
202,202,5,0.442480,0.642375
203,203,6,0.050503,0.629273
204,204,8,0.092598,0.585631
205,205,5,0.374237,0.734396
206,206,8,0.480860,0.117793
207,207,7,0.349690,0.730953
208,208,10,0.329016,0.610344
209,209,8,0.283683,0.310660
210,210,10,0.266391,0.178880
211,211,9,0.780576,0.261921
212,212,8,0.245075,0.200259
213,213,12,0.857931,0.182390
214,214,5,0.031533,0.139097
215,215,1,0.889155,0.297353
216,216,5,0.564838,0.710136
217,217,7,0.558845,0.840848
218,218,11,0.412933,0.461061
219,219,9,0.414511,0.478132
220,220,3,0.138205,0.864206
221,221,2,0.136043,0.705148
222,222,12,0.863350,0.501393
223,223,6,0.522417,0.564348
224,224,11,0.925441,0.162736
225,225,10,0.161348,0.653331
226,226,5,0.184620,0.097201
227,227,4,0.543642,0.762799
228,228,8,0.289600,0.176720
229,229,10,0.539696,0.331040
230,230,10,0.501419,0.355759
231,231,7,0.773776,0.546688
232,232,1,0.006476,0.756875
233,233,12,0.097821,0.543450
234,234,5,0.076504,0.331814
235,235,6,0.115180,0.625996
236,236,9,0.882777,0.482163
237,237,12,0.481698,0.287512
238,238,9,0.645764,0.330373
239,239,9,0.350037,0.352155
240,240,3,0.502911,0.389648
241,241,6,0.223025,0.629900
242,242,1,0.775906,0.661056
243,243,10,0.374422,0.332860
244,244,6,0.778680,0.410647
245,245,6,0.285797,0.778472
246,246,5,0.543553,0.906105
247,247,16,0.139244,0.139024
248,248,7,0.610029,0.586827
249,249,6,0.310365,0.270243
250,250,10,0.245981,0.629063
251,251,5,0.776717,0.608090
252,252,7,0.264173,0.114444
253,253,10,0.203507,0.562365
254,254,6,0.709465,0.623366
255,255,4,0.292627,0.368206
256,256,9,0.285699,0.456268
257,257,6,0.521225,0.349071
258,258,3,0.909609,0.264919
259,259,5,0.478064,0.160806
260,260,7,0.165460,0.155563
261,261,2,0.136881,0.415011
262,262,13,0.181922,0.221493
263,263,9,0.885622,0.861620
264,264,14,0.841117,0.565426
265,265,3,0.181855,0.499638
266,266,5,0.820649,0.306908
267,267,11,0.309824,0.206553
268,268,10,0.052036,0.796242
269,269,4,0.541026,0.287896
270,270,11,0.391652,0.691846
271,271,9,0.541168,0.629950
272,272,16,0.842547,0.309509
273,273,3,0.753929,0.759837
274,274,6,0.333333,0.860807
275,275,3,0.072653,0.796379
276,276,5,0.184468,0.880117
277,277,8,0.883519,0.626598
278,278,5,0.731083,0.457205
279,279,9,0.899511,0.606037
280,280,4,0.038233,0.097746
281,281,13,0.115974,0.562756
282,282,8,0.410836,0.306199
283,283,11,0.073524,0.097547
284,284,9,0.883265,0.692093
285,285,1,0.697606,0.364659
286,286,7,0.562182,0.926069
287,287,5,0.902445,0.539983
288,288,18,0.160980,0.093921
289,289,7,0.883914,0.457181
290,290,10,0.605606,0.560234
291,291,3,0.367233,0.756078
292,292,5,0.269760,0.479896
293,293,3,0.652648,0.835896
294,294,1,0.088858,0.289885
295,295,1,0.854345,0.264129
296,296,9,0.861217,0.309873
297,297,8,0.880894,0.731156
298,298,5,0.483219,0.569457
299,299,6,0.395224,0.923575
300,300,4,0.480535,0.385412
301,301,10,0.050410,0.117528
302,302,5,0.033760,0.117119
303,303,2,0.240988,0.325662
304,304,13,0.947686,0.178096
305,305,6,0.565213,0.816584
306,306,4,0.056729,0.857595
307,307,2,0.540147,0.704287
308,308,3,0.776647,0.389916
309,309,8,0.396685,0.863559
310,310,8,0.797543,0.263316
311,311,9,0.286238,0.480570
312,312,7,0.647304,0.307788
313,313,14,0.899663,0.498510
314,314,7,0.288118,0.117965
315,315,1,0.781223,0.509224
316,316,2,0.242522,0.880736
317,317,8,0.819540,0.291371
318,318,6,0.243581,0.160900
319,319,6,0.224366,0.116036
320,320,12,0.545103,0.544694
321,321,3,0.178561,0.667402
322,322,8,0.607461,0.688085
323,323,10,0.202424,0.159820
324,324,10,0.818005,0.776014
325,325,10,0.309674,0.140802
326,326,10,0.435709,0.713557
327,327,2,0.073996,0.435409
328,328,16,0.841273,0.604012
329,329,1,0.451473,0.075280
330,330,8,0.608746,0.651211
331,331,7,0.100572,0.264928
332,332,9,0.391810,0.159745
333,333,6,0.374503,0.712007
334,334,10,0.544737,0.523585
335,335,5,0.610670,0.121433
336,336,8,0.943341,0.160637
337,337,9,0.395973,0.116130
338,338,5,0.602119,0.903260
339,339,4,0.368645,0.564936
340,340,6,0.409409,0.199336
341,341,4,0.863872,0.790965
342,342,9,0.817643,0.330903
343,343,9,0.880070,0.756941
344,344,11,0.413350,0.583843
345,345,17,0.415850,0.607109
346,346,8,0.052491,0.564841
347,347,10,0.501512,0.160870
348,348,12,0.627061,0.120994
349,349,6,0.054552,0.139280
350,350,7,0.414213,0.560442
351,351,6,0.739850,0.117071
352,352,3,0.204604,0.305281
353,353,5,0.965622,0.114994
354,354,6,0.285030,0.932527
355,355,2,0.858668,0.213462
356,356,5,0.842311,0.711584
357,357,6,0.925504,0.284292
358,358,3,0.663377,0.589310
359,359,8,0.564721,0.292268
360,360,9,0.411477,0.625497
361,361,9,0.074038,0.648209
362,362,5,0.603082,0.922513
363,363,6,0.817286,0.118134
364,364,6,0.241551,0.566759
365,365,8,0.818608,0.434766
366,366,2,0.476677,0.197227
367,367,10,0.073343,0.179564
368,368,4,0.413602,0.439095
369,369,5,0.331152,0.924807
370,370,2,0.708022,0.523922
371,371,4,0.579025,0.160368
372,372,4,0.888991,0.435515
373,373,12,0.393481,0.138852
374,374,10,0.565569,0.160056
375,375,8,0.331470,0.353457
376,376,7,0.287725,0.865375
377,377,7,0.839744,0.796437
378,378,4,0.883227,0.779172
379,379,7,0.538799,0.886886
380,380,9,0.394893,0.181026
381,381,6,0.645251,0.247168
382,382,10,0.840608,0.350060
383,383,4,0.757419,0.861888
384,384,10,0.418037,0.350729
385,385,13,0.564155,0.691794
386,386,8,0.776836,0.205499
387,387,6,0.583725,0.351616
388,388,4,0.183401,0.823078
389,389,5,0.282077,0.643518
390,390,7,0.752819,0.606165
391,391,5,0.182476,0.114285
392,392,7,0.350379,0.603686
393,393,2,0.733156,0.858100
394,394,1,0.000124,0.157092
395,395,6,0.395727,0.198835
396,396,5,0.522460,0.670742
397,397,2,0.332337,0.585720
398,398,4,0.074998,0.607244
399,399,4,0.075458,0.688540
400,400,10,0.498833,0.841748
401,401,3,0.389746,0.494511
402,402,1,0.944206,0.746746
403,403,11,0.477008,0.583112
404,404,5,0.653304,0.622305
405,405,1,0.389666,0.058191
406,406,8,0.652069,0.646228
407,407,5,0.758425,0.435671
408,408,8,0.199547,0.883174
409,409,2,0.074403,0.712588
410,410,5,0.943342,0.140658
411,411,7,0.563011,0.351337
412,412,8,0.645388,0.393964
413,413,3,0.151580,0.731817
414,414,11,0.331864,0.164026
415,415,7,0.585455,0.390764
416,416,6,0.629072,0.229152
417,417,7,0.372864,0.286615
418,418,5,0.479108,0.609006
419,419,4,0.094066,0.842083
420,420,7,0.500067,0.549500
421,421,6,0.841099,0.410895
422,422,4,0.712802,0.540264
423,423,10,0.096188,0.221684
424,424,6,0.627769,0.884840
425,425,4,0.397526,0.564622
426,426,17,0.097459,0.177885
427,427,7,0.480110,0.138069
428,428,2,0.579001,0.835712
429,429,7,0.373309,0.352959
430,430,9,0.903216,0.457429
431,431,6,0.093252,0.603200
432,432,3,0.451460,0.138124
433,433,7,0.841407,0.476904
434,434,9,0.177955,0.689330
435,435,5,0.877500,0.112303
436,436,10,0.860309,0.566073
437,437,2,0.391540,0.677406
438,438,11,0.587703,0.606181
439,439,4,0.536201,0.119722
440,440,7,0.558263,0.115071
441,441,6,0.608925,0.175007
442,442,11,0.285286,0.627661
443,443,7,0.393141,0.372828
444,444,8,0.390004,0.776033
445,445,10,0.882519,0.819517
446,446,7,0.626602,0.672860
447,447,6,0.965415,0.098144
448,448,2,0.848377,0.215262
449,449,3,0.864818,0.109689
450,450,14,0.116795,0.693270
451,451,6,0.264371,0.793452
452,452,8,0.034031,0.327970
453,453,8,0.134305,0.538272
454,454,9,0.901155,0.478279
455,455,6,0.583674,0.263882
456,456,12,0.649830,0.604901
457,457,7,0.201303,0.817842
458,458,5,0.116953,0.922745
459,459,6,0.292439,0.842225
460,460,9,0.092417,0.202318
461,461,3,0.281818,0.502173
462,462,2,0.201984,0.327951
463,463,1,0.307472,0.545661
464,464,11,0.604889,0.545702
465,465,12,0.206152,0.628924
466,466,3,0.440919,0.337257
467,467,8,0.819027,0.755836
468,468,6,0.330856,0.371963
469,469,7,0.434599,0.565750
470,470,2,0.243929,0.750382
471,471,3,0.439794,0.760033
472,472,8,0.901566,0.646545
473,473,2,0.434835,0.904441
474,474,8,0.522933,0.118081
475,475,2,0.726707,0.474375
476,476,6,0.820448,0.479760
477,477,6,0.624572,0.371953
478,478,2,0.642901,0.818207
479,479,6,0.439090,0.376270
480,480,10,0.352081,0.309262
481,481,5,0.625010,0.241342
482,482,12,0.905688,0.391994
483,483,6,0.842485,0.456716
484,484,13,0.349742,0.585898
485,485,11,0.473373,0.371875
486,486,6,0.419139,0.290030
487,487,10,0.646628,0.137399
488,488,10,0.097561,0.135630
489,489,6,0.884718,0.649767
490,490,8,0.843950,0.540351
491,491,7,0.314931,0.286896
492,492,10,0.182072,0.185048
493,493,14,0.583683,0.690584
494,494,7,0.566202,0.881050
495,495,8,0.160092,0.119403
496,496,4,0.518474,0.837175
497,497,7,0.880243,0.326905
498,498,8,0.497722,0.307549
499,499,2,0.246760,0.738719
500,500,6,0.375836,0.887076
501,501,1,0.752004,0.933504
502,502,6,0.333693,0.138562
503,503,11,0.565012,0.330960
504,504,7,0.838976,0.201317
505,505,7,0.880059,0.883625
506,506,8,0.627053,0.548356
507,507,5,0.393547,0.461984
508,508,4,0.605791,0.289444
509,509,10,0.479332,0.331757
510,510,8,0.307919,0.580708
511,511,5,0.922411,0.311468
512,512,9,0.604878,0.669682
513,513,8,0.879247,0.183394
514,514,9,0.414106,0.158353
515,515,8,0.457061,0.160973
516,516,10,0.477123,0.179453
517,517,11,0.501260,0.120175
518,518,9,0.884171,0.500923
519,519,5,0.226339,0.860254
520,520,7,0.840911,0.586440
521,521,11,0.521703,0.630413
522,522,1,0.334076,0.034671
523,523,3,0.898215,0.819304
524,524,11,0.203449,0.647645
525,525,4,0.584666,0.901930
526,526,7,0.543894,0.649695
527,527,8,0.370049,0.776393
528,528,7,0.562049,0.182457
529,529,8,0.500546,0.370486
530,530,8,0.479430,0.267046
531,531,6,0.476699,0.349256
532,532,2,0.187429,0.924586
533,533,5,0.036240,0.841275
534,534,8,0.262666,0.752364
535,535,1,0.925571,0.969694
536,536,5,0.203176,0.545699
537,537,11,0.414019,0.712199
538,538,3,0.796515,0.440544
539,539,6,0.077421,0.587168
540,540,4,0.817200,0.158399
541,541,8,0.502202,0.586570
542,542,14,0.818888,0.734419
543,543,5,0.713070,0.861247
544,544,6,0.820687,0.841646
545,545,6,0.544223,0.668295
546,546,8,0.413804,0.817559
547,547,5,0.096176,0.646889
548,548,6,0.206532,0.288080
549,549,1,0.683535,0.111944
550,550,9,0.904896,0.329287
551,551,5,0.350629,0.754987
552,552,4,0.588816,0.331111
553,553,2,0.760391,0.669764
554,554,1,0.794732,0.970793
555,555,9,0.600563,0.606266
556,556,4,0.453815,0.735699
557,557,6,0.866215,0.101437
558,558,2,0.037013,0.691541
559,559,10,0.139694,0.290482
560,560,7,0.137457,0.692057
561,561,4,0.645404,0.176282
562,562,4,0.543618,0.854901
563,563,13,0.861802,0.649277
564,564,6,0.584065,0.673085
565,565,5,0.544445,0.389078
566,566,4,0.090391,0.110672
567,567,1,0.534978,0.418242
568,568,11,0.118636,0.159229
569,569,6,0.820369,0.817312
570,570,5,0.898742,0.586420
571,571,4,0.265157,0.736980
572,572,6,0.224595,0.310071
573,573,11,0.052671,0.099081
574,574,5,0.498619,0.931667
575,575,7,0.393091,0.586511
576,576,7,0.523975,0.925575
577,577,7,0.371935,0.839589
578,578,4,0.350215,0.562878
579,579,9,0.058796,0.224566
580,580,6,0.860626,0.844403
581,581,8,0.883390,0.798384
582,582,6,0.585721,0.802755
583,583,4,0.157468,0.859200
584,584,4,0.035621,0.662914
585,585,5,0.308391,0.732413
586,586,8,0.227765,0.567613
587,587,10,0.623884,0.268164
588,588,8,0.158957,0.921202
589,589,3,0.369579,0.111776
590,590,13,0.308621,0.603787
591,591,6,0.330051,0.176519
592,592,4,0.434555,0.796894
593,593,10,0.072083,0.115196
594,594,7,0.773234,0.136931
595,595,6,0.187539,0.165096
596,596,7,0.327418,0.101747
597,597,1,0.324294,0.043885
598,598,6,0.776955,0.480096
599,599,6,0.840484,0.184988
600,600,4,0.862288,0.817235
601,601,4,0.305893,0.758325
602,602,13,0.799175,0.288426
603,603,4,0.650046,0.865120
604,604,11,0.522902,0.287030
605,605,9,0.139518,0.650944
606,606,9,0.263565,0.097401
607,607,10,0.859742,0.691514
608,608,8,0.862369,0.354289
609,609,11,0.246309,0.584777
610,610,2,0.737234,0.566020
611,611,4,0.057441,0.928860
612,612,4,0.366000,0.899419
613,613,3,0.876200,0.582753
614,614,1,0.391681,0.441336
615,615,5,0.899708,0.627857
616,616,1,0.310557,0.930209
617,617,5,0.199749,0.775910
618,618,3,0.100511,0.685660
619,619,5,0.459271,0.262843
620,620,5,0.414459,0.906137
621,621,7,0.392400,0.908985
622,622,8,0.501222,0.560548
623,623,10,0.582753,0.543637
624,624,6,0.141118,0.668309
625,625,1,0.644758,0.195882
626,626,6,0.834068,0.328991
627,627,8,0.050607,0.200434
628,628,11,0.501069,0.605085
629,629,7,0.664001,0.651306
630,630,5,0.055684,0.780376
631,631,3,0.736172,0.711512
632,632,1,0.348070,0.522624
633,633,10,0.394873,0.267814
634,634,12,0.836400,0.690193
635,635,3,0.501525,0.800283
636,636,10,0.775759,0.180728
637,637,10,0.267224,0.776106
638,638,3,0.175093,0.898815
639,639,6,0.497555,0.287627
640,640,5,0.861417,0.900056
641,641,3,0.331270,0.330473
642,642,5,0.246367,0.096778
643,643,6,0.860540,0.584222
644,644,8,0.393134,0.752519
645,645,7,0.116760,0.793935
646,646,5,0.245913,0.821795
647,647,5,0.034705,0.181907
648,648,8,0.135781,0.352141
649,649,9,0.456723,0.182202
650,650,9,0.498616,0.329111
651,651,11,0.645399,0.564090
652,652,2,0.397079,0.938748
653,653,4,0.348640,0.926799
654,654,6,0.138516,0.778515
655,655,6,0.823550,0.564562
656,656,6,0.051677,0.182073
657,657,6,0.183317,0.861547
658,658,7,0.413177,0.331709
659,659,3,0.283443,0.801483
660,660,7,0.140588,0.524293
661,661,7,0.436523,0.886860
662,662,9,0.411913,0.692438
663,663,11,0.949872,0.200265
664,664,8,0.625639,0.796250
665,665,3,0.736508,0.877797
666,666,6,0.435281,0.307236
667,667,2,0.735636,0.411001
668,668,8,0.408331,0.113652
669,669,6,0.516327,0.798850
670,670,2,0.408391,0.675538
671,671,6,0.822987,0.199549
672,672,3,0.389599,0.838850
673,673,1,0.699029,0.475376
674,674,1,0.433876,0.385205
675,675,6,0.712411,0.415356
676,676,7,0.523402,0.903703
677,677,4,0.262077,0.352531
678,678,3,0.734495,0.675761
679,679,11,0.160605,0.691767
680,680,5,0.864756,0.884539
681,681,1,0.682164,0.905233
682,682,8,0.327587,0.119283
683,683,5,0.624629,0.905256
684,684,8,0.840867,0.499626
685,685,4,0.091615,0.333396
686,686,5,0.288219,0.715640
687,687,8,0.883822,0.353781
688,688,7,0.238385,0.663683
689,689,13,0.927208,0.200184
690,690,4,0.710392,0.756532
691,691,7,0.607648,0.864243
692,692,3,0.749350,0.101694
693,693,8,0.370191,0.584656
694,694,11,0.118575,0.607680
695,695,1,0.002515,0.113689
696,696,4,0.372154,0.102637
697,697,6,0.480045,0.777499
698,698,4,0.431813,0.471126
699,699,6,0.370470,0.923918
700,700,10,0.500815,0.264875
701,701,3,0.224849,0.778302
702,702,9,0.095898,0.310542
703,703,8,0.629367,0.139220
704,704,4,0.250673,0.777795
705,705,8,0.479390,0.624881
706,706,8,0.922727,0.226144
707,707,8,0.560116,0.541462
708,708,15,0.521424,0.160729
709,709,10,0.182181,0.625548
710,710,11,0.114498,0.116521
711,711,4,0.961831,0.184703
712,712,3,0.218644,0.924165
713,713,12,0.118088,0.203345
714,714,4,0.715091,0.648529
715,715,13,0.159222,0.540913
716,716,6,0.118257,0.348634
717,717,8,0.307831,0.306387
718,718,7,0.500989,0.668363
719,719,8,0.753874,0.157939
720,720,5,0.117638,0.587204
721,721,3,0.716086,0.587929
722,722,10,0.180965,0.604903
723,723,1,0.521586,0.409871
724,724,6,0.351393,0.118092
725,725,6,0.289732,0.607365
726,726,5,0.203177,0.352245
727,727,9,0.136848,0.199264
728,728,9,0.221316,0.095842
729,729,2,0.335291,0.620884
730,730,8,0.454608,0.289354
731,731,3,0.047045,0.550118
732,732,5,0.474992,0.924546
733,733,6,0.159610,0.137118
734,734,7,0.821176,0.499813
735,735,1,0.611542,0.517805
736,736,1,0.037007,0.401259
737,737,6,0.436368,0.588777
738,738,1,0.072275,0.759296
739,739,10,0.052878,0.903553
740,740,3,0.202993,0.803738
741,741,6,0.861420,0.328198
742,742,4,0.754876,0.182186
743,743,9,0.630148,0.605587
744,744,6,0.080578,0.201867
745,745,2,0.814772,0.268776
746,746,9,0.739615,0.138872
747,747,5,0.736338,0.430216
748,748,3,0.503528,0.632364
749,749,2,0.053884,0.690192
750,750,8,0.584944,0.245097
751,751,5,0.459571,0.329989
752,752,5,0.587302,0.370674
753,753,7,0.308831,0.835281
754,754,7,0.114900,0.819703
755,755,1,0.095430,0.702791
756,756,2,0.163018,0.942355
757,757,7,0.222506,0.291012
758,758,4,0.415864,0.498251
759,759,2,0.779617,0.629214
760,760,6,0.475773,0.820587
761,761,5,0.900500,0.671727
762,762,5,0.904199,0.415665
763,763,6,0.752300,0.118418
764,764,14,0.157179,0.563387
765,765,2,0.676014,0.033120
766,766,5,0.139717,0.330525
767,767,5,0.076722,0.293316
768,768,2,0.419274,0.547342
769,769,7,0.160613,0.331490
770,770,1,0.515161,0.077009
771,771,12,0.095330,0.098704
772,772,9,0.159665,0.179700
773,773,5,0.820822,0.709889
774,774,8,0.881969,0.521141
775,775,6,0.838479,0.667748
776,776,5,0.097285,0.774650
777,777,9,0.862591,0.625113
778,778,10,0.458052,0.605228
779,779,12,0.139785,0.307982
780,780,8,0.072626,0.160452
781,781,6,0.287527,0.217520
782,782,1,0.966544,0.436193
783,783,6,0.642749,0.581333
784,784,10,0.628942,0.819208
785,785,6,0.310238,0.160727
786,786,2,0.450496,0.314196
787,787,4,0.117353,0.911522
788,788,4,0.606569,0.840095
789,789,2,0.435310,0.103222
790,790,10,0.371241,0.312454
791,791,10,0.438052,0.160048
792,792,1,0.560055,0.211548
793,793,7,0.389899,0.820236
794,794,12,0.837949,0.119186
795,795,5,0.756277,0.224410
796,796,10,0.200624,0.861824
797,797,2,0.387468,0.473041
798,798,1,0.450294,0.011136
799,799,9,0.838470,0.627361
800,800,6,0.541315,0.348926
801,801,5,0.819820,0.606598
802,802,2,0.563212,0.392973
803,803,1,0.010223,0.499040
804,804,4,0.757853,0.692872
805,805,1,0.651557,0.746847
806,806,2,0.141511,0.365998
807,807,4,0.289346,0.566976
808,808,3,0.625860,0.784211
809,809,1,0.789020,0.419654
810,810,9,0.775444,0.155456
811,811,5,0.563350,0.607804
812,812,4,0.263781,0.926783
813,813,6,0.354058,0.864504
814,814,4,0.499155,0.906152
815,815,9,0.053692,0.668271
816,816,2,0.645038,0.927711
817,817,5,0.521390,0.136693
818,818,9,0.581737,0.585227
819,819,4,0.898406,0.843958
820,820,7,0.457293,0.923214
821,821,6,0.073998,0.672000
822,822,6,0.549456,0.375336
823,823,2,0.205476,0.037651
824,824,5,0.158104,0.704672
825,825,9,0.243134,0.311448
826,826,2,0.776201,0.460055
827,827,5,0.883810,0.669764
828,828,4,0.549036,0.779176
829,829,8,0.947805,0.100079
830,830,13,0.162929,0.222831
831,831,4,0.388987,0.713539
832,832,7,0.564129,0.246971
833,833,3,0.737283,0.777769
834,834,3,0.224261,0.584173
835,835,4,0.373558,0.264546
836,836,6,0.162050,0.352062
837,837,3,0.827009,0.517044
838,838,2,0.927160,0.058769
839,839,6,0.456315,0.841541
840,840,5,0.033465,0.819442
841,841,6,0.307728,0.476330
842,842,1,0.269945,0.936609
843,843,11,0.497479,0.881425
844,844,4,0.540460,0.821451
845,845,3,0.346766,0.838314
846,846,3,0.352102,0.159149
847,847,5,0.157531,0.780990
848,848,4,0.053163,0.841525
849,849,5,0.517675,0.861252
850,850,10,0.180214,0.142507
851,851,1,0.658468,0.972885
852,852,7,0.094314,0.882841
853,853,5,0.647596,0.164552
854,854,8,0.031301,0.603870
855,855,5,0.286386,0.101916
856,856,6,0.051628,0.603453
857,857,1,0.567423,0.077936
858,858,6,0.076477,0.544062
859,859,9,0.390721,0.289405
860,860,2,0.324202,0.941056
861,861,2,0.308939,0.711033
862,862,7,0.859640,0.776779
863,863,7,0.370971,0.183635
864,864,9,0.498285,0.820792
865,865,4,0.259794,0.878535
866,866,6,0.646903,0.123451
867,867,5,0.738551,0.396875
868,868,1,0.663755,0.502504
869,869,2,0.670458,0.386678
870,870,14,0.244596,0.648017
871,871,9,0.858853,0.434279
872,872,4,0.820976,0.368485
