x,y,cl
0.154350,0.621353,7
0.537977,0.174360,1
0.299705,0.636586,7
0.149099,0.797224,5
0.711522,0.875362,3
0.442338,0.646299,7
0.047829,0.633329,7
0.538163,0.681786,7
0.088414,0.578466,7
0.374478,0.736845,5
0.484258,0.124308,1
0.947099,0.115362,4
0.021947,0.584751,7
0.345435,0.725414,5
0.322351,0.613513,7
0.287978,0.300687,0
0.272436,0.188984,1
0.772220,0.264064,4
0.235295,0.209353,1
0.855928,0.181275,2
0.040758,0.144560,1
0.352953,0.329078,0
0.889155,0.297353,4
0.568019,0.712882,7
0.559473,0.833245,5
0.414299,0.463412,6
0.417987,0.470746,6
0.133440,0.864120,5
0.128032,0.704680,7
0.851991,0.501965,4
0.517099,0.570816,7
0.919865,0.159965,4
0.152787,0.658936,7
0.179957,0.085814,1
0.551535,0.763892,5
0.285151,0.180456,1
0.536416,0.320078,0
0.490262,0.360685,0
0.775026,0.548664,3
0.006476,0.756875,-1
0.099157,0.552104,7
0.078351,0.339205,0
0.120593,0.631548,7
0.885353,0.484624,4
0.907030,0.364640,4
0.365439,0.437861,6
0.488845,0.283402,0
0.641545,0.328464,0
0.342717,0.356609,0
0.506958,0.389774,0
0.214771,0.629271,7
0.775906,0.661056,3
0.374420,0.330744,0
0.777190,0.411400,3
0.292987,0.781849,5
0.539980,0.906711,5
0.129404,0.135461,1
0.607199,0.588946,7
0.302026,0.274765,0
0.243860,0.630341,7
0.774233,0.604247,3
0.274622,0.111706,1
0.123355,0.186482,1
0.211803,0.555701,7
0.702250,0.619816,3
0.297168,0.365122,0
0.343955,0.808052,5
0.292075,0.467958,6
0.712678,0.617715,3
0.516171,0.348473,0
0.911550,0.255793,4
0.484994,0.166146,1
0.161184,0.164795,1
0.135768,0.417228,-1
0.182409,0.217421,1
0.888176,0.862280,4
0.846685,0.554666,4
0.285112,0.456518,6
0.201912,0.212388,1
0.870737,0.206033,2
0.183786,0.503586,-1
0.809381,0.307699,4
0.303901,0.205315,1
0.545027,0.693788,7
0.063017,0.801666,5
0.543222,0.315551,0
0.532865,0.289148,0
0.400958,0.683751,5
0.538164,0.634200,7
0.588573,0.573784,7
0.849686,0.317946,4
0.755839,0.759021,3
0.336298,0.859000,5
0.069230,0.806028,5
0.191102,0.880464,5
0.884791,0.626925,4
0.729645,0.465941,3
0.893757,0.602416,4
0.037839,0.100784,1
0.109800,0.572099,7
0.404911,0.308052,0
0.077102,0.105315,1
0.886296,0.699002,4
0.697606,0.364659,-1
0.562947,0.920228,5
0.904219,0.543511,4
0.411039,0.373009,0
0.855770,0.175918,2
0.160154,0.086760,1
0.874194,0.461409,4
0.596804,0.554129,7
0.596620,0.560647,7
0.365115,0.757998,5
0.855399,0.764299,4
0.275886,0.639656,7
0.269101,0.470087,6
0.650885,0.832445,5
0.088858,0.289885,0
0.854345,0.264129,-1
0.859253,0.310388,4
0.771350,0.551918,3
0.190203,0.493725,-1
0.877518,0.741958,4
0.486836,0.573753,7
0.429260,0.357779,0
0.777515,0.270308,4
0.398613,0.928419,5
0.478971,0.387144,0
0.342758,0.334885,0
0.042567,0.121341,1
0.029624,0.124527,1
0.244482,0.323207,0
0.941354,0.119948,4
0.937829,0.185944,4
0.564914,0.826308,5
0.057176,0.851492,5
0.536742,0.704576,7
0.777855,0.384572,3
0.397068,0.865791,5
0.788514,0.262224,4
0.858423,0.599699,4
0.050088,0.800579,5
0.288344,0.482082,6
0.640623,0.298936,0
0.245373,0.633002,7
0.895901,0.492960,4
0.293384,0.121414,1
0.781223,0.509224,3
0.247124,0.879494,5
0.828440,0.290833,4
0.246906,0.170162,1
0.805023,0.264828,4
0.218837,0.109784,1
0.248197,0.930934,5
0.549685,0.552402,7
0.282594,0.203965,1
0.173973,0.659833,7
0.605081,0.685753,7
0.357001,0.805176,5
0.197364,0.166628,1
0.817829,0.772071,4
0.302806,0.148299,1
0.342413,0.172708,1
0.437747,0.710332,5
0.080642,0.428718,-1
0.846453,0.609572,4
0.451473,0.075280,-1
0.948524,0.238638,4
0.605381,0.650555,7
0.484214,0.384967,0
0.093899,0.257386,-1
0.398256,0.158047,1
0.375871,0.704405,5
0.544580,0.521021,7
0.608678,0.124049,1
0.377056,0.697654,5
0.937991,0.162652,4
0.366203,0.613487,7
0.392696,0.116254,1
0.605596,0.905449,5
0.372496,0.555313,7
0.412525,0.205598,1
0.861381,0.798995,4
0.809945,0.326791,4
0.883919,0.759508,4
0.405347,0.580238,7
0.406452,0.611805,7
0.058422,0.567932,7
0.506659,0.168167,1
0.630282,0.119226,1
0.046564,0.143473,1
0.407436,0.554047,7
0.737296,0.121191,4
0.208760,0.301167,0
0.968319,0.119760,4
0.282153,0.932896,5
0.374858,0.152671,1
0.812869,0.772972,4
0.864388,0.213878,2
0.830534,0.706388,4
0.551829,0.688207,7
0.640525,0.329638,0
0.919773,0.280245,4
0.661891,0.589642,7
0.578361,0.170911,1
0.305489,0.826362,5
0.556114,0.296645,0
0.405432,0.626478,7
0.084942,0.640054,7
0.602345,0.927668,5
0.819717,0.112151,2
0.241905,0.561466,7
0.814633,0.441896,4
0.794210,0.274581,4
0.395532,0.127600,1
0.220235,0.155489,1
0.481800,0.195847,1
0.100522,0.275511,-1
0.073912,0.184061,1
0.406806,0.438073,6
0.338285,0.917986,5
0.189227,0.218134,1
0.702855,0.516600,3
0.580250,0.162520,1
0.888662,0.425791,4
0.397859,0.141007,1
0.566263,0.159866,1
0.339214,0.354527,0
0.435344,0.349101,0
0.878079,0.479911,4
0.277647,0.872292,5
0.627000,0.633729,7
0.848009,0.791362,4
0.461955,0.655191,7
0.883478,0.774306,4
0.332309,0.927456,5
0.541742,0.892033,5
0.250801,0.149624,1
0.390502,0.190372,1
0.644063,0.252602,0
0.845036,0.347652,4
0.824606,0.111172,2
0.758412,0.861327,3
0.411668,0.344445,0
0.572783,0.700224,7
0.779601,0.210941,4
0.773294,0.607329,3
0.580732,0.346329,0
0.288607,0.169936,1
0.844001,0.862529,4
0.513698,0.171866,1
0.173764,0.826696,5
0.286581,0.639134,7
0.746636,0.616878,3
0.189747,0.113346,1
0.362197,0.613925,7
0.284358,0.782781,5
0.352835,0.610160,7
0.728604,0.861692,3
0.892853,0.851666,4
0.000124,0.157092,-1
0.386373,0.193009,1
0.529259,0.679673,7
0.288099,0.208527,1
0.340119,0.586786,7
0.079151,0.615932,7
0.077463,0.688896,7
0.495937,0.850094,5
0.394718,0.494640,6
0.896263,0.494805,4
0.902204,0.501113,4
0.944206,0.746746,-1
0.475374,0.578151,7
0.654563,0.620626,7
0.389666,0.058191,-1
0.400344,0.107233,1
0.653317,0.647031,7
0.559727,0.701558,7
0.869085,0.421859,4
0.760856,0.438242,3
0.534086,0.879602,5
0.200852,0.886054,5
0.079072,0.721741,-1
0.947168,0.130000,4
0.569086,0.347242,0
0.641262,0.392798,0
0.044517,0.641781,7
0.150568,0.744016,-1
0.338053,0.167602,1
0.578555,0.383198,0
0.577130,0.643673,7
0.632525,0.228184,0
0.366456,0.280887,0
0.489085,0.609028,7
0.205768,0.560939,7
0.539550,0.317915,0
0.085738,0.842101,5
0.587557,0.642889,7
0.503183,0.547602,7
0.835106,0.406144,4
0.713236,0.546200,3
0.088141,0.228602,1
0.635711,0.886466,5
0.394780,0.566626,7
0.101606,0.171899,1
0.558446,0.162369,1
0.472581,0.145776,1
0.575980,0.840979,5
0.382223,0.350544,0
0.906711,0.465984,4
0.093528,0.597466,7
0.452262,0.144191,1
0.832226,0.483219,4
0.171816,0.688285,7
0.056109,0.793619,5
0.876652,0.109887,2
0.859824,0.568047,4
0.940541,0.119426,4
0.399476,0.677398,5
0.588953,0.600358,7
0.544604,0.564753,7
0.887514,0.541786,4
0.533525,0.116899,1
0.555656,0.114031,1
0.608981,0.171854,1
0.473642,0.109487,1
0.806053,0.235311,4
0.638701,0.385845,0
0.283541,0.618593,7
0.041640,0.575887,7
0.871049,0.504699,4
0.070529,0.179188,1
0.397147,0.365842,0
0.325663,0.610506,7
0.277699,0.171871,1
0.385921,0.786122,5
0.598000,0.004275,-1
0.541442,0.694266,7
0.874583,0.863687,4
0.879557,0.817927,4
0.636142,0.664753,7
0.961724,0.105435,4
0.045358,0.109887,1
0.909144,0.372779,4
0.327017,0.475104,6
0.850935,0.214522,2
0.869401,0.115369,2
0.115394,0.701369,7
0.583937,0.394169,0
0.258032,0.788242,5
0.087294,0.213254,1
0.032168,0.339713,0
0.134859,0.536341,7
0.908702,0.478031,4
0.466647,0.577365,7
0.595409,0.266435,0
0.654012,0.615979,7
0.194485,0.816475,5
0.122691,0.915376,5
0.296378,0.833579,5
0.098475,0.197859,1
0.282768,0.493122,6
0.202925,0.321447,0
0.307472,0.545661,-1
0.118239,0.522656,7
0.605649,0.544779,7
0.194950,0.620059,7
0.439217,0.337118,0
0.816473,0.761998,4
0.481200,0.384341,0
0.335332,0.375016,0
0.442820,0.565351,7
0.237129,0.748539,5
0.439529,0.760002,5
0.089722,0.200800,1
0.895784,0.651962,4
0.879033,0.416113,4
0.427278,0.899341,5
0.529996,0.115998,1
0.725020,0.469621,3
0.819691,0.473473,4
0.525527,0.771605,5
0.433951,0.492256,6
0.621967,0.368294,0
0.846458,0.303508,4
0.643039,0.812075,5
0.441563,0.373711,0
0.358819,0.305358,0
0.632285,0.237593,0
0.909519,0.392812,4
0.845765,0.458400,4
0.289147,0.168431,1
0.351708,0.594242,7
0.570292,0.166287,1
0.469191,0.371049,0
0.422761,0.282553,0
0.639922,0.134828,1
0.102435,0.132805,1
0.941374,0.161238,4
0.891137,0.650325,4
0.847448,0.539136,4
0.067512,0.309824,0
0.318111,0.292336,0
0.190609,0.184849,1
0.581698,0.700774,7
0.406748,0.446501,6
0.520399,0.641915,7
0.618643,0.668802,7
0.556662,0.873831,5
0.760348,0.598725,3
0.167409,0.839306,5
0.163846,0.123287,1
0.525463,0.832257,5
0.435311,0.866689,5
0.277452,0.640932,7
0.877227,0.323871,4
0.354029,0.294327,0
0.492506,0.307569,0
0.250730,0.740767,5
0.365839,0.892478,5
0.752004,0.933504,-1
0.436145,0.709059,5
0.144055,0.705616,7
0.334960,0.140769,1
0.568928,0.324341,0
0.844637,0.201821,2
0.873944,0.873071,4
0.500396,0.156035,1
0.627548,0.550391,7
0.399965,0.458694,6
0.613909,0.284242,0
0.471624,0.334506,0
0.621296,0.125424,1
0.305062,0.584261,7
0.407360,0.620198,7
0.929941,0.316388,4
0.263678,0.593673,7
0.835577,0.511527,4
0.607076,0.661534,7
0.873312,0.186414,2
0.485881,0.905426,5
0.085033,0.306734,0
0.404935,0.157391,1
0.839858,0.351511,4
0.768561,0.646920,3
0.462522,0.149640,1
0.486725,0.175332,1
0.498859,0.109120,1
0.879219,0.493621,4
0.215373,0.868631,5
0.811659,0.136784,2
0.912447,0.385007,4
0.411321,0.455967,6
0.830577,0.593680,4
0.528112,0.618104,7
0.334076,0.034671,-1
0.896627,0.811313,4
0.204460,0.645209,7
0.889892,0.460184,4
0.587850,0.901379,5
0.551125,0.643880,7
0.379765,0.772977,5
0.565499,0.185602,1
0.499295,0.381765,0
0.483124,0.259007,0
0.204104,0.553896,7
0.470164,0.345165,0
0.541489,0.685878,7
0.530955,0.637904,7
0.190590,0.930979,5
0.034357,0.841586,5
0.274312,0.748381,5
0.776663,0.215896,4
0.324173,0.281219,0
0.925571,0.969694,-1
0.210001,0.551042,7
0.421260,0.704694,5
0.562676,0.310108,0
0.563790,0.337289,0
0.319203,0.615574,7
0.808485,0.443355,4
0.466155,0.118487,1
0.079412,0.587779,7
0.201505,0.873539,5
0.487376,0.293812,0
0.203331,0.635701,7
0.829764,0.157221,2
0.510607,0.582351,7
0.817197,0.734082,4
0.706007,0.857205,3
0.407344,0.476612,6
0.209914,0.593779,7
0.540442,0.177334,1
0.817112,0.841666,4
0.542315,0.680555,7
0.406705,0.826485,5
0.091741,0.646482,7
0.333843,0.290334,0
0.207898,0.295602,0
0.683535,0.111944,-1
0.907203,0.325821,4
0.854196,0.759139,4
0.335437,0.557466,7
0.344590,0.751791,5
0.610760,0.347584,0
0.584983,0.336174,0
0.755286,0.673294,3
0.861435,0.208104,2
0.351588,0.353456,0
0.794732,0.970793,-1
0.072305,0.554995,7
0.900319,0.498995,4
0.601548,0.603784,7
0.270115,0.792986,5
0.101508,0.183934,1
0.455612,0.734736,5
0.867814,0.094793,2
0.108348,0.084000,1
0.508256,0.343172,0
0.257363,0.139859,1
0.356578,0.784106,5
0.276709,0.158365,1
0.039845,0.687748,-1
0.295245,0.486052,6
0.855650,0.205918,2
0.314214,0.277960,0
0.142433,0.294525,0
0.636978,0.394506,0
0.138804,0.689426,7
0.641767,0.177920,1
0.552512,0.853099,5
0.868892,0.640141,4
0.608858,0.551141,7
0.282564,0.143847,1
0.821496,0.357539,4
0.781404,0.548278,3
0.583951,0.665725,7
0.547426,0.387713,0
0.086914,0.110689,1
0.417567,0.615624,7
0.598672,0.606819,7
0.187314,0.877953,5
0.643554,0.879696,5
0.534978,0.418242,-1
0.812732,0.349007,4
0.180380,0.687703,7
0.420220,0.596704,7
0.183581,0.843555,5
0.116269,0.156767,1
0.883741,0.439614,4
0.266170,0.652165,7
0.815790,0.729482,4
0.264184,0.904092,5
0.289796,0.784995,5
0.829786,0.820494,4
0.899931,0.577713,4
0.266342,0.742741,5
0.870613,0.105574,2
0.171577,0.501605,-1
0.231591,0.309539,0
0.405371,0.793713,5
0.172212,0.190485,1
0.058973,0.103515,1
0.068794,0.173200,1
0.909859,0.463409,4
0.502570,0.929311,5
0.482314,0.356965,0
0.291502,0.368494,0
0.739121,0.125831,4
0.033932,0.107979,1
0.169311,0.635701,7
0.107689,0.236849,1
0.447675,0.807534,5
0.391279,0.593273,7
0.104610,0.232948,1
0.771331,0.214826,4
0.523243,0.931840,5
0.574591,0.270252,0
0.377354,0.848066,5
0.505547,0.308009,0
0.507498,0.594522,7
0.343675,0.572673,7
0.057780,0.215946,1
0.867499,0.835153,4
0.891121,0.799849,4
0.205193,0.576513,7
0.532089,0.653082,7
0.295639,0.584344,7
0.202322,0.202847,1
0.581437,0.802424,5
0.938072,0.125492,4
0.129037,0.146711,1
0.165373,0.854866,5
0.038843,0.662840,7
0.560504,0.815038,5
0.588718,0.558353,7
0.333619,0.281176,0
0.311532,0.730358,5
0.232584,0.574104,7
0.619176,0.276144,0
0.587122,0.681699,7
0.439465,0.378009,0
0.168233,0.927711,5
0.363783,0.107066,1
0.310318,0.604816,7
0.328440,0.178398,1
0.433655,0.796525,5
0.232953,0.568096,7
0.527717,0.125941,1
0.056397,0.162494,1
0.511683,0.189200,1
0.064227,0.111129,1
0.771286,0.146508,4
0.827981,0.139096,2
0.387153,0.781054,5
0.899780,0.319400,4
0.480974,0.382080,0
0.189987,0.164998,1
0.324506,0.096951,1
0.405669,0.557141,7
0.112953,0.559515,7
0.324294,0.043885,-1
0.783240,0.480198,3
0.251960,0.183071,1
0.839994,0.187906,2
0.259793,0.753558,5
0.313983,0.870360,5
0.882603,0.485708,4
0.475806,0.581553,7
0.859912,0.815652,4
0.030108,0.158682,1
0.305665,0.759111,5
0.485325,0.286080,0
0.889937,0.467336,4
0.831944,0.864911,4
0.788875,0.289807,4
0.651997,0.868219,5
0.524243,0.292348,0
0.140364,0.658384,7
0.589321,0.828438,5
0.401006,0.769445,5
0.813584,0.344073,4
0.408833,0.588442,7
0.550991,0.545313,7
0.411869,0.816231,5
0.261997,0.102351,1
0.855416,0.694885,4
0.101460,0.180426,1
0.315796,0.183426,1
0.358184,0.555864,7
0.720714,0.536649,3
0.853092,0.359398,4
0.881455,0.189035,2
0.901262,0.643624,4
0.253980,0.588875,7
0.882114,0.181049,2
0.730752,0.559489,3
0.034456,0.147315,1
0.063814,0.931139,5
0.257007,0.901212,5
0.364338,0.906588,5
0.438624,0.355191,0
0.878968,0.585118,4
0.942306,0.270718,4
0.538506,0.153454,1
0.391681,0.441336,6
0.897508,0.635598,4
0.310557,0.930209,5
0.839429,0.846878,4
0.204915,0.780619,5
0.558645,0.155376,1
0.908440,0.366414,4
0.548814,0.692593,7
0.054928,0.799367,5
0.094709,0.683504,7
0.881586,0.819054,4
0.459845,0.374447,0
0.453232,0.258005,0
0.413450,0.913807,5
0.798039,0.251762,4
0.402718,0.900760,5
0.451478,0.627595,7
0.894793,0.367649,4
0.891342,0.501948,4
0.074945,0.093120,1
0.509165,0.568496,7
0.377662,0.356424,0
0.583481,0.539504,7
0.142748,0.671402,7
0.644758,0.195882,-1
0.770566,0.228593,4
0.833058,0.333929,4
0.050528,0.194962,1
0.489741,0.608666,7
0.660731,0.647936,7
0.532548,0.701275,7
0.053358,0.785814,5
0.731452,0.707466,3
0.070060,0.627682,7
0.163643,0.094661,1
0.559669,0.685275,7
0.348070,0.522624,-1
0.241847,0.351021,0
0.049681,0.100212,1
0.826927,0.782419,4
0.338171,0.488518,6
0.391259,0.274435,0
0.879151,0.728391,4
0.832047,0.683998,4
0.873224,0.806028,4
0.406400,0.196351,1
0.102212,0.848198,5
0.503635,0.798019,5
0.083262,0.302482,0
0.767191,0.181588,4
0.265829,0.769007,5
0.547235,0.332701,0
0.170600,0.901040,5
0.490976,0.295864,0
0.866230,0.895238,4
0.637981,0.550534,7
0.329122,0.331880,0
0.451224,0.906078,5
0.236908,0.093075,1
0.864604,0.582461,4
0.387852,0.752407,5
0.334822,0.473202,6
0.107532,0.797713,5
0.639296,0.291247,0
0.240642,0.821381,5
0.148050,0.145367,1
0.209265,0.648807,7
0.301629,0.822504,5
0.032829,0.186861,1
0.139819,0.352386,0
0.068393,0.105616,1
0.577065,0.680249,7
0.322812,0.610191,7
0.462272,0.191431,1
0.499540,0.324659,0
0.650554,0.574087,7
0.394368,0.939118,5
0.349656,0.931685,5
0.618557,0.541075,7
0.141804,0.771424,5
0.619299,0.618115,7
0.824840,0.572007,4
0.059960,0.179115,1
0.775049,0.261574,4
0.600996,0.268179,0
0.188207,0.870092,5
0.398478,0.868174,5
0.419754,0.334005,0
0.278691,0.805899,5
0.146646,0.519784,7
0.574468,0.926946,5
0.436026,0.888918,5
0.825876,0.307593,4
0.335470,0.605769,7
0.417574,0.698694,5
0.158213,0.627026,7
0.434514,0.501649,6
0.812491,0.337228,4
0.136662,0.289955,0
0.509767,0.553732,7
0.952288,0.202094,4
0.624315,0.794673,5
0.738147,0.874515,3
0.550856,0.551779,7
0.662181,0.586638,7
0.160327,0.088174,1
0.100672,0.580000,7
0.485252,0.572984,7
0.444465,0.313026,0
0.729348,0.416687,3
0.484176,0.569555,7
0.404341,0.109419,1
0.112363,0.696195,7
0.513450,0.799668,5
0.410715,0.673028,5
0.656662,0.646071,7
0.825357,0.201504,2
0.106259,0.622795,7
0.389351,0.848341,5
0.699029,0.475376,3
0.472330,0.336965,0
0.433876,0.385205,0
0.507321,0.605727,7
0.858767,0.600188,4
0.707617,0.411809,3
0.516786,0.908002,5
0.856728,0.756875,4
0.260033,0.359228,0
0.738728,0.675264,3
0.383918,0.867487,5
0.169771,0.697384,7
0.568279,0.785209,5
0.855082,0.892487,4
0.370853,0.782428,5
0.682164,0.905233,-1
0.337433,0.112722,1
0.102971,0.348261,0
0.481629,0.278875,0
0.514574,0.831506,5
0.581016,0.905692,5
0.622501,0.898962,5
0.834475,0.496532,4
0.909708,0.339951,4
0.416996,0.257666,0
0.614396,0.651412,7
0.094315,0.325953,0
0.292131,0.716562,5
0.877371,0.348158,4
0.237814,0.659769,7
0.923345,0.196652,4
0.708446,0.757181,3
0.616479,0.869165,5
0.750471,0.762593,3
0.815079,0.113426,2
0.409174,0.486259,6
0.855932,0.719873,4
0.652180,0.867616,5
0.745348,0.101885,4
0.305104,0.146838,1
0.376750,0.583504,7
0.119613,0.610160,7
0.002515,0.113689,-1
0.506188,0.183647,1
0.378512,0.099776,1
0.545600,0.538104,7
0.843966,0.138504,2
0.480594,0.770313,5
0.602099,0.129162,1
0.602765,0.258285,0
0.432348,0.469195,6
0.378089,0.925882,5
0.492256,0.259638,0
0.219580,0.787016,5
0.091719,0.316572,0
0.632655,0.137092,1
0.251597,0.786616,5
0.472278,0.620353,7
0.237919,0.881979,5
0.916091,0.226988,4
0.151253,0.810174,5
0.559332,0.549984,7
0.589383,0.608958,7
0.631295,0.231784,0
0.523501,0.163708,1
0.177219,0.617932,7
0.114896,0.119736,1
0.437363,0.348506,0
0.850604,0.164913,2
0.801734,0.240727,4
0.407367,0.687054,5
0.530587,0.293936,0
0.077337,0.216235,1
0.957879,0.188064,4
0.859321,0.582207,4
0.860473,0.353819,4
0.844630,0.567802,4
0.898607,0.475249,4
0.473971,0.801005,5
0.130370,0.354600,0
0.089758,0.600753,7
0.708178,0.536762,3
0.353790,0.672442,5
0.222288,0.917433,5
0.127134,0.196478,1
0.566158,0.315318,0
0.722895,0.643576,3
0.157404,0.628219,7
0.154730,0.533699,7
0.746232,0.607198,3
0.492521,0.158751,1
0.120688,0.355045,0
0.650692,0.142944,1
0.300131,0.304271,0
0.503247,0.675066,7
0.754246,0.150115,4
0.506777,0.553052,7
0.877643,0.751689,4
0.502742,0.608649,7
0.768111,0.222849,4
0.077071,0.555398,7
0.119473,0.582122,7
0.382094,0.278336,0
0.364613,0.603614,7
0.719565,0.585285,3
0.468554,0.184736,1
0.391760,0.931915,5
0.758039,0.436424,3
0.514968,0.376461,0
0.175955,0.613089,7
0.521586,0.409871,-1
0.352967,0.109442,1
0.628161,0.788958,5
0.163658,0.306438,0
0.209177,0.625111,7
0.581696,0.917257,5
0.741896,0.110146,4
0.307360,0.726925,5
0.291859,0.611454,7
0.517363,0.873986,5
0.211708,0.342532,0
0.141197,0.193329,1
0.714840,0.261701,-1
0.228210,0.100165,1
0.338524,0.619386,7
0.304553,0.867431,5
0.457717,0.281826,0
0.634178,0.797845,5
0.497827,0.263772,0
0.395709,0.919565,5
0.053731,0.549706,7
0.605524,0.660256,7
0.477476,0.935320,5
0.164496,0.145527,1
0.381685,0.320132,0
0.825025,0.499984,4
0.868132,0.363826,4
0.556342,0.546146,7
0.611542,0.517805,-1
0.162570,0.301122,0
0.833594,0.329534,4
0.809978,0.152927,2
0.098012,0.198416,1
0.773837,0.171052,4
0.037007,0.401259,-1
0.444501,0.583499,7
0.596950,0.925908,5
0.493622,0.320282,0
0.072275,0.759296,5
0.516576,0.908621,5
0.315678,0.821638,5
0.055692,0.908264,5
0.331645,0.123176,1
0.197144,0.802221,5
0.092698,0.609315,7
0.863083,0.332920,4
0.753814,0.188325,4
0.800114,0.284146,4
0.590860,0.568327,7
0.644163,0.283224,0
0.623029,0.597781,7
0.078072,0.193169,1
0.224919,0.623553,7
0.818017,0.261311,4
