hour,day,month,trip_seconds,trip_miles,trip_total,_#NO_CLASS#_
0.281250,0.366667,1.000000,0.018821,0.180000,0.012886,-1
0.468750,0.166667,1.000000,0.101631,0.580000,0.031040,-1
0.604167,0.966667,1.000000,0.026349,0.180000,0.011577,-1
0.093750,0.733333,0.818182,0.048934,0.300000,0.016275,-1
0.302083,0.366667,1.000000,0.048934,0.260000,0.019631,-1
0.114583,0.833333,0.363636,0.048934,0.220000,0.014262,-1
0.541667,0.500000,0.090909,0.048934,0.240000,0.014933,-1
0.156250,0.833333,0.363636,0.048934,0.220000,0.020973,-1
0.531250,0.200000,0.636364,0.056462,0.360000,0.017617,-1
0.145833,0.100000,0.090909,0.079046,0.140000,0.016946,-1
0.489583,0.600000,0.272727,0.026349,0.100000,0.009530,-1
0.156250,0.300000,0.727273,0.063990,0.300000,0.019966,-1
0.541667,0.100000,0.636364,0.041405,0.220000,0.020302,-1
0.510417,0.900000,0.636364,0.109159,0.380000,0.029698,-1
0.125000,0.533333,0.090909,0.033877,0.140000,0.020973,-1
0.125000,0.833333,0.818182,0.063990,0.160000,0.015940,-1
0.156250,0.666667,0.181818,0.071518,0.500000,0.022987,-1
0.375000,0.700000,0.545455,0.139272,0.780000,0.037752,-1
0.083333,0.066667,0.909091,0.011292,0.120000,0.007550,-1
0.635417,0.100000,0.272727,0.018821,0.120000,0.008893,-1
0.625000,0.833333,0.363636,0.041405,0.160000,0.011577,-1
0.479167,0.300000,0.181818,0.109159,0.580000,0.027685,-1
0.552083,0.333333,0.909091,0.086575,0.680000,0.045805,-1
0.406250,0.266667,0.000000,0.033877,0.200000,0.015604,-1
0.114583,0.933333,0.545455,0.026349,0.120000,0.009530,-1
0.500000,0.200000,0.636364,0.041405,0.160000,0.015604,-1
0.208333,0.833333,0.090909,0.079046,0.340000,0.020302,-1
0.437500,0.200000,0.545455,0.041405,0.260000,0.018289,-1
0.489583,0.000000,0.727273,0.086575,0.840000,0.043121,-1
0.697917,0.200000,0.545455,0.086575,1.360000,0.047819,-1
0.583333,0.666667,0.454545,0.063990,0.240000,0.019631,-1
0.447917,0.833333,0.090909,0.071518,0.300000,0.018960,-1
0.541667,0.666667,0.636364,0.011292,0.040000,0.006208,-1
0.510417,0.600000,0.090909,0.048934,0.360000,0.016946,-1
0.260417,0.233333,0.636364,0.033877,0.200000,0.025671,-1
0.166667,0.166667,0.272727,0.048934,0.140000,0.019631,-1
0.541667,0.400000,0.181818,0.191970,1.000000,0.045805,-1
0.302083,0.733333,0.363636,0.131744,0.600000,0.043121,-1
0.135417,0.466667,0.000000,0.041405,0.160000,0.012248,-1
0.135417,0.833333,0.363636,0.026349,0.140000,0.017617,-1
0.572917,0.066667,0.545455,0.041405,0.280000,0.018289,-1
0.427083,0.133333,0.454545,0.048934,0.280000,0.022315,-1
0.572917,0.133333,0.272727,0.026349,0.180000,0.016611,-1
0.197917,0.633333,0.272727,0.101631,0.420000,0.024966,-1
0.531250,0.000000,0.454545,0.033877,0.160000,0.017282,-1
0.437500,0.000000,0.636364,0.041405,0.140000,0.022987,-1
0.468750,0.933333,0.727273,0.048934,0.220000,0.013591,-1
0.031250,0.200000,0.545455,0.109159,0.820000,0.034396,-1
0.479167,0.466667,0.272727,0.033877,0.140000,0.016946,-1
0.281250,0.366667,0.272727,0.176913,3.480000,0.183557,-1
0.572917,0.266667,0.000000,0.109159,0.480000,0.032383,-1
0.604167,0.166667,0.727273,0.063990,0.160000,0.018289,-1
0.343750,0.733333,0.545455,0.079046,0.480000,0.023658,-1
0.531250,0.733333,0.000000,0.244668,1.840000,0.089329,-1
0.125000,0.366667,0.000000,0.041405,0.180000,0.012919,-1
0.541667,0.533333,0.818182,0.063990,0.200000,0.015604,-1
0.125000,0.500000,0.454545,0.026349,0.080000,0.013926,-1
0.166667,0.233333,0.545455,0.063990,0.220000,0.016275,-1
0.583333,0.033333,0.272727,0.041405,0.300000,0.020638,-1
0.104167,0.166667,0.000000,0.214555,2.660000,0.115101,-1
0.604167,0.666667,0.545455,0.026349,0.240000,0.015604,-1
0.750000,0.700000,0.090909,0.124216,1.180000,0.052013,-1
0.489583,0.033333,0.909091,0.079046,0.320000,0.022987,-1
0.260417,0.500000,0.090909,0.274780,5.460000,0.181376,-1
0.385417,0.300000,0.272727,0.026349,0.120000,0.009530,-1
0.145833,0.733333,0.636364,0.184442,3.480000,0.248456,-1
0.479167,0.200000,0.636364,0.063990,0.260000,0.020973,-1
0.281250,0.400000,1.000000,0.094103,0.720000,0.029027,-1
0.104167,0.500000,0.454545,0.041405,0.140000,0.012248,-1
0.062500,0.866667,0.545455,0.026349,0.160000,0.010906,-1
0.166667,0.633333,0.363636,0.041405,0.120000,0.014933,-1
0.250000,1.000000,0.545455,0.033877,0.220000,0.014933,-1
0.312500,0.300000,0.090909,0.176913,1.640000,0.065268,-1
0.718750,0.900000,0.727273,0.094103,0.800000,0.032383,-1
0.281250,0.100000,1.000000,0.018821,0.160000,0.016242,-1
0.114583,0.466667,0.272727,0.033877,0.200000,0.012919,-1
0.562500,0.666667,0.363636,0.018821,0.140000,0.008893,-1
0.135417,0.000000,0.363636,0.079046,0.180000,0.023658,-1
0.156250,0.166667,0.000000,0.063990,0.380000,0.019631,-1
0.333333,0.300000,0.090909,0.244668,2.660000,0.097483,-1
0.197917,0.866667,0.909091,0.116688,1.220000,0.047819,-1
0.322917,0.966667,0.636364,0.252196,0.760000,0.052483,-1
0.468750,0.933333,0.727273,0.086575,0.540000,0.025671,-1
0.541667,0.933333,0.545455,0.101631,0.320000,0.022987,-1
0.562500,0.533333,0.090909,0.048934,0.240000,0.017617,-1
0.604167,0.366667,0.090909,0.101631,1.800000,0.074027,-1
0.239583,0.266667,0.363636,0.056462,0.280000,0.023658,-1
0.541667,0.933333,0.363636,0.237139,1.080000,0.053859,-1
0.291667,0.466667,0.272727,0.094103,1.400000,0.065168,-1
0.468750,0.200000,0.909091,0.063990,0.340000,0.023993,-1
0.145833,0.800000,0.363636,0.079046,0.300000,0.034396,-1
0.156250,0.566667,0.181818,0.079046,0.220000,0.018289,-1
0.562500,0.166667,0.272727,0.124216,1.720000,0.065268,-1
0.312500,0.633333,0.363636,0.086575,0.780000,0.030369,-1
0.489583,0.433333,0.454545,0.071518,0.380000,0.027013,-1
0.510417,0.800000,0.090909,0.079046,0.280000,0.025000,-1
0.156250,0.200000,0.909091,0.056462,0.120000,0.012919,-1
0.406250,0.600000,0.363636,0.365119,3.380000,0.120302,-1
0.552083,0.633333,0.181818,0.071518,0.440000,0.024966,-1
0.166667,0.366667,0.818182,0.116688,0.460000,0.032718,-1
0.135417,0.300000,0.727273,0.033877,0.220000,0.012248,-1
0.177083,0.466667,0.909091,0.033877,0.180000,0.014933,-1
0.062500,0.366667,0.909091,0.033877,0.220000,0.012919,-1
0.114583,0.566667,0.909091,0.033877,0.120000,0.010906,-1
0.593750,1.000000,1.000000,0.214555,4.560000,0.220302,-1
0.489583,0.000000,0.181818,0.063990,0.280000,0.025000,-1
0.625000,0.366667,0.909091,0.041405,0.100000,0.014262,-1
0.072917,0.033333,0.454545,0.048934,0.340000,0.024329,-1
0.062500,0.066667,1.000000,0.063990,0.480000,0.022987,-1
0.312500,0.466667,0.909091,0.079046,0.320000,0.026342,-1
0.156250,0.533333,0.272727,0.048934,0.140000,0.012919,-1
0.479167,0.700000,1.000000,0.048934,0.140000,0.012248,-1
0.572917,0.900000,0.818182,0.191970,2.180000,0.127852,-1
0.520833,0.033333,0.909091,0.041405,0.160000,0.018960,-1
0.520833,0.633333,0.181818,0.297365,3.520000,0.152148,-1
0.166667,0.166667,0.818182,0.079046,0.340000,0.019631,-1
0.187500,0.766667,0.090909,0.071518,0.180000,0.016946,-1
0.447917,0.633333,0.000000,0.086575,0.580000,0.033054,-1
0.489583,0.133333,0.909091,0.470514,3.460000,0.160201,-1
0.552083,0.833333,0.636364,0.094103,0.340000,0.023658,-1
0.125000,0.733333,0.818182,0.026349,0.200000,0.018289,-1
0.291667,0.166667,0.636364,0.063990,0.260000,0.027013,-1
0.447917,0.866667,0.636364,0.071518,0.340000,0.022315,-1
0.156250,0.733333,0.000000,0.094103,0.340000,0.022315,-1
0.416667,0.666667,0.818182,0.063990,0.920000,0.037752,-1
0.520833,0.400000,0.454545,0.056462,0.260000,0.028691,-1
0.500000,0.133333,0.545455,0.018821,0.120000,0.007550,-1
0.708333,0.766667,0.454545,0.124216,1.080000,0.065201,-1
0.041667,0.766667,0.454545,0.026349,0.140000,0.016946,-1
0.104167,0.566667,0.636364,0.048934,0.140000,0.016745,-1
0.229167,0.833333,0.090909,0.109159,0.660000,0.029698,-1
0.343750,0.133333,0.545455,0.018821,0.120000,0.013591,-1
0.489583,0.500000,0.454545,0.079046,0.240000,0.030034,-1
0.510417,0.633333,0.454545,0.041405,0.180000,0.018960,-1
0.364583,0.266667,0.363636,0.079046,0.380000,0.027685,-1
0.500000,0.600000,0.090909,0.041405,0.120000,0.010906,-1
0.500000,0.500000,0.727273,0.071518,0.240000,0.028356,-1
0.572917,0.733333,0.545455,0.041405,0.180000,0.022987,-1
0.166667,0.000000,0.363636,0.056462,0.120000,0.013591,-1
0.708333,0.600000,0.545455,0.063990,0.220000,0.019631,-1
0.125000,0.400000,0.000000,0.086575,0.380000,0.022315,-1
0.468750,0.433333,0.454545,0.026349,0.120000,0.010235,-1
0.270833,0.900000,0.272727,0.094103,0.320000,0.032383,-1
0.291667,0.633333,0.727273,0.033877,0.280000,0.025336,-1
0.406250,0.866667,0.727273,0.033877,0.220000,0.012248,-1
0.447917,0.000000,0.000000,0.033877,0.260000,0.019631,-1
0.416667,0.566667,0.909091,0.026349,0.220000,0.012248,-1
0.270833,0.166667,0.272727,0.094103,0.680000,0.029698,-1
0.177083,0.466667,0.363636,0.048934,0.240000,0.020973,-1
0.489583,0.233333,0.545455,0.003764,0.000000,0.007550,-1
0.343750,0.200000,1.000000,0.116688,0.340000,0.035738,-1
0.447917,0.033333,0.090909,0.033877,0.180000,0.012248,-1
0.479167,0.600000,0.272727,0.071518,0.640000,0.029027,-1
0.541667,0.400000,0.090909,0.056462,0.300000,0.025671,-1
0.427083,0.500000,0.727273,0.365119,3.540000,0.132383,-1
0.114583,0.733333,0.000000,0.063990,0.320000,0.017617,-1
0.083333,0.566667,0.181818,0.101631,1.240000,0.044463,-1
0.458333,0.700000,0.272727,0.018821,0.080000,0.014933,-1
0.489583,0.100000,0.545455,0.071518,0.340000,0.026342,-1
0.385417,0.500000,0.727273,0.154329,2.720000,0.107550,-1
0.416667,0.533333,0.454545,0.003764,0.060000,0.005537,-1
0.375000,0.366667,0.272727,0.101631,0.460000,0.024966,-1
0.177083,0.766667,0.727273,0.086575,0.260000,0.027013,-1
0.156250,0.600000,0.363636,0.229611,1.720000,0.077181,-1
0.468750,0.466667,0.090909,0.033877,0.140000,0.014262,-1
0.333333,0.200000,0.727273,0.026349,0.100000,0.008893,-1
0.468750,0.633333,0.000000,0.079046,0.380000,0.024329,-1
0.468750,0.566667,0.636364,0.033877,0.140000,0.013591,-1
0.520833,0.800000,0.454545,0.048934,0.220000,0.016946,-1
0.135417,0.500000,0.181818,0.048934,0.140000,0.018289,-1
0.177083,0.366667,0.818182,0.146801,0.980000,0.059128,-1
0.166667,0.833333,0.090909,0.063990,0.280000,0.016946,-1
0.187500,0.800000,0.090909,0.026349,0.140000,0.016946,-1
0.479167,0.200000,0.272727,0.071518,0.240000,0.016275,-1
0.572917,0.766667,0.727273,0.079046,0.920000,0.049161,-1
0.229167,0.733333,0.090909,0.063990,0.520000,0.026342,-1
0.458333,0.600000,0.181818,0.018821,0.260000,0.012919,-1
0.552083,0.600000,0.181818,0.056462,0.220000,0.029027,-1
0.229167,0.566667,0.818182,0.176913,1.200000,0.061946,-1
0.500000,0.000000,0.181818,0.048934,0.180000,0.016946,-1
0.666667,0.433333,1.000000,0.094103,0.420000,0.027013,-1
0.468750,0.433333,1.000000,0.018821,0.080000,0.012584,-1
0.458333,0.000000,0.090909,0.063990,0.220000,0.014933,-1
0.218750,0.633333,1.000000,0.063990,0.480000,0.021611,-1
0.572917,0.966667,0.545455,0.116688,0.460000,0.027013,-1
0.427083,0.566667,0.545455,0.417817,3.480000,0.143792,-1
0.187500,1.000000,0.636364,0.048934,0.220000,0.014262,-1
0.552083,0.766667,0.181818,0.086575,0.400000,0.021611,-1
0.145833,0.366667,0.363636,0.079046,0.360000,0.026342,-1
0.458333,0.166667,0.818182,0.033877,0.140000,0.010906,-1
0.562500,0.866667,0.000000,0.033877,0.200000,0.015604,-1
0.281250,0.233333,0.090909,0.086575,1.440000,0.059530,-1
0.343750,0.166667,0.636364,0.086575,0.600000,0.031711,-1
0.041667,0.866667,0.545455,0.033877,0.380000,0.016946,-1
0.541667,0.633333,0.818182,0.026349,0.120000,0.008893,-1
0.572917,0.933333,0.909091,0.071518,0.380000,0.031040,-1
0.093750,0.300000,0.727273,0.041405,0.340000,0.016275,-1
0.531250,0.600000,0.181818,0.003764,0.000000,0.011577,-1
0.135417,0.600000,0.909091,0.094103,0.320000,0.021611,-1
0.500000,0.133333,0.363636,0.063990,0.240000,0.018960,-1
0.562500,0.433333,0.454545,0.056462,0.140000,0.017617,-1
0.500000,0.433333,0.909091,0.041405,0.080000,0.010906,-1
0.541667,0.366667,1.000000,0.033877,0.160000,0.012248,-1
0.552083,0.000000,0.454545,0.086575,0.400000,0.025671,-1
0.114583,0.966667,0.909091,0.056462,0.380000,0.018289,-1
0.531250,0.933333,0.363636,0.101631,0.460000,0.029027,-1
0.541667,0.500000,1.000000,0.086575,0.280000,0.024664,-1
0.437500,0.666667,0.000000,0.033877,0.220000,0.012248,-1
0.208333,0.700000,0.272727,0.033877,0.180000,0.012919,-1
0.604167,0.166667,1.000000,0.063990,0.140000,0.018289,-1
0.645833,0.600000,0.636364,0.033877,0.260000,0.013591,-1
0.541667,0.733333,0.636364,0.033877,0.260000,0.019295,-1
0.479167,0.400000,0.727273,0.048934,0.340000,0.020302,-1
0.562500,0.000000,0.727273,0.094103,0.460000,0.024329,-1
0.677083,0.466667,0.181818,0.282309,1.020000,0.061242,-1
0.406250,0.166667,0.181818,0.033877,0.140000,0.014262,-1
0.187500,0.366667,0.272727,0.041405,0.260000,0.015604,-1
0.354167,0.066667,0.363636,0.026349,0.160000,0.010235,-1
0.583333,0.233333,0.000000,0.063990,0.000000,0.013423,-1
0.395833,0.366667,0.272727,0.094103,0.540000,0.026342,-1
0.072917,0.066667,0.181818,0.041405,0.220000,0.014262,-1
0.135417,0.800000,0.090909,0.063990,0.200000,0.015604,-1
0.583333,0.566667,1.000000,0.109159,0.900000,0.043121,-1
0.270833,0.233333,0.363636,0.056462,0.220000,0.021644,-1
0.375000,0.133333,0.181818,0.184442,1.960000,0.086107,-1
0.197917,0.633333,0.636364,0.071518,0.300000,0.025000,-1
0.552083,0.100000,0.181818,0.267252,5.420000,0.196141,-1
0.604167,0.366667,0.272727,0.056462,0.220000,0.018960,-1
0.520833,0.933333,0.818182,0.079046,0.260000,0.025671,-1
0.312500,0.800000,0.272727,0.018821,0.080000,0.013255,-1
0.302083,0.366667,1.000000,0.033877,0.140000,0.014933,-1
0.562500,0.600000,0.454545,0.018821,0.120000,0.013926,-1
0.479167,0.833333,0.090909,0.041405,0.200000,0.012919,-1
0.114583,0.200000,0.000000,0.026349,0.140000,0.010235,-1
0.562500,0.100000,0.454545,0.094103,0.400000,0.029698,-1
0.177083,0.833333,0.727273,0.041405,0.320000,0.019966,-1
0.260417,0.166667,0.363636,0.026349,0.200000,0.010906,-1
0.447917,0.533333,0.636364,0.063990,0.300000,0.024329,-1
0.437500,0.633333,0.363636,0.026349,0.160000,0.014262,-1
0.416667,0.533333,0.272727,0.222083,0.600000,0.045805,-1
0.468750,0.900000,0.636364,0.063990,0.300000,0.024329,-1
0.500000,0.166667,0.454545,0.237139,1.240000,0.065604,-1
0.406250,0.466667,0.272727,0.169385,1.400000,0.052483,-1
0.500000,0.566667,0.545455,0.523212,3.560000,0.137752,-1
0.604167,0.933333,0.000000,0.003764,0.080000,0.016946,-1
0.593750,0.466667,0.272727,0.063990,0.240000,0.020134,-1
0.458333,0.000000,0.909091,0.304893,3.060000,0.134396,-1
0.822917,0.033333,0.090909,0.327478,2.220000,0.092785,-1
0.604167,0.600000,0.181818,0.026349,0.160000,0.020973,-1
0.354167,0.566667,0.090909,0.056462,0.300000,0.021309,-1
0.229167,0.266667,0.363636,0.071518,0.340000,0.027349,-1
0.197917,0.566667,0.909091,0.101631,0.500000,0.032383,-1
0.375000,0.033333,0.909091,0.056462,0.400000,0.022315,-1
0.468750,0.333333,0.727273,0.455458,3.560000,0.133725,-1
