hour,day,month,trip_seconds,trip_miles,trip_total,_#NO_CLASS#_
0.406250,0.300000,0.454545,0.048934,0.260000,0.018289,-1
0.229167,0.233333,0.818182,0.026349,0.160000,0.013591,-1
0.645833,0.433333,0.181818,0.154329,0.720000,0.051510,-1
0.562500,0.200000,0.272727,0.101631,0.260000,0.029362,-1
0.468750,0.066667,0.909091,0.026349,0.160000,0.023658,-1
0.260417,0.366667,0.454545,0.086575,0.760000,0.041779,-1
0.354167,0.433333,0.545455,0.071518,0.680000,0.027685,-1
0.468750,0.133333,0.454545,0.063990,0.400000,0.018960,-1
0.343750,0.100000,0.272727,0.048934,0.200000,0.016275,-1
0.593750,0.133333,0.181818,0.056462,0.240000,0.015604,-1
0.489583,0.533333,0.727273,0.026349,0.100000,0.009564,-1
0.489583,0.100000,0.090909,0.101631,0.520000,0.035235,-1
0.354167,0.266667,0.000000,0.063990,0.340000,0.018289,-1
0.052083,0.233333,0.818182,0.176913,3.360000,0.140772,-1
0.187500,0.100000,0.181818,0.026349,0.120000,0.015604,-1
0.687500,0.300000,0.545455,0.041405,0.060000,0.011577,-1
0.687500,0.166667,0.727273,0.048934,0.180000,0.016946,-1
0.385417,0.600000,0.181818,0.207026,3.460000,0.149664,-1
0.895833,0.800000,0.272727,0.056462,0.140000,0.020302,-1
0.208333,0.933333,0.363636,0.018821,0.060000,0.008221,-1
0.572917,0.300000,0.000000,0.222083,1.620000,0.066611,-1
0.625000,0.433333,0.181818,0.086575,0.860000,0.033725,-1
0.020833,0.666667,0.454545,0.026349,0.220000,0.018289,-1
0.333333,0.133333,0.090909,0.071518,0.220000,0.022987,-1
0.625000,0.500000,0.000000,0.011292,0.060000,0.012919,-1
0.437500,0.433333,0.818182,0.056462,0.180000,0.014933,-1
0.489583,0.100000,0.818182,0.071518,0.260000,0.025336,-1
0.531250,0.800000,0.090909,0.063990,0.200000,0.014262,-1
0.843750,0.533333,0.000000,0.018821,0.100000,0.020638,-1
0.500000,0.066667,0.909091,0.041405,0.180000,0.025000,-1
0.208333,0.766667,0.636364,0.086575,0.240000,0.023658,-1
0.697917,0.300000,0.545455,0.071518,0.420000,0.031711,-1
0.583333,0.500000,0.454545,0.063990,0.300000,0.028356,-1
0.583333,0.733333,0.727273,0.033877,0.180000,0.019295,-1
0.802083,0.533333,0.818182,0.086575,0.340000,0.023658,-1
0.406250,0.666667,0.727273,0.161857,1.360000,0.062584,-1
0.322917,0.633333,0.272727,0.086575,0.580000,0.026342,-1
0.593750,0.100000,0.545455,0.094103,0.420000,0.028356,-1
0.427083,0.200000,0.818182,0.109159,0.320000,0.023658,-1
0.145833,0.433333,0.000000,0.184442,2.520000,0.095470,-1
0.635417,0.900000,0.000000,0.018821,0.080000,0.010906,-1
0.010417,0.700000,0.818182,0.184442,2.640000,0.095470,-1
0.145833,0.433333,0.363636,0.018821,0.100000,0.007550,-1
0.489583,0.000000,1.000000,0.033877,0.260000,0.013591,-1
0.541667,0.433333,0.363636,0.079046,0.280000,0.026342,-1
0.604167,0.000000,0.636364,0.063990,0.400000,0.020302,-1
0.635417,0.866667,0.909091,0.063990,0.380000,0.030201,-1
0.281250,0.700000,0.818182,0.191970,3.720000,0.156879,-1
0.312500,0.333333,0.545455,0.079046,1.180000,0.051342,-1
0.052083,0.433333,0.363636,0.154329,2.380000,0.107047,-1
0.166667,0.033333,0.272727,0.237139,1.860000,0.087584,-1
0.458333,0.600000,0.363636,0.048934,0.240000,0.028356,-1
0.989583,0.700000,0.909091,0.026349,0.200000,0.014262,-1
0.770833,0.833333,0.636364,0.056462,0.440000,0.020638,-1
0.031250,0.333333,0.000000,0.071518,0.560000,0.023658,-1
0.062500,0.566667,0.727273,0.033877,0.580000,0.048322,-1
0.541667,0.566667,0.636364,0.056462,0.260000,0.016275,-1
0.270833,0.000000,0.454545,0.086575,1.020000,0.052181,-1
0.208333,0.800000,0.090909,0.033877,0.220000,0.019631,-1
0.187500,0.000000,0.000000,0.026349,0.200000,0.011577,-1
0.583333,0.333333,0.545455,0.274780,3.560000,0.125000,-1
0.562500,0.133333,0.272727,0.124216,1.000000,0.044463,-1
0.500000,0.900000,0.363636,0.026349,0.120000,0.010235,-1
0.156250,0.600000,0.090909,0.011292,0.040000,0.006879,-1
0.447917,0.666667,0.909091,0.304893,3.320000,0.121644,-1
0.197917,0.733333,0.727273,0.109159,0.300000,0.030369,-1
0.510417,0.533333,1.000000,0.071518,0.260000,0.022651,-1
0.010417,0.833333,0.818182,0.048934,0.260000,0.018289,-1
0.552083,0.466667,1.000000,0.432873,5.100000,0.173322,-1
0.291667,0.666667,0.454545,0.086575,0.420000,0.025000,-1
0.333333,0.233333,0.727273,0.056462,0.340000,0.021812,-1
0.083333,0.166667,0.454545,0.184442,3.460000,0.120302,-1
0.406250,0.100000,0.909091,0.056462,0.300000,0.021812,-1
0.572917,0.433333,0.545455,0.086575,0.300000,0.020302,-1
0.270833,0.566667,0.545455,0.041405,0.200000,0.012919,-1
0.833333,0.100000,0.000000,0.041405,0.200000,0.021644,-1
0.104167,0.600000,0.909091,0.056462,0.340000,0.017617,-1
0.947917,0.833333,0.000000,0.109159,0.740000,0.036074,-1
0.697917,0.033333,0.000000,0.026349,0.120000,0.016275,-1
0.635417,0.800000,0.090909,0.063990,0.300000,0.018456,-1
0.687500,0.666667,0.727273,0.063990,0.380000,0.027685,-1
0.583333,0.300000,1.000000,0.357591,3.540000,0.152852,-1
0.166667,0.300000,0.636364,0.161857,1.280000,0.067450,-1
0.239583,0.566667,0.181818,0.063990,0.240000,0.022315,-1
0.541667,0.966667,0.727273,0.048934,0.160000,0.013591,-1
0.114583,0.600000,0.090909,0.146801,1.520000,0.072651,-1
0.260417,0.566667,0.909091,0.056462,0.580000,0.033725,-1
0.229167,0.500000,0.000000,0.154329,1.840000,0.077685,-1
0.395833,0.866667,0.181818,0.079046,0.660000,0.033725,-1
0.520833,0.633333,0.363636,0.124216,0.500000,0.033054,-1
0.197917,0.600000,0.363636,0.395232,3.780000,0.135738,-1
0.020833,0.066667,0.181818,0.191970,3.380000,0.134396,-1
0.645833,0.833333,0.090909,0.079046,0.360000,0.023658,-1
0.166667,0.266667,1.000000,0.041405,0.160000,0.010906,-1
0.197917,0.600000,0.181818,0.026349,0.080000,0.008221,-1
0.302083,0.166667,0.818182,0.003764,0.000000,0.004195,-1
0.375000,0.933333,0.727273,0.056462,0.180000,0.034396,-1
0.760417,0.400000,0.636364,0.041405,0.260000,0.018289,-1
0.385417,0.033333,0.545455,0.026349,0.140000,0.010906,-1
0.260417,0.066667,0.181818,0.033877,0.180000,0.015604,-1
0.666667,0.966667,0.363636,0.109159,1.320000,0.052852,-1
0.302083,0.233333,0.363636,0.109159,1.760000,0.070638,-1
0.093750,0.366667,0.818182,0.297365,3.360000,0.143960,-1
0.822917,0.100000,0.454545,0.094103,0.500000,0.040436,-1
0.187500,0.000000,0.818182,0.101631,0.260000,0.020973,-1
0.270833,0.700000,0.636364,0.131744,0.800000,0.037752,-1
0.572917,0.266667,0.363636,0.048934,0.260000,0.015604,-1
0.583333,0.866667,0.818182,0.116688,0.680000,0.046477,-1
0.093750,0.200000,0.545455,0.327478,3.140000,0.117617,-1
0.197917,0.400000,0.909091,0.063990,0.320000,0.019631,-1
0.343750,0.533333,0.272727,0.003764,0.000000,0.004866,-1
0.750000,1.000000,0.545455,0.101631,0.820000,0.057047,-1
0.656250,0.033333,0.454545,0.094103,0.680000,0.043792,-1
0.458333,0.766667,0.454545,0.033877,0.180000,0.011577,-1
0.312500,0.166667,0.545455,0.169385,0.040000,0.029698,-1
0.406250,0.733333,0.000000,0.033877,0.140000,0.010906,-1
0.635417,1.000000,0.636364,0.056462,0.360000,0.033389,-1
0.947917,0.433333,0.090909,0.094103,0.660000,0.027685,-1
0.677083,0.333333,0.090909,0.101631,0.540000,0.025671,-1
0.708333,0.800000,0.363636,0.026349,0.120000,0.009564,-1
0.177083,0.433333,0.363636,0.176913,2.060000,0.092450,-1
0.041667,0.600000,0.181818,0.116688,0.960000,0.049161,-1
0.437500,0.033333,0.000000,0.041405,0.240000,0.013591,-1
0.385417,0.266667,0.727273,0.056462,0.240000,0.024329,-1
0.208333,0.966667,0.545455,0.071518,0.220000,0.022987,-1
0.322917,0.933333,0.272727,0.222083,3.580000,0.127685,-1
0.197917,0.900000,0.272727,0.101631,0.260000,0.020973,-1
0.468750,0.766667,0.000000,0.063990,0.280000,0.019631,-1
0.458333,0.500000,0.818182,0.033877,0.160000,0.010906,-1
0.447917,0.733333,0.090909,0.018821,0.120000,0.011577,-1
0.239583,0.933333,0.636364,0.071518,0.580000,0.035067,-1
0.093750,0.100000,1.000000,0.011292,0.140000,0.012584,-1
0.375000,0.966667,1.000000,0.018821,0.120000,0.012248,-1
0.187500,0.000000,0.181818,0.041405,0.380000,0.023658,-1
0.750000,0.533333,0.000000,0.079046,0.880000,0.041779,-1
0.250000,0.866667,0.818182,0.176913,2.440000,0.108221,-1
0.468750,0.600000,0.363636,0.033877,0.160000,0.018289,-1
0.229167,0.633333,0.909091,0.259724,3.760000,0.158557,-1
0.218750,0.933333,0.363636,0.033877,0.100000,0.009564,-1
0.166667,0.533333,0.818182,0.048934,0.200000,0.016946,-1
0.375000,0.533333,0.272727,0.063990,0.240000,0.019631,-1
0.218750,0.366667,1.000000,0.033877,0.180000,0.014933,-1
0.333333,0.433333,0.818182,0.063990,0.400000,0.026342,-1
0.510417,0.300000,0.090909,0.244668,2.340000,0.104195,-1
0.500000,0.766667,0.000000,0.199498,1.720000,0.065940,-1
0.229167,0.566667,0.181818,0.139272,1.400000,0.066443,-1
0.562500,0.266667,0.090909,0.003764,0.000000,0.243960,-1
0.468750,0.366667,0.727273,0.395232,2.420000,0.106208,-1
0.645833,0.333333,0.090909,0.071518,0.400000,0.020302,-1
0.312500,0.900000,0.363636,0.222083,3.900000,0.134396,-1
0.427083,1.000000,0.545455,0.033877,0.140000,0.010235,-1
0.656250,0.366667,0.454545,0.011292,0.100000,0.010906,-1
0.739583,0.466667,0.000000,0.026349,0.160000,0.010235,-1
0.218750,0.200000,0.090909,0.222083,3.840000,0.161409,-1
0.239583,0.000000,0.545455,0.094103,0.600000,0.027013,-1
0.322917,0.966667,1.000000,0.063990,0.300000,0.016946,-1
0.218750,0.166667,0.636364,0.101631,0.220000,0.026510,-1
0.291667,0.066667,0.000000,0.018821,0.100000,0.011577,-1
0.385417,0.366667,0.727273,0.071518,0.400000,0.022987,-1
0.510417,0.500000,0.818182,0.583438,3.960000,0.152517,-1
0.177083,0.400000,0.636364,0.094103,0.600000,0.026342,-1
0.614583,0.700000,0.545455,0.101631,0.480000,0.025000,-1
0.406250,0.933333,0.181818,0.214555,2.880000,0.126342,-1
0.239583,0.066667,0.909091,0.041405,0.220000,0.012919,-1
0.645833,0.033333,0.363636,0.094103,0.460000,0.029027,-1
0.635417,0.500000,0.272727,0.086575,0.380000,0.031040,-1
0.645833,0.466667,0.545455,0.048934,0.260000,0.014262,-1
0.718750,0.266667,0.363636,0.124216,0.800000,0.034396,-1
0.520833,0.033333,0.454545,0.116688,0.400000,0.026846,-1
0.479167,0.666667,0.818182,0.048934,0.220000,0.017617,-1
0.312500,0.600000,0.636364,0.116688,0.780000,0.032383,-1
0.281250,0.566667,0.454545,0.139272,1.000000,0.053188,-1
0.322917,0.166667,0.000000,0.041405,0.220000,0.012919,-1
0.645833,0.800000,0.181818,0.033877,0.240000,0.022315,-1
0.708333,0.133333,0.545455,0.041405,0.160000,0.018456,-1
0.656250,0.133333,0.545455,0.176913,2.200000,0.098154,-1
0.791667,0.800000,0.545455,0.018821,0.080000,0.018456,-1
0.208333,0.400000,0.636364,0.116688,1.280000,0.054530,-1
0.708333,0.333333,0.090909,0.079046,0.800000,0.038591,-1
0.750000,0.600000,0.272727,0.063990,0.440000,0.033557,-1
0.625000,0.500000,1.000000,0.033877,0.160000,0.011577,-1
0.625000,0.200000,0.636364,0.086575,0.720000,0.036913,-1
0.166667,0.133333,0.636364,0.041405,0.160000,0.012248,-1
0.322917,0.166667,0.363636,0.056462,0.280000,0.016946,-1
0.510417,0.366667,0.454545,0.033877,0.120000,0.010235,-1
0.479167,0.666667,0.363636,0.086575,0.360000,0.022315,-1
0.229167,0.433333,0.909091,0.079046,0.520000,0.030369,-1
0.479167,0.666667,1.000000,0.207026,0.680000,0.050671,-1
0.458333,0.266667,0.727273,0.387704,3.420000,0.133054,-1
0.270833,0.233333,0.272727,0.169385,0.980000,0.071980,-1
0.197917,0.233333,1.000000,0.018821,0.120000,0.015604,-1
0.208333,0.666667,0.636364,0.139272,1.420000,0.065101,-1
0.406250,0.766667,0.454545,0.063990,0.360000,0.022315,-1
0.395833,0.900000,0.090909,0.026349,0.100000,0.008893,-1
0.218750,0.866667,0.000000,0.094103,0.500000,0.031711,-1
0.187500,0.133333,0.181818,0.026349,0.080000,0.008322,-1
0.854167,0.300000,0.909091,0.101631,0.540000,0.034564,-1
0.354167,0.500000,0.818182,0.222083,3.580000,0.135738,-1
0.656250,1.000000,0.181818,0.018821,0.140000,0.009564,-1
0.697917,1.000000,0.181818,0.063990,0.340000,0.019631,-1
0.916667,0.700000,0.818182,0.139272,0.800000,0.048658,-1
0.718750,0.133333,0.090909,0.048934,0.380000,0.017617,-1
0.187500,0.300000,0.272727,0.101631,0.260000,0.020973,-1
0.187500,0.833333,0.090909,0.033877,0.180000,0.012248,-1
0.541667,0.900000,0.727273,0.116688,0.340000,0.034564,-1
0.250000,0.433333,0.818182,0.079046,0.380000,0.020973,-1
0.447917,0.700000,0.454545,0.063990,0.540000,0.029362,-1
0.593750,0.733333,0.272727,0.011292,0.100000,0.010906,-1
0.385417,0.500000,0.909091,0.056462,0.340000,0.024329,-1
0.322917,0.233333,0.636364,0.086575,0.340000,0.035067,-1
0.395833,0.100000,0.090909,0.124216,1.020000,0.045134,-1
0.541667,0.966667,0.727273,0.079046,0.420000,0.025000,-1
0.010417,0.466667,0.090909,0.086575,1.160000,0.047819,-1
0.010417,0.300000,0.909091,0.214555,3.660000,0.153691,-1
0.656250,0.333333,0.000000,0.063990,0.400000,0.027685,-1
0.687500,0.366667,1.000000,0.079046,0.340000,0.022987,-1
0.489583,0.700000,0.454545,0.056462,0.240000,0.014933,-1
0.708333,0.100000,0.272727,0.026349,0.160000,0.010235,-1
0.364583,0.133333,0.363636,0.063990,0.500000,0.022315,-1
0.270833,0.733333,0.090909,0.063990,0.360000,0.025000,-1
0.781250,0.400000,1.000000,0.086575,0.780000,0.046644,-1
0.656250,0.200000,0.181818,0.071518,0.500000,0.021644,-1
0.687500,0.333333,0.000000,0.063990,0.260000,0.019631,-1
0.208333,0.833333,0.181818,0.026349,0.180000,0.010906,-1
0.375000,0.533333,0.272727,0.079046,0.420000,0.026342,-1
0.583333,0.433333,0.181818,0.199498,1.020000,0.064765,-1
0.916667,0.333333,1.000000,0.116688,0.880000,0.044128,-1
0.927083,0.100000,0.272727,0.086575,0.600000,0.033725,-1
0.510417,0.500000,0.454545,0.357591,2.380000,0.103523,-1
0.510417,0.133333,0.272727,0.003764,0.020000,0.004866,-1
0.125000,0.700000,0.272727,0.387704,4.820000,0.196309,-1
0.906250,0.766667,0.818182,0.063990,0.460000,0.024497,-1
0.447917,0.666667,0.363636,0.063990,0.280000,0.016275,-1
0.229167,0.066667,0.727273,0.011292,0.080000,0.007550,-1
0.677083,0.366667,0.181818,0.041405,0.180000,0.020638,-1
0.666667,1.000000,0.363636,0.086575,0.720000,0.033725,-1
0.052083,0.633333,0.363636,0.146801,3.020000,0.125000,-1
0.250000,0.400000,0.818182,0.116688,1.580000,0.055872,-1
0.343750,0.800000,0.454545,0.259724,3.500000,0.141107,-1
0.906250,0.900000,0.181818,0.094103,0.560000,0.025671,-1
0.437500,0.333333,0.272727,0.079046,0.340000,0.030369,-1
0.552083,0.766667,0.090909,0.048934,0.320000,0.015604,-1
0.635417,0.366667,0.181818,0.335006,5.600000,0.306208,-1
0.489583,0.566667,0.181818,0.033877,0.140000,0.010906,-1
0.354167,0.966667,0.000000,0.033877,0.240000,0.012919,-1
0.677083,0.700000,0.636364,0.048934,0.160000,0.017617,-1
0.166667,0.766667,0.090909,0.033877,0.200000,0.011577,-1
0.427083,0.500000,0.818182,0.071518,0.360000,0.018289,-1
0.479167,0.800000,0.090909,0.063990,0.380000,0.022987,-1
0.364583,0.933333,0.818182,0.033877,0.120000,0.013591,-1
0.125000,0.066667,0.000000,0.124216,1.580000,0.083389,-1
0.583333,0.833333,1.000000,0.146801,1.220000,0.050503,-1
0.510417,0.233333,0.636364,0.124216,0.420000,0.027685,-1
0.166667,0.266667,0.363636,0.063990,0.360000,0.018289,-1
0.760417,0.900000,0.818182,0.011292,0.100000,0.020973,-1
0.406250,0.466667,0.363636,0.116688,0.580000,0.030369,-1
0.031250,0.733333,0.909091,0.041405,0.220000,0.020638,-1
0.322917,0.433333,0.636364,0.139272,0.660000,0.034396,-1
0.583333,0.966667,0.727273,0.056462,0.260000,0.018960,-1
0.572917,0.166667,0.454545,0.056462,0.320000,0.018960,-1
0.270833,0.733333,0.000000,0.056462,0.240000,0.014933,-1
0.239583,0.333333,0.090909,0.048934,0.260000,0.013591,-1
0.729167,0.333333,1.000000,0.176913,1.040000,0.045805,-1
0.947917,0.533333,0.000000,0.033877,0.200000,0.014933,-1
0.572917,0.366667,0.454545,0.319950,0.260000,0.055872,-1
0.395833,0.800000,0.454545,0.244668,2.780000,0.118289,-1
0.437500,0.566667,1.000000,0.056462,0.240000,0.025000,-1
0.291667,0.266667,0.181818,0.071518,0.620000,0.037416,-1
0.395833,0.100000,0.909091,0.244668,3.440000,0.154530,-1
0.333333,0.233333,0.000000,0.026349,0.100000,0.009564,-1
0.666667,0.466667,0.181818,0.169385,0.720000,0.051846,-1
0.177083,0.933333,0.272727,0.124216,0.860000,0.052181,-1
0.770833,0.900000,0.818182,0.011292,0.100000,0.013255,-1
0.468750,0.566667,0.363636,0.417817,3.420000,0.161913,-1
0.208333,0.733333,0.000000,0.094103,0.380000,0.030201,-1
0.968750,0.233333,0.181818,0.018821,0.040000,0.007550,-1
0.031250,0.433333,0.000000,0.154329,2.500000,0.107047,-1
0.468750,0.100000,0.000000,0.124216,0.460000,0.039094,-1
0.364583,0.833333,0.181818,0.033877,0.060000,0.009564,-1
0.281250,0.733333,0.090909,0.056462,0.340000,0.018289,-1
0.166667,0.633333,0.818182,0.056462,0.280000,0.016946,-1
0.322917,0.866667,0.818182,0.011292,0.020000,0.006208,-1
0.989583,0.433333,0.181818,0.079046,0.860000,0.033725,-1
0.833333,0.633333,1.000000,0.056462,0.340000,0.016946,-1
0.406250,0.433333,0.727273,0.063990,0.280000,0.021812,-1
0.281250,0.066667,0.090909,0.063990,0.300000,0.024329,-1
0.531250,0.933333,0.000000,0.079046,0.240000,0.018289,-1
0.187500,0.200000,0.000000,0.139272,1.180000,0.057047,-1
0.177083,0.766667,1.000000,0.048934,0.260000,0.014933,-1
0.489583,0.733333,0.818182,0.033877,0.220000,0.018960,-1
0.385417,0.733333,0.272727,0.018821,0.000000,0.006879,-1
0.562500,0.066667,0.545455,0.154329,1.420000,0.059899,-1
0.760417,0.666667,0.090909,0.033877,0.120000,0.020302,-1
0.229167,0.666667,0.909091,0.237139,2.320000,0.090772,-1
0.437500,0.533333,0.272727,0.237139,2.180000,0.084732,-1
0.572917,0.300000,0.363636,0.003764,0.020000,0.004866,-1
0.760417,0.633333,0.454545,0.033877,0.220000,0.026342,-1
0.697917,0.966667,1.000000,0.063990,0.260000,0.017617,-1
0.531250,0.033333,0.636364,0.079046,0.280000,0.020134,-1
0.583333,0.700000,0.363636,0.101631,0.500000,0.038423,-1
0.229167,0.333333,0.181818,0.222083,2.260000,0.167785,-1
0.177083,0.400000,1.000000,0.056462,0.400000,0.020302,-1
0.812500,0.800000,0.000000,0.063990,0.060000,0.022987,-1
0.583333,0.233333,0.545455,0.056462,0.160000,0.017617,-1
0.239583,0.400000,0.636364,0.109159,0.340000,0.025000,-1
0.520833,0.366667,0.363636,0.109159,0.300000,0.033725,-1
0.291667,0.866667,0.000000,0.018821,0.120000,0.008893,-1
0.489583,0.833333,0.363636,0.033877,0.140000,0.011577,-1
0.197917,0.033333,0.272727,0.086575,0.320000,0.031040,-1
0.322917,0.866667,0.818182,0.056462,0.280000,0.016275,-1
0.520833,0.633333,0.090909,0.350063,2.980000,0.147483,-1
0.427083,0.933333,0.272727,0.033877,0.140000,0.017617,-1
0.531250,0.666667,0.454545,0.048934,0.220000,0.013591,-1
0.562500,0.633333,0.636364,0.282309,3.460000,0.149664,-1
0.031250,0.633333,1.000000,0.116688,1.180000,0.059228,-1
0.364583,0.466667,1.000000,0.124216,1.880000,0.093960,-1
0.625000,0.433333,1.000000,0.146801,1.080000,0.044463,-1
0.302083,0.133333,0.363636,0.229611,3.360000,0.147315,-1
0.166667,0.066667,1.000000,0.184442,2.020000,0.071980,-1
0.531250,0.766667,0.636364,0.267252,3.320000,0.153859,-1
0.541667,0.800000,0.363636,0.063990,0.260000,0.020973,-1
0.708333,0.333333,0.545455,0.026349,0.260000,0.026342,-1
0.572917,0.400000,0.363636,0.056462,0.240000,0.022315,-1
0.843750,0.266667,0.000000,0.094103,0.640000,0.032383,-1
0.520833,0.600000,0.636364,0.297365,3.100000,0.139262,-1
0.510417,0.866667,0.000000,0.071518,1.000000,0.036409,-1
0.718750,0.266667,0.727273,0.086575,0.720000,0.031711,-1
0.041667,0.666667,0.909091,0.063990,0.580000,0.031107,-1
0.197917,0.100000,0.818182,0.109159,0.760000,0.031711,-1
0.395833,0.166667,0.636364,0.508156,3.760000,0.169966,-1
0.208333,0.166667,0.090909,0.071518,0.180000,0.022315,-1
0.531250,0.200000,0.181818,0.041405,0.160000,0.017617,-1
0.614583,0.600000,0.363636,0.071518,0.260000,0.021644,-1
0.760417,0.200000,0.909091,0.079046,0.440000,0.022315,-1
0.489583,0.666667,0.090909,0.033877,0.140000,0.016611,-1
0.447917,0.600000,0.000000,0.124216,0.680000,0.037752,-1
0.500000,0.433333,0.000000,0.319950,2.560000,0.126342,-1
0.333333,0.433333,0.272727,0.169385,2.540000,0.114262,-1
0.479167,1.000000,1.000000,0.033877,0.160000,0.011577,-1
0.635417,0.100000,1.000000,0.161857,0.400000,0.035067,-1
0.177083,0.066667,0.090909,0.402760,3.540000,0.171644,-1
0.343750,0.366667,0.363636,0.259724,3.520000,0.128356,-1
0.791667,0.200000,0.909091,0.086575,0.900000,0.035067,-1
0.395833,0.366667,0.090909,0.011292,0.100000,0.007550,-1
0.406250,0.633333,0.727273,0.086575,0.360000,0.031711,-1
0.989583,0.566667,0.000000,0.086575,1.240000,0.043121,-1
0.125000,0.700000,0.818182,0.033877,0.220000,0.016275,-1
0.625000,0.133333,1.000000,0.063990,0.480000,0.020302,-1
0.760417,1.000000,0.363636,0.101631,1.160000,0.053859,-1
0.218750,0.100000,0.636364,0.041405,0.200000,0.012919,-1
0.791667,0.400000,0.454545,0.063990,0.340000,0.024329,-1
0.593750,0.766667,0.363636,0.199498,2.520000,0.096812,-1
0.677083,0.066667,0.454545,0.041405,0.100000,0.013591,-1
0.989583,0.366667,1.000000,0.056462,0.340000,0.016946,-1
0.312500,0.400000,0.454545,0.011292,0.060000,0.009564,-1
0.104167,0.266667,0.090909,0.131744,1.420000,0.058557,-1
0.250000,0.000000,0.272727,0.365119,4.140000,0.181040,-1
0.208333,0.300000,0.090909,0.395232,3.460000,0.154027,-1
0.812500,0.766667,0.818182,0.079046,0.200000,0.031711,-1
0.364583,0.700000,0.181818,0.033877,0.160000,0.015940,-1
0.229167,0.533333,0.636364,0.033877,0.120000,0.017617,-1
0.385417,0.266667,0.272727,0.161857,2.160000,0.107550,-1
0.447917,0.833333,0.727273,0.018821,0.060000,0.007550,-1
0.250000,0.500000,0.000000,0.033877,0.100000,0.020302,-1
0.229167,0.133333,0.363636,0.116688,0.320000,0.023658,-1
0.739583,0.666667,0.454545,0.116688,1.060000,0.047483,-1
0.229167,0.933333,0.818182,0.086575,0.460000,0.030369,-1
0.531250,0.566667,0.636364,0.056462,0.280000,0.016275,-1
0.208333,0.733333,0.818182,0.048934,0.400000,0.021644,-1
0.416667,0.333333,0.818182,0.063990,0.220000,0.019631,-1
0.864583,0.833333,1.000000,0.079046,0.520000,0.035403,-1
0.375000,0.400000,0.000000,0.086575,0.400000,0.021644,-1
0.625000,0.500000,0.454545,0.071518,0.400000,0.027013,-1
0.604167,0.900000,0.181818,0.033877,0.160000,0.020134,-1
0.354167,0.566667,0.909091,0.086575,0.460000,0.023658,-1
0.416667,0.300000,0.818182,0.086575,0.820000,0.044966,-1
0.406250,0.833333,0.181818,0.222083,3.420000,0.118960,-1
0.614583,0.833333,0.090909,0.063990,0.260000,0.022987,-1
0.520833,0.766667,0.090909,0.041405,0.140000,0.011577,-1
0.385417,0.333333,0.000000,0.109159,0.460000,0.033054,-1
0.552083,0.233333,0.090909,0.011292,0.060000,0.006879,-1
0.697917,0.000000,0.636364,0.048934,0.220000,0.017617,-1
