hour,day,month,trip_seconds,trip_miles,trip_total,_#NO_CLASS#_
0.166667,0.333333,0.090909,0.079046,0.260000,0.022315,-1
0.750000,0.466667,0.363636,0.003764,0.020000,0.008893,-1
0.739583,0.266667,0.727273,0.056462,0.300000,0.017617,-1
0.520833,0.266667,0.727273,0.056462,0.220000,0.014933,-1
0.135417,0.666667,0.000000,0.109159,0.280000,0.022315,-1
0.260417,0.866667,0.363636,0.041405,0.160000,0.017953,-1
0.687500,0.366667,0.727273,0.063990,0.340000,0.020973,-1
0.270833,0.566667,0.909091,0.018821,0.120000,0.008893,-1
0.145833,0.833333,0.090909,0.470514,3.560000,0.136409,-1
0.093750,0.766667,0.272727,0.011292,0.080000,0.007550,-1
0.145833,0.000000,0.454545,0.041405,0.100000,0.010235,-1
0.843750,0.533333,0.090909,0.094103,0.500000,0.026342,-1
0.989583,0.533333,0.636364,0.154329,2.840000,0.185570,-1
0.687500,0.700000,0.272727,0.033877,0.240000,0.012919,-1
0.260417,0.400000,0.818182,0.191970,3.420000,0.146477,-1
0.135417,0.733333,0.090909,0.063990,0.220000,0.015604,-1
0.114583,0.533333,0.090909,0.109159,0.560000,0.029698,-1
0.302083,0.466667,0.818182,0.214555,3.480000,0.118960,-1
0.281250,0.366667,0.363636,0.214555,3.500000,0.122315,-1
0.072917,0.400000,0.818182,0.041405,0.280000,0.014933,-1
0.218750,0.300000,0.272727,0.071518,0.180000,0.022987,-1
0.125000,0.533333,1.000000,0.116688,0.320000,0.024966,-1
0.781250,0.033333,0.181818,0.033877,0.280000,0.016275,-1
0.531250,0.333333,0.545455,0.041405,0.220000,0.021309,-1
0.145833,0.233333,1.000000,0.048934,0.340000,0.016946,-1
0.281250,0.700000,0.727273,0.056462,0.240000,0.015604,-1
0.510417,0.533333,1.000000,0.079046,0.340000,0.021611,-1
0.802083,0.000000,0.636364,0.056462,0.600000,0.028322,-1
0.250000,0.266667,0.272727,0.237139,3.500000,0.122987,-1
0.125000,0.866667,0.636364,0.048934,0.200000,0.014262,-1
0.031250,0.833333,0.090909,0.048934,0.680000,0.024966,-1
0.125000,0.600000,0.636364,0.048934,0.200000,0.014262,-1
0.520833,0.033333,0.909091,0.071518,0.220000,0.016275,-1
0.375000,0.233333,0.636364,0.116688,0.380000,0.024966,-1
0.770833,0.933333,0.000000,0.041405,0.180000,0.012248,-1
0.572917,0.433333,0.363636,0.063990,0.340000,0.017617,-1
0.156250,0.066667,0.818182,0.071518,0.200000,0.016275,-1
0.593750,0.366667,0.090909,0.094103,0.520000,0.025671,-1
0.697917,0.766667,0.818182,0.056462,0.320000,0.016946,-1
0.093750,0.966667,0.545455,0.071518,0.180000,0.016946,-1
0.093750,0.433333,0.727273,0.131744,3.320000,0.118289,-1
0.072917,1.000000,0.545455,0.071518,0.380000,0.020302,-1
0.083333,0.000000,0.363636,0.079046,0.400000,0.021611,-1
0.125000,0.066667,0.363636,0.094103,0.240000,0.035235,-1
0.687500,0.400000,0.909091,0.018821,0.180000,0.013591,-1
0.718750,0.733333,0.000000,0.041405,0.200000,0.016275,-1
0.104167,0.866667,0.636364,0.026349,0.100000,0.009530,-1
0.666667,0.066667,0.818182,0.033877,0.140000,0.010906,-1
0.656250,0.466667,1.000000,0.146801,0.640000,0.035067,-1
0.750000,0.333333,0.090909,0.056462,0.780000,0.029698,-1
0.229167,0.966667,0.272727,0.184442,3.500000,0.122315,-1
0.270833,0.966667,0.181818,0.071518,0.800000,0.031040,-1
0.270833,0.400000,1.000000,0.086575,0.700000,0.033725,-1
0.260417,0.600000,0.363636,0.063990,0.660000,0.027013,-1
0.291667,0.400000,0.272727,0.094103,0.680000,0.029698,-1
0.145833,0.133333,0.727273,0.319950,3.460000,0.131007,-1
0.072917,0.600000,1.000000,0.056462,0.260000,0.016275,-1
0.135417,0.000000,0.818182,0.048934,0.180000,0.012919,-1
0.312500,0.533333,0.181818,0.048934,0.280000,0.020973,-1
0.125000,0.933333,0.636364,0.101631,0.560000,0.027685,-1
0.697917,0.766667,0.727273,0.071518,0.660000,0.027685,-1
0.687500,0.566667,0.000000,0.056462,0.320000,0.022651,-1
0.687500,0.266667,0.545455,0.342535,3.500000,0.150503,-1
0.552083,0.500000,0.727273,0.184442,0.640000,0.045805,-1
0.739583,0.133333,0.363636,0.048934,0.260000,0.014933,-1
0.395833,0.200000,0.727273,0.086575,0.400000,0.024966,-1
0.760417,0.800000,0.727273,0.056462,0.320000,0.023322,-1
0.802083,0.700000,0.909091,0.079046,0.760000,0.029698,-1
0.437500,0.966667,0.909091,0.259724,2.540000,0.119933,-1
0.208333,0.933333,0.909091,0.124216,1.660000,0.065906,-1
0.677083,1.000000,0.363636,0.026349,0.100000,0.008893,-1
0.812500,0.566667,0.000000,0.056462,0.300000,0.024664,-1
0.572917,0.166667,0.909091,0.011292,0.060000,0.007550,-1
0.135417,0.300000,0.454545,0.124216,0.380000,0.027013,-1
0.562500,0.566667,0.000000,0.094103,0.920000,0.034396,-1
0.166667,0.666667,0.545455,0.079046,0.280000,0.018960,-1
0.104167,0.566667,0.727273,0.041405,0.120000,0.011577,-1
0.416667,0.400000,1.000000,0.109159,0.520000,0.028356,-1
0.104167,0.033333,0.909091,0.094103,0.380000,0.024329,-1
0.135417,0.300000,0.181818,0.079046,0.260000,0.022987,-1
0.125000,1.000000,1.000000,0.056462,0.240000,0.015604,-1
0.302083,0.000000,0.000000,0.079046,0.520000,0.030705,-1
0.281250,0.866667,0.545455,0.289837,3.080000,0.107517,-1
0.583333,0.433333,0.727273,0.033877,0.180000,0.010906,-1
0.687500,0.533333,1.000000,0.048934,0.220000,0.013591,-1
0.020833,0.500000,0.454545,0.041405,0.320000,0.015604,-1
0.145833,0.533333,0.000000,0.041405,0.260000,0.014933,-1
0.802083,0.533333,0.454545,0.079046,0.960000,0.035738,-1
0.093750,0.000000,0.636364,0.018821,0.180000,0.010235,-1
0.833333,0.400000,0.818182,0.071518,0.580000,0.028322,-1
0.697917,0.933333,0.454545,0.131744,2.880000,0.123960,-1
0.281250,0.600000,0.363636,0.237139,4.300000,0.146477,-1
0.666667,0.833333,0.000000,0.079046,0.380000,0.024329,-1
0.145833,0.666667,0.272727,0.018821,0.100000,0.007550,-1
0.125000,0.900000,0.727273,0.026349,0.140000,0.015940,-1
0.708333,0.000000,1.000000,0.124216,0.880000,0.036409,-1
0.031250,0.566667,1.000000,0.109159,1.100000,0.043792,-1
0.072917,0.900000,0.818182,0.048934,0.320000,0.016275,-1
0.854167,0.200000,1.000000,0.094103,0.920000,0.035067,-1
0.468750,0.566667,0.727273,0.056462,0.360000,0.018289,-1
0.666667,0.466667,0.454545,0.071518,0.280000,0.023993,-1
0.687500,0.700000,0.363636,0.071518,0.380000,0.023658,-1
0.260417,0.966667,0.636364,0.086575,0.420000,0.023658,-1
0.864583,0.500000,0.909091,0.033877,0.120000,0.010906,-1
0.822917,0.200000,0.636364,0.079046,0.780000,0.033725,-1
0.593750,0.766667,0.636364,0.041405,0.160000,0.011577,-1
0.083333,0.133333,0.090909,0.026349,0.160000,0.010906,-1
0.281250,0.366667,0.000000,0.011292,0.020000,0.008893,-1
0.156250,0.833333,0.181818,0.086575,0.280000,0.020973,-1
0.125000,0.300000,1.000000,0.063990,0.160000,0.018960,-1
0.770833,0.533333,0.545455,0.011292,0.080000,0.011913,-1
0.843750,0.300000,0.636364,0.079046,1.380000,0.048490,-1
0.822917,0.966667,0.181818,0.018821,0.920000,0.032383,-1
0.645833,0.766667,0.727273,0.116688,0.800000,0.033725,-1
0.281250,0.000000,0.363636,0.026349,0.180000,0.014262,-1
0.677083,0.566667,0.000000,0.041405,0.220000,0.017617,-1
0.541667,0.533333,1.000000,0.124216,0.300000,0.025671,-1
0.635417,0.366667,0.818182,0.048934,0.180000,0.012919,-1
0.135417,0.333333,0.181818,0.056462,0.340000,0.017617,-1
0.218750,0.566667,0.818182,0.041405,0.260000,0.020302,-1
0.562500,0.433333,0.454545,0.056462,0.420000,0.023658,-1
0.187500,0.833333,0.909091,0.071518,0.480000,0.021611,-1
0.270833,0.166667,1.000000,0.056462,0.240000,0.015604,-1
0.645833,0.566667,0.181818,0.139272,1.580000,0.056544,-1
0.666667,0.000000,0.727273,0.116688,1.140000,0.043121,-1
0.343750,0.233333,1.000000,0.214555,3.460000,0.144899,-1
0.885417,0.533333,0.000000,0.041405,0.420000,0.018289,-1
0.531250,0.233333,0.909091,0.063990,0.420000,0.020302,-1
0.395833,0.300000,1.000000,0.033877,0.100000,0.017617,-1
0.145833,0.333333,0.909091,0.033877,0.120000,0.010235,-1
0.250000,0.633333,0.636364,0.048934,0.220000,0.024329,-1
0.541667,0.166667,0.181818,0.018821,0.140000,0.010067,-1
0.166667,0.400000,0.181818,0.048934,0.340000,0.016946,-1
0.781250,0.400000,1.000000,0.026349,0.140000,0.012886,-1
0.635417,0.400000,0.909091,0.041405,0.240000,0.017617,-1
0.270833,0.433333,0.818182,0.048934,0.400000,0.022315,-1
0.656250,0.900000,0.818182,0.056462,0.320000,0.017617,-1
0.697917,0.033333,0.636364,0.033877,0.120000,0.012886,-1
0.500000,0.133333,1.000000,0.033877,0.080000,0.012248,-1
0.687500,0.566667,0.454545,0.041405,0.200000,0.012919,-1
0.604167,1.000000,0.545455,0.063990,0.320000,0.022315,-1
0.114583,0.133333,0.363636,0.063990,0.280000,0.018289,-1
0.197917,0.733333,0.181818,0.056462,0.440000,0.018960,-1
0.729167,0.366667,0.818182,0.048934,0.340000,0.020973,-1
0.739583,0.466667,0.727273,0.252196,5.060000,0.159899,-1
0.500000,0.766667,0.363636,0.048934,0.220000,0.012919,-1
0.604167,0.766667,0.636364,0.056462,0.260000,0.017617,-1
0.250000,0.233333,0.090909,0.026349,0.240000,0.011577,-1
0.395833,0.633333,1.000000,0.033877,0.160000,0.016611,-1
0.750000,0.833333,0.090909,0.124216,0.960000,0.042450,-1
0.156250,0.533333,0.454545,0.109159,0.620000,0.032383,-1
0.895833,0.800000,0.000000,0.079046,1.120000,0.041107,-1
0.093750,0.366667,0.636364,0.063990,0.360000,0.020302,-1
0.812500,0.566667,0.909091,0.063990,0.460000,0.020973,-1
0.572917,0.566667,0.818182,0.033877,0.200000,0.022315,-1
0.229167,0.866667,0.181818,0.033877,0.140000,0.011577,-1
0.770833,0.033333,0.272727,0.033877,0.180000,0.011577,-1
0.062500,0.433333,0.272727,0.041405,0.260000,0.014933,-1
0.687500,0.533333,0.909091,0.041405,0.260000,0.014262,-1
0.697917,0.133333,0.636364,0.101631,1.260000,0.052517,-1
0.781250,0.800000,0.000000,0.056462,0.440000,0.022987,-1
0.135417,0.100000,0.363636,0.063990,0.260000,0.017617,-1
0.635417,0.733333,0.000000,0.056462,0.460000,0.021611,-1
0.572917,0.366667,0.818182,0.033877,0.300000,0.014933,-1
0.364583,0.200000,0.909091,0.116688,0.780000,0.041107,-1
0.635417,0.400000,1.000000,0.109159,1.120000,0.047483,-1
0.739583,0.466667,1.000000,0.026349,0.160000,0.013591,-1
0.708333,0.500000,1.000000,0.026349,0.220000,0.016275,-1
0.510417,0.166667,0.818182,0.109159,0.700000,0.049161,-1
0.281250,0.733333,0.272727,0.041405,0.220000,0.012919,-1
0.812500,0.700000,0.818182,0.071518,0.320000,0.023322,-1
0.510417,0.333333,0.090909,0.026349,0.160000,0.015101,-1
0.854167,0.166667,0.090909,0.033877,0.320000,0.018289,-1
0.625000,0.533333,0.909091,0.056462,0.440000,0.022315,-1
0.375000,0.600000,0.545455,0.086575,0.320000,0.020302,-1
0.843750,1.000000,0.818182,0.146801,1.180000,0.051174,-1
0.614583,0.933333,1.000000,0.041405,0.220000,0.016275,-1
0.156250,0.200000,0.545455,0.071518,0.280000,0.018960,-1
0.677083,0.700000,0.727273,0.079046,0.720000,0.043121,-1
0.656250,0.366667,0.272727,0.026349,0.180000,0.010906,-1
0.479167,0.600000,1.000000,0.380176,3.300000,0.213087,-1
0.802083,0.166667,0.636364,0.071518,0.740000,0.029027,-1
0.781250,0.600000,0.727273,0.048934,0.260000,0.017617,-1
0.572917,0.233333,0.818182,0.033877,0.160000,0.016611,-1
0.250000,0.200000,0.636364,0.041405,0.160000,0.012919,-1
0.302083,0.133333,0.090909,0.056462,0.320000,0.018289,-1
0.854167,0.633333,1.000000,0.079046,0.500000,0.024329,-1
0.708333,0.333333,0.272727,0.071518,0.300000,0.020973,-1
0.520833,0.266667,0.909091,0.101631,1.260000,0.044463,-1
0.114583,0.366667,0.181818,0.048934,0.180000,0.012919,-1
0.666667,0.433333,0.909091,0.124216,1.620000,0.056544,-1
0.572917,0.666667,0.818182,0.063990,0.280000,0.017617,-1
0.166667,0.066667,0.454545,0.056462,0.260000,0.016275,-1
0.583333,0.166667,0.909091,0.237139,2.560000,0.088087,-1
0.687500,0.566667,0.272727,0.252196,2.920000,0.102852,-1
0.635417,0.633333,0.181818,0.041405,0.280000,0.019295,-1
0.760417,0.366667,0.727273,0.041405,0.260000,0.027013,-1
0.531250,0.900000,1.000000,0.041405,0.160000,0.014933,-1
0.656250,0.600000,0.545455,0.124216,0.780000,0.038758,-1
0.302083,0.000000,0.545455,0.094103,0.160000,0.019631,-1
0.020833,0.833333,0.363636,0.154329,3.380000,0.114933,-1
0.281250,0.000000,1.000000,0.191970,3.700000,0.151342,-1
0.239583,0.566667,0.909091,0.063990,0.380000,0.020302,-1
0.239583,0.366667,0.454545,0.041405,0.140000,0.017282,-1
0.187500,0.933333,0.636364,0.071518,0.480000,0.022315,-1
0.656250,0.633333,0.545455,0.101631,1.940000,0.081376,-1
0.281250,0.433333,0.545455,0.071518,0.300000,0.022987,-1
0.885417,0.466667,0.636364,0.063990,0.580000,0.023658,-1
0.666667,1.000000,0.545455,0.063990,0.320000,0.021644,-1
0.187500,0.633333,0.909091,0.033877,0.220000,0.012248,-1
0.260417,0.166667,0.363636,0.214555,3.620000,0.117584,-1
0.552083,0.033333,0.818182,0.041405,0.220000,0.013591,-1
0.125000,0.866667,0.272727,0.063990,0.240000,0.020134,-1
0.281250,0.533333,0.909091,0.304893,2.720000,0.160067,-1
0.281250,0.066667,0.181818,0.086575,0.680000,0.027685,-1
0.677083,0.100000,1.000000,0.124216,1.480000,0.059195,-1
0.864583,0.133333,1.000000,0.063990,0.320000,0.018289,-1
0.427083,0.700000,0.636364,0.191970,1.900000,0.096577,-1
0.572917,0.800000,0.909091,0.079046,0.300000,0.039430,-1
0.010417,0.233333,1.000000,0.207026,3.600000,0.124295,-1
0.104167,0.166667,0.909091,0.041405,0.240000,0.014262,-1
0.531250,0.633333,0.454545,0.109159,0.860000,0.068792,-1
0.281250,0.800000,0.727273,0.063990,0.280000,0.017617,-1
0.031250,0.833333,0.636364,0.033877,0.300000,0.014262,-1
0.031250,0.466667,1.000000,0.041405,0.260000,0.014262,-1
0.729167,0.466667,0.636364,0.048934,0.220000,0.024329,-1
0.562500,0.500000,0.909091,0.041405,0.180000,0.012919,-1
0.520833,0.566667,0.727273,0.131744,0.740000,0.037081,-1
0.656250,0.733333,0.545455,0.041405,0.160000,0.012248,-1
0.250000,0.266667,0.727273,0.026349,0.120000,0.009530,-1
0.802083,0.266667,0.545455,0.063990,1.300000,0.044463,-1
0.718750,0.666667,0.363636,0.026349,0.140000,0.014262,-1
0.625000,0.133333,0.636364,0.071518,1.680000,0.057215,-1
0.145833,0.566667,0.727273,0.094103,0.400000,0.023658,-1
0.020833,0.533333,0.090909,0.184442,2.700000,0.100839,-1
0.854167,0.600000,0.727273,0.071518,1.240000,0.043121,-1
0.697917,0.733333,0.181818,0.079046,0.320000,0.022315,-1
0.468750,0.166667,1.000000,0.079046,0.380000,0.039094,-1
0.750000,0.666667,0.636364,0.033877,0.180000,0.012584,-1
0.520833,0.166667,0.909091,0.018821,0.180000,0.026846,-1
0.125000,1.000000,0.636364,0.071518,0.460000,0.021611,-1
0.750000,0.833333,0.909091,0.462986,5.320000,0.181376,-1
0.375000,0.233333,0.545455,0.229611,2.760000,0.119128,-1
0.802083,0.033333,0.636364,0.094103,0.620000,0.029698,-1
0.468750,0.666667,0.818182,0.312422,3.420000,0.137081,-1
0.197917,0.700000,0.090909,0.086575,0.480000,0.031040,-1
0.458333,0.766667,0.545455,0.365119,2.560000,0.129597,-1
0.500000,0.466667,0.727273,0.116688,0.380000,0.036409,-1
0.572917,0.966667,0.909091,0.018821,0.060000,0.006879,-1
0.114583,0.866667,0.090909,0.018821,0.120000,0.008893,-1
0.479167,0.400000,0.727273,0.018821,0.140000,0.016946,-1
0.239583,0.233333,1.000000,0.056462,0.300000,0.021309,-1
0.083333,0.833333,0.909091,0.048934,0.160000,0.012248,-1
0.156250,0.366667,0.727273,0.079046,0.240000,0.018960,-1
0.729167,0.100000,0.727273,0.041405,0.320000,0.016275,-1
0.739583,0.366667,1.000000,0.094103,0.460000,0.025671,-1
0.010417,0.966667,0.636364,0.033877,0.260000,0.022987,-1
0.697917,0.266667,0.090909,0.026349,0.160000,0.010235,-1
0.895833,0.633333,0.181818,0.086575,0.600000,0.026342,-1
0.125000,0.833333,0.090909,0.079046,0.300000,0.019631,-1
0.052083,0.200000,0.818182,0.048934,0.400000,0.018289,-1
0.031250,0.033333,0.181818,0.041405,0.320000,0.014933,-1
0.281250,0.966667,1.000000,0.048934,0.160000,0.013591,-1
0.729167,0.333333,0.090909,0.018821,0.120000,0.008893,-1
0.572917,0.133333,0.636364,0.372647,0.600000,0.070638,-1
0.604167,0.100000,0.454545,0.056462,0.340000,0.021644,-1
0.854167,0.266667,0.909091,0.056462,0.280000,0.020302,-1
0.791667,0.133333,0.363636,0.063990,0.320000,0.017617,-1
0.260417,0.033333,0.636364,0.282309,3.340000,0.118289,-1
0.208333,0.600000,0.545455,0.154329,2.120000,0.076007,-1
0.791667,0.000000,0.909091,0.086575,0.420000,0.025671,-1
0.604167,0.366667,0.727273,0.079046,0.300000,0.023658,-1
0.166667,0.300000,0.090909,0.094103,0.340000,0.026342,-1
0.031250,0.366667,0.000000,0.267252,3.500000,0.125671,-1
0.302083,0.600000,0.636364,0.048934,0.180000,0.017617,-1
0.812500,0.300000,0.272727,0.086575,0.640000,0.029698,-1
0.156250,0.533333,0.090909,0.079046,0.260000,0.018289,-1
0.739583,0.300000,0.818182,0.101631,0.520000,0.026342,-1
0.072917,0.500000,0.454545,0.048934,0.340000,0.016275,-1
0.666667,0.500000,0.818182,0.079046,0.360000,0.021611,-1
0.156250,1.000000,0.181818,0.079046,0.280000,0.018960,-1
0.750000,0.966667,0.909091,0.139272,1.540000,0.057886,-1
0.000000,0.366667,0.454545,0.139272,1.940000,0.066611,-1
0.250000,0.100000,0.454545,0.184442,2.620000,0.097483,-1
0.656250,0.900000,0.727273,0.094103,1.000000,0.038423,-1
0.270833,0.133333,0.636364,0.169385,3.380000,0.118289,-1
0.125000,0.466667,0.272727,0.026349,0.100000,0.008893,-1
0.510417,0.300000,0.818182,0.071518,0.360000,0.027013,-1
0.135417,0.333333,0.636364,0.033877,0.120000,0.010235,-1
0.729167,0.033333,0.454545,0.033877,0.240000,0.012248,-1
0.229167,0.366667,0.090909,0.011292,0.080000,0.007550,-1
0.552083,0.300000,0.363636,0.048934,0.740000,0.027685,-1
0.281250,0.800000,0.090909,0.041405,0.320000,0.016275,-1
0.218750,0.433333,0.545455,0.063990,0.360000,0.018960,-1
0.604167,0.700000,0.636364,0.048934,0.300000,0.019631,-1
0.093750,0.000000,0.909091,0.018821,0.200000,0.010906,-1
0.083333,0.066667,0.909091,0.041405,0.240000,0.014262,-1
0.166667,0.433333,0.636364,0.056462,0.160000,0.020302,-1
0.052083,0.800000,0.090909,0.056462,0.680000,0.026342,-1
0.739583,0.600000,0.181818,0.041405,0.200000,0.015604,-1
0.447917,0.733333,0.727273,0.350063,3.560000,0.150503,-1
0.739583,0.033333,0.272727,0.063990,0.440000,0.019631,-1
0.166667,0.166667,0.909091,0.056462,0.260000,0.016275,-1
0.531250,0.266667,0.909091,0.048934,0.120000,0.012919,-1
0.697917,0.500000,1.000000,0.018821,0.120000,0.008221,-1
0.145833,0.433333,0.090909,0.079046,0.640000,0.030369,-1
0.197917,0.400000,0.000000,0.056462,0.200000,0.014933,-1
0.156250,0.433333,0.909091,0.063990,0.200000,0.014933,-1
0.250000,1.000000,0.000000,0.146801,1.360000,0.050503,-1
0.822917,0.366667,0.454545,0.026349,0.140000,0.009530,-1
0.697917,0.200000,0.272727,0.018821,0.120000,0.014933,-1
0.677083,0.766667,0.636364,0.011292,0.080000,0.006879,-1
0.625000,0.933333,1.000000,0.086575,0.800000,0.032383,-1
0.156250,0.266667,0.000000,0.086575,0.240000,0.019631,-1
0.197917,0.433333,0.545455,0.048934,0.240000,0.014933,-1
0.072917,0.400000,0.727273,0.056462,0.540000,0.022987,-1
0.781250,0.233333,0.090909,0.191970,2.140000,0.082383,-1
0.218750,0.966667,1.000000,0.048934,0.400000,0.021644,-1
0.260417,0.000000,0.636364,0.086575,0.320000,0.026644,-1
0.541667,0.466667,0.818182,0.335006,3.480000,0.149732,-1
0.843750,0.466667,0.909091,0.026349,0.100000,0.016242,-1
0.635417,0.300000,0.090909,0.026349,0.140000,0.014564,-1
0.697917,0.000000,0.818182,0.086575,0.480000,0.024329,-1
0.114583,0.133333,0.909091,0.048934,0.260000,0.015604,-1
0.687500,0.033333,0.000000,0.056462,0.420000,0.020302,-1
