X,Y,Cl
0.408000,0.584000,4
0.398533,0.624667,4
0.471467,0.613467,4
0.464400,0.588133,4
0.433733,0.576533,4
0.446800,0.569067,4
0.430000,0.597333,4
0.461067,0.597467,4
0.464000,0.569200,4
0.400933,0.582933,4
0.401600,0.589733,4
0.486400,0.574000,4
0.324667,0.522533,5
0.344267,0.502267,5
0.347600,0.508000,5
0.344400,0.513200,5
0.336667,0.516400,5
0.331867,0.542000,5
0.338667,0.532800,5
0.364800,0.538800,5
0.366267,0.505600,5
0.356933,0.492000,5
0.339733,0.514267,5
0.325467,0.522133,5
0.327200,0.556400,5
0.320933,0.524800,5
0.352000,0.473600,5
0.338800,0.511733,5
0.337867,0.474533,5
0.341067,0.513200,5
0.336133,0.519333,5
0.339733,0.525200,5
0.341600,0.528800,5
0.375467,0.541600,5
0.351333,0.514400,5
0.308133,0.476533,5
0.346533,0.559867,5
0.372133,0.537600,5
0.329467,0.538400,5
0.333600,0.504933,5
0.366933,0.558533,5
0.341200,0.534133,5
0.324933,0.553067,5
0.311200,0.528267,5
0.331067,0.514667,5
0.329333,0.533067,5
0.332533,0.548533,5
0.344267,0.540800,5
0.359067,0.518133,5
0.349867,0.532933,5
0.352400,0.515600,5
0.348267,0.487733,5
0.331733,0.438533,6
0.325067,0.386400,6
0.344800,0.400667,6
0.337867,0.413467,6
0.361067,0.376933,6
0.380667,0.363867,6
0.337067,0.362267,6
0.286933,0.417733,6
0.341200,0.373867,6
0.307733,0.429733,6
0.339467,0.397067,6
0.357867,0.397867,6
0.334800,0.422267,6
0.354667,0.404133,6
0.322133,0.396800,6
0.313600,0.378133,6
0.349067,0.407200,6
0.358000,0.393600,6
0.356800,0.393067,6
0.336400,0.415200,6
0.314000,0.435867,6
0.368933,0.370000,6
0.333067,0.411467,6
0.336400,0.413600,6
0.374800,0.411600,6
0.318400,0.393200,6
0.348400,0.402533,6
0.326933,0.412933,6
0.324933,0.390400,6
0.332800,0.396800,6
0.350800,0.431200,6
0.339200,0.419600,6
0.335600,0.452800,6
0.356800,0.401067,6
0.323333,0.422267,6
0.360267,0.424400,6
0.326133,0.387200,6
0.346800,0.415467,6
0.311200,0.401733,6
0.349467,0.420533,6
0.428800,0.374000,7
0.471067,0.346000,7
0.409733,0.336267,7
0.444133,0.324400,7
0.440000,0.324933,7
0.374533,0.370133,7
0.422267,0.310533,7
0.428267,0.322000,7
0.392800,0.344400,7
0.425733,0.316400,7
0.458533,0.336933,7
0.437200,0.329867,7
0.414800,0.333467,7
0.434667,0.352133,7
0.450667,0.328800,7
0.437867,0.336800,7
0.449067,0.303467,7
0.438933,0.365200,7
0.423867,0.349467,7
0.426933,0.319333,7
0.430533,0.369333,7
0.432133,0.317733,7
0.389600,0.334933,7
0.419333,0.364800,7
0.418267,0.304400,7
0.407333,0.334267,7
0.436133,0.312533,7
0.428800,0.341467,7
0.452400,0.337733,7
0.425467,0.310933,7
0.426933,0.348533,7
0.409733,0.343867,7
0.441467,0.333600,7
0.485733,0.326133,7
0.428667,0.311733,7
0.429333,0.337200,7
0.452533,0.312267,7
0.439067,0.327333,7
0.446267,0.296533,7
0.438400,0.324400,7
0.562800,0.379200,8
0.564400,0.370533,8
0.511600,0.395733,8
0.548667,0.341733,8
0.574267,0.372533,8
0.572667,0.366400,8
0.569067,0.305733,8
0.575867,0.351067,8
0.544000,0.362000,8
0.526933,0.368800,8
0.552267,0.382800,8
0.550000,0.346133,8
0.522667,0.347867,8
0.586533,0.389067,8
0.567333,0.339600,8
0.528800,0.319733,8
0.560267,0.347067,8
0.539200,0.355067,8
0.555600,0.344667,8
0.551467,0.359600,8
0.572667,0.360533,8
0.547467,0.367733,8
0.571067,0.334933,8
0.549733,0.372267,8
0.550133,0.371067,8
0.518667,0.352933,8
0.536000,0.354800,8
0.546533,0.325733,8
0.544533,0.350800,8
0.592000,0.338667,8
0.557067,0.372400,8
0.545467,0.356133,8
0.522400,0.377600,8
0.579733,0.393733,8
0.552133,0.352000,8
0.514533,0.368933,8
0.496267,0.378933,8
0.541600,0.374533,8
0.559467,0.396000,8
0.547467,0.353867,8
0.911600,0.442533,9
0.877467,0.486800,9
0.907467,0.481200,9
0.873333,0.446800,9
0.893600,0.471467,9
0.862000,0.473733,9
0.875200,0.459200,9
0.894000,0.479200,9
0.865467,0.461333,9
0.881600,0.468000,9
0.886400,0.430533,9
0.905733,0.478267,9
0.887600,0.514400,9
0.885200,0.430133,9
0.908133,0.443467,9
0.881333,0.432933,9
0.908400,0.477467,9
0.932133,0.506400,9
0.884667,0.475200,9
0.880133,0.446667,9
0.902133,0.451733,9
0.941600,0.448400,9
0.898000,0.446533,9
0.866933,0.485333,9
0.891067,0.453067,9
0.884533,0.434800,9
0.875333,0.449867,9
0.911333,0.499867,9
0.899200,0.502800,9
0.904667,0.480667,9
0.897067,0.474133,9
0.898800,0.465733,9
0.905600,0.450267,9
0.873333,0.462000,9
0.881733,0.444667,9
0.896533,0.437733,9
0.904800,0.441600,9
0.895733,0.427333,9
0.900133,0.465333,9
0.894533,0.464400,9
0.757467,0.776267,10
0.742533,0.775333,10
0.737600,0.804800,10
0.712800,0.797200,10
0.749200,0.819733,10
0.715333,0.808533,10
0.730133,0.791200,10
0.732400,0.784667,10
0.727733,0.799733,10
0.724933,0.796933,10
0.744533,0.818400,10
0.751867,0.810133,10
0.739867,0.793333,10
0.717600,0.814133,10
0.729867,0.747867,10
0.742000,0.789200,10
0.690800,0.795467,10
0.703067,0.789600,10
0.742000,0.807333,10
0.721067,0.773467,10
0.759067,0.779067,10
0.719067,0.781733,10
0.746933,0.788133,10
0.723733,0.813733,10
0.738267,0.758933,10
0.712000,0.799200,10
0.746933,0.798400,10
0.692533,0.826000,10
0.713867,0.803200,10
0.740933,0.824400,10
0.760000,0.802667,10
0.746267,0.802667,10
0.725867,0.829067,10
0.730533,0.821467,10
0.728133,0.786800,10
0.710133,0.773467,10
0.752933,0.799733,10
0.720667,0.768400,10
0.693867,0.822667,10
0.722267,0.785200,10
0.388400,0.898267,11
0.355333,0.899200,11
0.364533,0.891867,11
0.393600,0.856400,11
0.377467,0.890267,11
0.378933,0.918400,11
0.355333,0.871067,11
0.393600,0.893467,11
0.385200,0.899067,11
0.387333,0.897200,11
0.359867,0.905067,11
0.369467,0.861200,11
0.404267,0.897067,11
0.410133,0.872933,11
0.374267,0.860533,11
0.371067,0.934133,11
0.341333,0.874000,11
0.389600,0.868400,11
0.359867,0.885467,11
0.387200,0.839333,11
0.366800,0.877733,11
0.396133,0.879333,11
0.358400,0.874133,11
0.367867,0.856000,11
0.391867,0.866933,11
0.372133,0.918267,11
0.349867,0.876933,11
0.372533,0.882667,11
0.380400,0.891600,11
0.368267,0.892800,11
0.363867,0.896800,11
0.388667,0.890667,11
0.374400,0.874133,11
0.389600,0.890800,11
0.364533,0.861867,11
0.374667,0.911600,11
0.398267,0.902000,11
0.388400,0.872267,11
0.340267,0.864133,11
0.359067,0.882667,11
0.105067,0.658533,12
0.097333,0.677333,12
0.042133,0.657467,12
0.082533,0.633733,12
0.089867,0.684533,12
0.052533,0.624800,12
0.079333,0.651467,12
0.057333,0.647067,12
0.065200,0.687200,12
0.089067,0.656933,12
0.081200,0.668667,12
0.083333,0.666800,12
0.088933,0.670667,12
0.110267,0.637733,12
0.092000,0.652800,12
0.064533,0.667733,12
0.107600,0.635067,12
0.063333,0.644667,12
0.069200,0.644667,12
0.095067,0.615867,12
0.071067,0.634267,12
0.083200,0.626133,12
0.107333,0.663333,12
0.088533,0.666000,12
0.100000,0.634800,12
0.078400,0.647333,12
0.099467,0.630933,12
0.075600,0.655600,12
0.087733,0.650933,12
0.096933,0.605600,12
0.070133,0.662267,12
0.084000,0.674533,12
0.070533,0.714533,12
0.082667,0.641733,12
0.055867,0.615467,12
0.075200,0.693333,12
0.050933,0.625333,12
0.094933,0.679067,12
0.082267,0.666267,12
0.142000,0.686400,12
0.060000,0.249467,13
0.066267,0.280400,13
0.085200,0.281467,13
0.078133,0.256533,13
0.058800,0.259600,13
0.062400,0.266267,13
0.077467,0.258000,13
0.050800,0.273333,13
0.083733,0.307467,13
0.103333,0.254800,13
0.070800,0.265600,13
0.068400,0.282000,13
0.090933,0.278933,13
0.086133,0.280533,13
0.085867,0.260667,13
0.067867,0.270800,13
0.071333,0.273600,13
0.103200,0.310267,13
0.093467,0.272133,13
0.046133,0.299333,13
0.125867,0.279600,13
0.097067,0.276400,13
0.115467,0.276933,13
0.072533,0.280800,13
0.100133,0.261867,13
0.026800,0.295600,13
0.083067,0.246133,13
0.077733,0.283733,13
0.123467,0.255333,13
0.093200,0.295200,13
0.134400,0.270267,13
0.083333,0.250667,13
0.049200,0.272133,13
0.083600,0.284267,13
0.074800,0.282533,13
0.058533,0.282133,13
0.103333,0.286000,13
0.068667,0.275067,13
0.094133,0.268133,13
0.085067,0.282933,13
0.358400,0.052533,14
0.387333,0.057600,14
0.347867,0.036533,14
0.358267,0.049867,14
0.340133,0.086667,14
0.359067,0.063467,14
0.390533,0.018267,14
0.392267,0.033600,14
0.352933,0.025333,14
0.358667,0.011867,14
0.382533,0.086267,14
0.406667,0.056000,14
0.405733,0.040000,14
0.374400,0.030000,14
0.374933,0.046533,14
0.375467,0.054667,14
0.352400,0.046933,14
0.387733,0.038667,14
0.381467,0.056933,14
0.353200,0.025200,14
0.400933,0.068933,14
0.391333,0.036933,14
0.370800,0.044133,14
0.373333,0.055200,14
0.396000,0.055733,14
0.384533,0.088000,14
0.389200,0.061733,14
0.352533,0.031067,14
0.376800,0.052133,14
0.358400,0.063733,14
0.314933,0.027600,14
0.358267,0.075733,14
0.373333,0.047467,14
0.401733,0.052533,14
0.368933,0.016800,14
0.391600,0.040133,14
0.386400,0.059200,14
0.372800,0.065867,14
0.398667,0.067600,14
0.370800,0.057067,14
0.726267,0.077333,15
0.751867,0.150667,15
0.757600,0.116533,15
0.740533,0.127867,15
0.733200,0.166533,15
0.760000,0.153067,15
0.753333,0.157867,15
0.730533,0.156667,15
0.722800,0.132267,15
0.723333,0.083067,15
0.731867,0.157067,15
0.757733,0.140267,15
0.751467,0.129333,15
0.755733,0.145067,15
0.782933,0.149867,15
0.753733,0.137333,15
0.732400,0.136667,15
0.762667,0.155333,15
0.733600,0.128000,15
0.688800,0.106133,15
0.747867,0.169600,15
0.743600,0.117867,15
0.697867,0.128000,15
0.711333,0.160400,15
0.710933,0.134400,15
0.741333,0.124667,15
0.722400,0.100667,15
0.746933,0.137600,15
0.733600,0.148533,15
0.684400,0.123867,15
0.711200,0.156000,15
0.768533,0.120800,15
0.754533,0.106133,15
0.734533,0.145467,15
0.758000,0.125600,15
0.746533,0.120267,15
0.754667,0.106000,15
0.709067,0.147867,15
0.760667,0.110400,15
0.734667,0.174267,15
