X,Y,Cl
0.543432,0.874456,9
0.569572,0.853817,9
0.553786,0.808517,9
0.538000,0.863000,9
0.547251,0.824346,9
0.585952,0.813677,9
0.558963,0.854255,9
0.544450,0.833791,9
0.560661,0.849970,9
0.595118,0.846734,9
0.484107,0.837901,9
0.508550,0.852156,9
0.561509,0.791114,9
0.638402,0.837027,9
0.545638,0.829681,9
0.491406,0.827232,9
0.559812,0.807992,9
0.576871,0.886175,9
0.561339,0.867897,9
0.565583,0.864837,9
0.589517,0.825046,9
0.578059,0.835977,9
0.542244,0.904278,9
0.558624,0.830643,9
0.533926,0.813852,9
0.561085,0.847084,9
0.559897,0.826882,9
0.556077,0.878392,9
0.523148,0.860464,9
0.499214,0.820848,9
0.576362,0.801259,9
0.549882,0.874894,9
0.532483,0.854517,9
0.552343,0.877255,9
0.557351,0.840350,9
0.571779,0.797411,9
0.558539,0.838601,9
0.509653,0.855916,9
0.565498,0.794262,9
0.538170,0.831692,9
0.560151,0.851281,9
0.560236,0.911274,9
0.577041,0.829856,9
0.570506,0.862213,9
0.543177,0.794087,9
0.559048,0.810878,9
0.550476,0.826795,9
0.539613,0.832392,9
0.587395,0.811928,9
0.567875,0.875156,9
0.533077,0.819798,9
0.571185,0.826882,9
0.548015,0.877954,9
0.501930,0.819099,9
0.619646,0.791989,9
0.519753,0.824783,9
0.529768,0.819011,9
0.558793,0.841574,9
0.560321,0.841399,9
0.532993,0.847521,9
0.566092,0.812103,9
0.581454,0.865099,9
0.573306,0.884251,9
0.580351,0.824433,9
0.571354,0.795312,9
0.548863,0.864749,9
0.558369,0.815863,9
0.563376,0.838426,9
0.565923,0.863612,9
0.545469,0.798285,9
0.505155,0.853468,9
0.521535,0.823821,9
0.527900,0.793738,9
0.579672,0.828456,9
0.558708,0.838688,9
0.552428,0.820061,9
0.570166,0.872532,9
0.589007,0.817700,9
0.507786,0.826882,9
0.587395,0.878654,9
0.594609,0.827144,9
0.551410,0.846471,9
0.572203,0.863262,9
0.523402,0.826008,9
0.568469,0.810529,9
0.535284,0.844198,9
0.525609,0.853205,9
0.582642,0.829681,9
0.539188,0.848046,9
0.568129,0.824433,9
0.557690,0.873407,9
0.548185,0.848920,9
0.550900,0.838251,9
0.537830,0.798373,9
0.562528,0.851281,9
0.599022,0.859240,9
0.562697,0.837464,9
0.334904,0.642183,10
0.338044,0.676726,10
0.361723,0.603004,10
0.360196,0.659148,10
0.318609,0.603179,10
0.343391,0.680224,10
0.351114,0.693517,10
0.379631,0.707859,10
0.290601,0.687483,10
0.335074,0.661859,10
0.306897,0.705148,10
0.301210,0.673840,10
0.354934,0.663521,10
0.303077,0.674278,10
0.310207,0.651977,10
0.351539,0.663171,10
0.351963,0.699464,10
0.402122,0.670692,10
0.303077,0.698939,10
0.329557,0.684684,10
0.362827,0.703312,10
0.319118,0.695091,10
0.287122,0.708734,10
0.384129,0.659061,10
0.359686,0.682498,10
0.344664,0.667194,10
0.322173,0.713719,10
0.308255,0.644281,10
0.352133,0.690631,10
0.303841,0.660285,10
0.302908,0.679787,10
0.390410,0.660722,10
0.375387,0.677951,10
0.320985,0.651190,10
0.338299,0.651278,10
0.382432,0.682148,10
0.317421,0.680837,10
0.361384,0.647605,10
0.304945,0.694829,10
0.336092,0.685559,10
0.334904,0.653114,10
0.392701,0.640521,10
0.304775,0.674715,10
0.323362,0.713631,10
0.299683,0.682848,10
0.340675,0.654951,10
0.346531,0.662996,10
0.302314,0.692905,10
0.292299,0.644719,10
0.364354,0.684597,10
0.342118,0.649529,10
0.376321,0.652240,10
0.366137,0.658624,10
0.302993,0.651278,10
0.351369,0.650403,10
0.342458,0.703662,10
0.318609,0.673141,10
0.343985,0.678300,10
0.323022,0.703312,10
0.349077,0.641745,10
0.385148,0.689144,10
0.347125,0.654951,10
0.390664,0.699202,10
0.335668,0.673403,10
0.324720,0.659148,10
0.368428,0.698502,10
0.361129,0.696316,10
0.312413,0.655038,10
0.327181,0.674977,10
0.372417,0.671916,10
0.365967,0.703399,10
0.359177,0.688882,10
0.324125,0.654163,10
0.306387,0.645331,10
0.366476,0.696665,10
0.337365,0.665970,10
0.264886,0.695266,10
0.312074,0.755084,10
0.310207,0.672966,10
0.369871,0.683460,10
0.358753,0.681274,10
0.389561,0.664833,10
0.382601,0.703137,10
0.364269,0.658011,10
0.387863,0.691593,10
0.380395,0.704973,10
0.362148,0.664570,10
0.321155,0.599943,10
0.287716,0.678738,10
0.323871,0.673578,10
0.316063,0.656612,10
0.366391,0.733308,10
0.352472,0.637897,10
0.316996,0.684510,10
0.306048,0.667894,10
0.326247,0.701475,10
0.337535,0.644019,10
0.331594,0.653027,10
0.359007,0.698677,10
0.335583,0.694392,10
0.748989,0.223110,11
0.713004,0.171601,11
0.778015,0.190053,11
0.754760,0.154285,11
0.779627,0.233954,11
0.740841,0.173350,11
0.795668,0.201859,11
0.770970,0.174224,11
0.742963,0.189703,11
0.751875,0.190228,11
0.728450,0.180084,11
0.749244,0.162156,11
0.767151,0.135570,11
0.740672,0.245935,11
0.783277,0.156559,11
0.771989,0.169065,11
0.730232,0.209643,11
0.762738,0.166878,11
0.720472,0.150350,11
0.733288,0.169240,11
0.775808,0.207719,11
0.725989,0.183932,11
0.716823,0.158308,11
0.721915,0.111608,11
0.748904,0.186380,11
0.775384,0.184369,11
0.742793,0.182795,11
0.760616,0.167578,11
0.769358,0.197312,11
0.742369,0.193376,11
0.756118,0.210080,11
0.723273,0.172913,11
0.727686,0.198361,11
0.700952,0.201160,11
0.720048,0.179209,11
0.710203,0.179996,11
0.786417,0.186905,11
0.784125,0.193551,11
0.770546,0.183494,11
0.808568,0.212703,11
0.738550,0.156471,11
0.794649,0.185593,11
0.808399,0.171951,11
0.703328,0.177810,11
0.769188,0.204745,11
0.749413,0.197487,11
0.786841,0.146240,11
0.700613,0.200198,11
0.726328,0.182620,11
0.696624,0.131110,11
0.772838,0.159357,11
0.758410,0.209118,11
0.762568,0.191540,11
0.705280,0.177198,11
0.716653,0.201947,11
0.775044,0.162768,11
0.761720,0.196875,11
0.792613,0.169764,11
0.803306,0.171251,11
0.752978,0.165829,11
0.792952,0.194076,11
0.753572,0.199498,11
0.755100,0.240513,11
0.785738,0.186380,11
0.761889,0.200635,11
0.689155,0.158833,11
0.743133,0.132859,11
0.736428,0.207631,11
0.724716,0.168103,11
0.714107,0.148251,11
0.749498,0.162243,11
0.750856,0.229582,11
0.768339,0.159882,11
0.704686,0.239726,11
0.701801,0.228357,11
0.746613,0.168802,11
0.781664,0.182183,11
0.749498,0.179122,11
0.736428,0.160844,11
0.727092,0.195388,11
0.724801,0.226259,11
0.682026,0.196087,11
0.809672,0.216202,11
0.783786,0.183669,11
0.726583,0.179471,11
0.806192,0.155247,11
0.716908,0.163118,11
0.809502,0.117380,11
0.785483,0.208418,11
0.770376,0.225646,11
0.754930,0.236665,11
0.716738,0.169414,11
0.749838,0.119829,11
0.762823,0.212179,11
0.734646,0.163205,11
0.690343,0.135570,11
0.751959,0.202384,11
0.780476,0.213840,11
0.751280,0.177722,11
0.759598,0.175186,11
0.912875,0.410521,12
0.849137,0.397753,12
0.871118,0.426875,12
0.809077,0.440954,12
0.836236,0.435270,12
0.867469,0.415068,12
0.800930,0.429498,12
0.826221,0.428011,12
0.878502,0.386209,12
0.841074,0.446551,12
0.809332,0.469114,12
0.844808,0.389620,12
0.822402,0.411133,12
0.859830,0.371605,12
0.795753,0.412532,12
0.867384,0.411833,12
0.875616,0.482144,12
0.830974,0.409209,12
0.833011,0.384373,12
0.888007,0.432384,12
0.848288,0.439905,12
0.842517,0.455821,12
0.855672,0.463867,12
0.810690,0.415943,12
0.884273,0.388483,12
0.814849,0.428798,12
0.811284,0.403787,12
0.841668,0.430110,12
0.866026,0.413669,12
0.872815,0.431247,12
0.853804,0.403962,12
0.915845,0.384023,12
0.859066,0.422152,12
0.885716,0.416118,12
0.866959,0.497973,12
0.873240,0.452586,12
0.859236,0.474798,12
0.868063,0.426525,12
0.901756,0.415593,12
0.857030,0.387521,12
0.855162,0.411221,12
0.912280,0.440080,12
0.889365,0.423639,12
0.859066,0.438768,12
0.838018,0.389270,12
0.878502,0.435620,12
0.890469,0.408072,12
0.848288,0.399065,12
0.909819,0.361722,12
0.893015,0.411570,12
0.886565,0.451099,12
0.826561,0.376065,12
0.854144,0.361285,12
0.849900,0.423901,12
0.789472,0.370030,12
0.844978,0.417167,12
0.808908,0.364171,12
0.866790,0.384110,12
0.857793,0.432646,12
0.894797,0.403262,12
0.886395,0.412445,12
0.819941,0.400376,12
0.863819,0.412183,12
0.854908,0.408335,12
0.829956,0.391544,12
