id,Label,Number_Points,trip_seconds,trip_miles
84,84,6,0.208855,0.147000
85,85,1,0.313283,0.140000
86,86,24,0.108187,0.088417
87,87,1,5.591479,0.000000
88,88,1,6.037594,0.004000
89,89,1,0.182957,0.249000
90,90,1,0.248120,0.303000
91,91,5,0.250125,0.184400
92,92,1,0.122807,0.330000
93,93,1,0.248120,0.004000
94,94,5,0.185965,0.070200
95,95,3,0.211362,0.110000
96,96,1,0.203008,0.319000
97,97,11,0.129187,0.108636
98,98,3,0.273183,0.154667
99,99,5,0.236090,0.148800
100,100,1,0.147870,0.239000
101,101,13,0.095431,0.169154
102,102,2,0.187970,0.277500
103,103,1,0.463659,0.089000
104,104,7,0.190118,0.146571
105,105,1,0.303258,0.353000
106,106,4,0.170426,0.031500
107,107,1,0.027569,0.133000
108,108,2,0.185464,0.294000
109,109,2,0.350877,0.172500
110,110,2,0.388471,0.170500
111,111,10,0.106266,0.015800
112,112,10,0.231078,0.131500
113,113,2,0.263158,0.090500
114,114,2,0.253133,0.141500
115,115,1,5.125313,0.008000
116,116,1,0.423559,0.058000
117,117,1,3.872180,0.010000
118,118,4,0.106516,0.186500
119,119,1,0.253133,0.057000
120,120,1,0.167920,0.003000
121,121,1,0.002506,0.145000
122,122,2,0.230576,0.193500
123,123,1,0.398496,0.197000
124,124,1,0.303258,0.205000
125,125,6,0.147870,0.110500
126,126,4,0.075188,0.109500
127,127,2,0.228070,0.205000
128,128,1,4.794486,0.007000
129,129,4,0.077694,0.142000
130,130,1,0.147870,0.005000
131,131,1,0.208020,0.258000
132,132,1,0.243108,0.443000
133,133,5,0.290226,0.146000
134,134,5,0.131830,0.211400
135,135,2,0.275689,0.183500
136,136,1,0.027569,0.142000
137,137,1,0.443609,0.228000
138,138,1,0.423559,0.361000
139,139,2,0.330827,0.194000
140,140,3,0.211362,0.184000
141,141,2,0.010025,0.090000
142,142,1,0.288221,0.430000
143,143,1,0.413534,0.089000
144,144,1,0.233083,0.314000
145,145,1,5.827068,0.000000
146,146,1,2.318296,0.016000
147,147,1,4.278195,0.041000
148,148,1,0.197995,0.000000
149,149,1,0.373434,0.391000
150,150,1,0.398496,0.326000
151,151,1,0.002506,0.133000
152,152,1,4.764411,0.006000
153,153,1,0.228070,0.078000
154,154,2,0.213033,0.203500
155,155,1,0.288221,0.230000
156,156,1,0.363409,0.326000
157,157,1,4.694236,0.054000
158,158,2,0.147870,0.069000
159,159,1,0.263158,0.117000
160,160,2,0.285714,0.189000
161,161,2,0.203008,0.090500
162,162,1,0.197995,0.302000
163,163,1,4.674185,0.012000
164,164,1,0.323308,0.280000
165,165,2,0.165414,0.233500
166,166,2,0.255639,0.091000
167,167,1,0.258145,0.365000
168,168,1,4.213033,0.006000
169,169,1,0.187970,0.468000
170,170,1,0.393484,0.203000
171,171,4,0.191729,0.184250
172,172,4,0.166667,0.206250
173,173,1,0.248120,0.223000
174,174,1,0.323308,0.145000
175,175,2,0.185464,0.211000
176,176,1,0.233083,0.058000
177,177,1,0.273183,0.139000
178,178,2,0.055138,0.133000
179,179,1,0.333333,0.337000
180,180,1,0.373434,0.158000
181,181,1,0.408521,0.143000
182,182,1,3.586466,0.004000
183,183,1,0.248120,0.257000
184,184,1,4.223058,0.005000
185,185,1,0.218045,0.290000
186,186,1,0.258145,0.330000
187,187,1,0.308271,0.012000
188,188,2,0.233083,0.110500
189,189,1,0.308271,0.190000
190,190,2,0.368421,0.028500
191,191,1,0.333333,0.066000
192,192,1,0.288221,0.047000
193,193,1,5.195489,0.017000
194,194,1,4.684211,0.017000
195,195,1,0.463659,0.176000
196,196,1,0.218045,0.077000
197,197,1,0.032581,0.083000
198,198,2,0.255639,0.104500
