id,Label,Number_Points,trip_seconds,trip_miles
127,127,1,0.172932,0.223000
128,128,1,0.273183,0.268000
129,129,14,0.189760,0.130000
130,130,5,0.250125,0.151000
131,131,1,0.313283,0.212000
132,132,2,0.147870,0.007000
133,133,8,0.291980,0.185625
134,134,2,0.265664,0.303000
135,135,6,0.170426,0.031167
136,136,1,0.258145,0.059000
137,137,2,0.293233,0.291000
138,138,1,0.228070,0.251000
139,139,5,0.186967,0.050200
140,140,1,0.263158,0.019000
141,141,2,0.213033,0.299500
142,142,1,0.553885,0.324000
143,143,1,0.228070,0.338000
144,144,1,0.012531,0.316000
145,145,3,0.289891,0.128333
146,146,5,0.168922,0.205200
147,147,1,0.072682,6.343000
148,148,2,0.335840,0.211000
149,149,1,0.308271,0.247000
150,150,1,0.197995,0.351000
151,151,1,0.423559,0.438000
152,152,1,0.238095,0.238000
153,153,2,0.017544,0.025000
154,154,1,0.343358,0.187000
155,155,1,0.388471,0.303000
156,156,4,0.191729,0.069250
157,157,2,0.390977,0.178000
158,158,1,0.308271,0.060000
159,159,1,0.318296,0.313000
160,160,1,0.393484,0.000000
161,161,4,0.209273,0.069250
162,162,2,0.170426,0.324000
163,163,1,0.228070,0.210000
164,164,2,0.150376,0.210000
165,165,2,0.273183,0.322500
166,166,2,0.310777,0.128500
167,167,3,0.249791,0.074333
168,168,2,0.230576,0.066500
169,169,1,0.037594,0.062000
170,170,1,0.238095,0.431000
171,171,1,0.218045,0.419000
172,172,1,0.343358,0.083000
173,173,1,0.363409,0.155000
174,174,1,0.057644,0.105000
175,175,1,0.528822,0.214000
176,176,1,0.343358,0.049000
177,177,1,0.468672,0.162000
178,178,1,0.433584,0.258000
179,179,1,0.383459,0.154000
180,180,1,0.353383,0.209000
181,181,1,0.177945,0.372000
182,182,2,0.070175,0.126000
183,183,1,0.192982,0.220000
184,184,1,0.543860,0.157000
185,185,1,0.313283,0.090000
186,186,1,0.213033,0.231000
187,187,1,0.313283,0.240000
188,188,1,0.218045,0.241000
189,189,1,0.253133,0.343000
190,190,1,0.313283,0.072000
191,191,2,0.145363,0.228500
192,192,1,0.393484,0.526000
193,193,1,0.268170,0.202000
194,194,1,0.323308,0.113000
195,195,1,0.258145,0.085000
196,196,1,0.268170,0.078000
197,197,1,0.378446,0.081000
198,198,1,0.248120,0.229000
199,199,1,0.112782,0.204000
200,200,1,0.523810,0.344000
