id,Label,Number_Points,trip_seconds,trip_miles
95,95,4,0.230576,0.001250
96,96,1,0.258145,0.354000
97,97,3,0.151211,0.207333
98,98,4,0.329574,0.000000
99,99,7,0.125671,0.185000
100,100,1,0.393484,0.203000
101,101,2,0.268170,0.148500
102,102,10,0.151378,0.187000
103,103,15,0.131161,0.149133
104,104,1,0.182957,0.292000
105,105,4,0.171679,0.053250
106,106,1,0.298246,0.191000
107,107,9,0.192426,0.188778
108,108,1,0.573935,0.210000
109,109,1,0.187970,0.270000
110,110,2,0.350877,0.184000
111,111,2,0.348371,0.151500
112,112,6,0.146199,0.032500
113,113,3,0.329992,0.174333
114,114,2,0.230576,0.210000
115,115,1,0.243108,0.191000
116,116,10,0.169424,0.089500
117,117,1,0.363409,0.535000
118,118,2,0.167920,0.201500
119,119,1,0.293233,0.349000
120,120,3,0.353383,0.310000
121,121,1,0.483709,0.266000
122,122,1,0.348371,0.612000
123,123,3,0.346700,0.176333
124,124,3,0.248120,0.132333
125,125,1,0.223058,0.288000
126,126,1,0.318296,0.189000
127,127,4,0.286967,0.146500
128,128,1,0.598997,0.201000
129,129,3,0.273183,0.183000
130,130,2,0.070175,0.131500
131,131,2,0.313283,0.138500
132,132,3,0.057644,0.089333
133,133,2,0.112782,0.182500
134,134,2,0.408521,0.208500
135,135,1,0.448622,0.101000
136,136,1,0.333333,0.577000
137,137,1,0.403509,0.251000
138,138,1,0.348371,0.279000
139,139,1,0.077694,0.154000
140,140,1,0.328321,0.150000
141,141,1,0.368421,0.125000
142,142,1,0.508772,0.341000
143,143,1,0.368421,0.320000
144,144,1,0.293233,0.337000
145,145,1,0.358396,0.231000
146,146,1,0.393484,0.435000
147,147,1,0.323308,0.135000
148,148,1,0.308271,0.447000
149,149,1,0.378446,0.222000
150,150,1,0.293233,0.387000
151,151,1,0.273183,0.102000
152,152,1,0.418546,0.141000
153,153,1,0.243108,0.275000
154,154,1,0.493734,0.764000
155,155,1,0.258145,0.365000
156,156,2,0.213033,0.112500
157,157,1,0.328321,0.402000
158,158,1,0.273183,0.207000
159,159,2,0.233083,0.094500
160,160,1,0.679198,0.000000
161,161,1,0.167920,0.020000
162,162,1,0.192982,0.027000
163,163,1,0.558897,0.357000
164,164,2,0.233083,0.043000
165,165,1,0.418546,0.169000
166,166,1,0.228070,0.270000
167,167,1,0.463659,0.156000
168,168,2,0.208020,0.054500
169,169,1,0.298246,0.216000
170,170,1,0.343358,0.288000
171,171,1,0.203008,0.240000
172,172,1,0.278195,0.320000
173,173,1,0.523810,0.151000
174,174,1,0.278195,0.000000
175,175,1,0.288221,0.132000
176,176,1,0.122807,0.200000
177,177,1,0.268170,0.124000
178,178,1,0.298246,0.264000
179,179,1,0.523810,0.167000
180,180,1,0.197995,0.255000
181,181,1,0.368421,0.409000
182,182,1,0.393484,0.242000
183,183,1,0.253133,0.090000
