id,Label,Number_Points,trip_seconds,trip_miles
102,102,2,0.393484,0.129500
103,103,9,0.034809,0.044111
104,104,2,0.167920,0.018500
105,105,1,0.343358,0.258000
106,106,2,0.270677,0.062000
107,107,1,0.268170,0.182000
108,108,3,0.208020,0.110000
109,109,1,0.253133,0.127000
110,110,1,0.293233,0.156000
111,111,7,0.211600,0.071286
112,112,1,0.283208,0.094000
113,113,2,0.348371,0.268000
114,114,4,0.191729,0.132250
115,115,3,0.231412,0.068333
116,116,1,0.283208,0.174000
117,117,1,0.258145,0.217000
118,118,10,0.149875,0.188500
119,119,1,0.218045,0.315000
120,120,5,0.190977,0.110400
121,121,7,0.189402,0.066000
122,122,2,0.270677,0.143500
123,123,1,0.192982,0.013000
124,124,1,0.493734,0.077000
125,125,2,0.446115,0.152000
126,126,2,0.313283,0.176000
127,127,1,0.363409,0.482000
128,128,3,0.253133,0.090333
129,129,1,0.634085,0.389000
130,130,2,0.255639,0.144000
131,131,1,0.197995,0.093000
132,132,1,0.308271,0.051000
133,133,1,0.283208,0.300000
134,134,1,0.303258,0.258000
135,135,1,0.378446,0.047000
136,136,1,0.308271,0.147000
137,137,1,0.248120,0.311000
138,138,1,0.418546,0.101000
139,139,1,0.468672,0.352000
140,140,1,0.157895,0.201000
141,141,7,0.288937,0.109714
142,142,1,0.548872,0.150000
143,143,1,0.348371,0.184000
144,144,3,0.371763,0.109333
145,145,1,0.323308,0.096000
146,146,2,0.185464,0.229500
147,147,7,0.191550,0.152286
148,148,1,0.343358,0.285000
149,149,2,0.165414,0.129000
150,150,1,0.228070,0.029000
151,151,1,0.418546,0.297000
152,152,2,0.228070,0.093000
153,153,1,0.218045,0.225000
154,154,1,0.408521,0.124000
155,155,1,0.082707,0.170000
156,156,1,0.308271,0.276000
157,157,1,0.378446,0.420000
158,158,1,0.593985,0.253000
159,159,2,0.368421,0.127500
160,160,1,0.288221,0.027000
161,161,3,0.251462,0.174333
162,162,1,0.438596,0.132000
163,163,1,0.057644,0.081000
164,164,1,0.233083,0.238000
165,165,1,0.333333,0.176000
166,166,1,0.012531,0.021000
167,167,1,0.348371,0.089000
168,168,1,0.303258,0.038000
169,169,1,0.228070,0.305000
170,170,1,0.268170,0.136000
171,171,1,0.283208,0.183000
172,172,1,0.192982,0.308000
173,173,1,0.423559,0.257000
174,174,1,0.203008,0.211000
175,175,1,0.353383,0.155000
176,176,1,0.428571,0.112000
177,177,1,1.010025,0.409000
178,178,1,0.523810,0.167000
179,179,1,0.614035,0.808000
180,180,1,0.363409,0.173000
181,181,1,0.448622,0.300000
182,182,1,0.333333,0.141000
183,183,1,0.253133,0.025000
184,184,1,0.378446,0.314000
185,185,1,0.288221,0.217000
186,186,1,0.313283,0.129000
187,187,1,0.248120,0.320000
188,188,1,0.353383,0.310000
189,189,1,0.308271,0.288000
190,190,1,0.268170,0.272000
191,191,1,0.258145,0.296000
192,192,1,0.223058,0.181000
193,193,1,0.388471,0.461000
194,194,1,0.629073,0.348000
195,195,1,0.493734,0.506000
