Taxi_id,time_stamp,hour,day,month,year,day_of_week,trip_seconds,trip_miles,trip_total
b50eb9,2014-06-12 13:45:00.000000 UTC,13.75,12,6,2014,5,2580,1.3,18.65
b50eb9,2014-06-25 09:30:00.000000 UTC,9.5,25,6,2014,4,1980,13.9,37.25
b50eb9,2014-12-18 10:30:00.000000 UTC,10.5,18,12,2014,5,480,1.2,9.45
b50eb9,2015-03-09 07:00:00.000000 UTC,7,9,3,2015,2,600,3.1,13.15
b50eb9,2015-11-04 09:30:00.000000 UTC,9.5,4,11,2015,4,1980,17.2,48.05
b50eb9,2014-01-08 08:00:00.000000 UTC,8,8,1,2014,4,240,0.5,4.85
b50eb9,2015-04-29 04:15:00.000000 UTC,4.25,29,4,2015,4,1020,4.3,17.55
b50eb9,2014-10-28 18:30:00.000000 UTC,18.5,28,10,2014,3,120,0.5,5.95
b50eb9,2015-05-18 11:15:00.000000 UTC,11.25,18,5,2015,2,3360,17.1,50.25
b50eb9,2014-01-23 05:00:00.000000 UTC,5,23,1,2014,5,780,1.9,11
b50eb9,2015-01-14 00:45:00.000000 UTC,0.75,14,1,2015,4,1260,12.5,33.9
b50eb9,2014-03-26 08:45:00.000000 UTC,8.75,26,3,2014,4,300,0.3,4.85
b50eb9,2015-02-23 06:45:00.000000 UTC,6.75,23,2,2015,2,480,1.7,7.45
b50eb9,2015-10-20 04:00:00.000000 UTC,4,20,10,2015,3,480,1.4,7.05
b50eb9,2015-10-27 07:45:00.000000 UTC,7.75,27,10,2015,3,120,0.1,3.85
b50eb9,2016-09-14 09:45:00.000000 UTC,9.75,14,9,2016,4,540,1.4,8.5
b50eb9,2014-02-03 06:45:00.000000 UTC,6.75,3,2,2014,2,540,1.5,9.25
b50eb9,2014-01-29 12:45:00.000000 UTC,12.75,29,1,2014,4,660,1.2,7.45
b50eb9,2014-01-07 04:30:00.000000 UTC,4.5,7,1,2014,3,1140,5.9,19
b50eb9,2014-12-24 04:15:00.000000 UTC,4.25,24,12,2014,4,420,1.3,6.45
b50eb9,2015-10-23 11:45:00.000000 UTC,11.75,23,10,2015,6,300,1.1,7.65
b50eb9,2014-04-23 09:15:00.000000 UTC,9.25,23,4,2014,4,180,0,4.05
b50eb9,2014-07-03 13:30:00.000000 UTC,13.5,3,7,2014,5,1260,7.1,19.85
b50eb9,2014-11-21 05:30:00.000000 UTC,5.5,21,11,2014,6,1920,11.6,29.05
b50eb9,2014-04-17 10:30:00.000000 UTC,10.5,17,4,2014,5,1920,10.9,27.25
b50eb9,2014-06-20 18:15:00.000000 UTC,18.25,20,6,2014,6,300,1.1,9.85
b50eb9,2016-12-30 16:45:00.000000 UTC,16.75,30,12,2016,6,540,1.3,7.25
b50eb9,2016-08-02 12:45:00.000000 UTC,12.75,2,8,2016,3,660,1.4,8
b50eb9,2015-05-22 14:00:00.000000 UTC,14,22,5,2015,6,840,2.5,13.45
b50eb9,2015-03-11 05:30:00.000000 UTC,5.5,11,3,2015,4,1800,11.3,52
b50eb9,2015-07-08 14:00:00.000000 UTC,14,8,7,2015,4,480,0.8,7.25
b50eb9,2014-08-13 05:45:00.000000 UTC,5.75,13,8,2014,4,900,1.7,9.45
b50eb9,2015-05-12 12:30:00.000000 UTC,12.5,12,5,2015,3,900,1.5,12.05
b50eb9,2015-01-27 07:00:00.000000 UTC,7,27,1,2015,3,180,0.6,4.65
b50eb9,2014-05-26 11:45:00.000000 UTC,11.75,26,5,2014,2,300,0.7,5.45
b50eb9,2014-04-02 04:45:00.000000 UTC,4.75,2,4,2014,4,720,1.6,11.25
b50eb9,2014-10-27 07:45:00.000000 UTC,7.75,27,10,2014,2,480,1.4,6.85
