x,y,cellId,label-gC,label-GT
0.290825,0.288892,56,0,0
0.330805,0.131862,141,0,0
0.331556,0.269791,142,0,0
0.218556,0.039827,143,-1,-1
0.310248,0.070544,64,0,0
0.790224,0.107556,144,3,3
0.568962,0.068929,145,5,5
0.62847,0.230527,15,4,4
0.413235,0.229411,146,1,1
0.111465,0.16977,116,0,0
0.654292,0.461856,147,-1,-1
0.769181,0.268924,19,3,3
0.410832,0.089423,148,5,5
0.412055,0.189919,149,1,1
0.290825,0.288892,56,0,0
0.61357,0.147763,150,4,4
0.310248,0.070544,64,0,0
0.327993,0.411938,151,1,1
0.328781,0.152693,152,0,0
0.851295,0.226353,90,3,3
0.850544,0.30985,153,3,3
0.429638,0.170451,154,1,1
0.330883,0.369628,30,1,1
0.331274,0.168476,155,0,0
0.849728,0.270009,156,3,3
0.291429,0.40979,112,1,1
0.091677,0.30797,32,0,0
0.074987,0.127069,88,0,0
0.173044,0.088768,157,0,0
0.870218,0.288693,158,3,3
0.430713,0.329582,159,1,1
0.312401,0.21068,81,0,0
0.036066,0.092429,160,-1,-1
0.767778,0.2312,161,3,3
0.80723,0.088081,162,3,3
0.526928,0.392556,163,2,2
0.331533,0.110671,110,0,0
0.550753,0.311041,164,4,4
0.568962,0.068929,145,5,5
0.648007,0.190349,24,4,4
0.849704,0.211764,165,3,3
0.596384,0.152512,166,4,4
0.690364,0.410234,79,2,2
0.425278,0.052378,167,5,5
0.630524,0.392254,168,2,2
0.629876,0.328266,169,4,4
0.207128,0.350626,104,1,1
0.207128,0.350626,104,1,1
0.431484,0.410286,170,1,1
0.512258,0.390858,131,2,2
0.145451,0.056752,171,0,0
0.849644,0.331113,139,3,3
0.307793,0.092318,113,0,0
0.534491,0.310285,57,4,4
0.410701,0.328562,172,1,1
0.429402,0.249923,173,1,1
0.86883,0.13063,106,3,3
0.629346,0.168163,174,4,4
0.412055,0.189919,149,1,1
0.647414,0.309063,175,4,4
0.410231,0.408209,176,1,1
0.753948,0.229849,177,3,3
0.127441,0.31254,5,0,0
0.843133,0.427983,178,-1,-1
0.330125,0.091925,101,0,0
0.609215,0.189178,179,4,4
0.087486,0.272367,180,0,0
0.768592,0.248158,181,3,3
0.090779,0.209111,182,0,0
0.610084,0.053658,183,5,5
0.430713,0.329582,159,1,1
0.209591,0.189989,184,1,1
0.213371,0.151063,185,1,1
0.849764,0.186966,186,3,3
0.611267,0.171409,46,4,4
0.32892,0.230095,187,0,0
0.307793,0.092318,113,0,0
0.248208,0.390998,188,1,1
0.965636,0.086156,189,-1,-1
0.66756,0.409104,65,2,2
0.227635,0.329421,190,1,1
0.108054,0.323503,191,0,0
0.570298,0.250872,192,-1,-1
0.650061,0.271165,193,4,4
0.124495,0.128453,194,-1,0
0.290972,0.390115,36,1,1
0.810916,0.230627,195,3,3
0.588592,0.088862,196,5,5
0.390494,0.370103,197,1,1
0.208733,0.407161,198,1,1
0.269466,0.388041,199,1,1
0.508226,0.167318,200,5,5
0.648589,0.287749,201,4,4
0.32892,0.230095,187,0,0
0.431484,0.410286,170,1,1
0.407864,0.249077,202,1,1
0.446324,0.372891,203,1,1
0.629655,0.410549,204,2,2
0.82786,0.053404,205,3,3
0.716232,0.069241,206,-1,3
0.869388,0.249766,38,3,3
0.666109,0.449481,207,-1,-1
0.769026,0.068015,208,3,3
0.344847,0.229235,209,0,0
0.576268,0.232066,210,-1,-1
0.438781,0.021032,211,-1,-1
0.425476,0.352033,212,1,1
0.429825,0.208641,213,1,1
0.647484,0.327309,214,4,4
0.40904,0.168355,215,1,1
0.9612,0.272059,216,-1,-1
0.394079,0.189435,217,1,1
0.390494,0.370103,197,1,1
0.808913,0.188124,218,3,3
0.108087,0.055631,219,0,0
0.830519,0.130098,220,3,3
0.211658,0.172033,10,1,1
0.63091,0.309747,221,4,4
0.886252,0.212875,222,3,3
0.191739,0.411415,223,1,1
0.249931,0.411478,94,1,1
0.810916,0.230627,195,3,3
0.870397,0.150245,224,3,3
0.229186,0.106397,225,0,0
0.56933,0.291525,127,4,4
0.608836,0.248922,226,4,4
0.28977,0.054039,227,0,0
0.83423,0.351007,228,3,3
0.287219,0.092782,229,0,0
0.770904,0.212441,43,3,3
0.094681,0.087857,230,0,0
0.111465,0.310509,231,0,0
0.107928,0.110049,52,0,0
0.230657,0.173741,232,1,1
0.490379,0.0898,42,5,5
0.869278,0.069126,233,3,3
0.327993,0.411938,151,1,1
0.629876,0.328266,169,4,4
0.369369,0.353987,82,1,1
0.907198,0.288502,234,-1,-1
0.869278,0.069126,233,3,3
0.807142,0.2701,235,3,3
0.332105,0.209537,236,0,0
0.548629,0.369589,22,2,2
0.790224,0.107556,144,3,3
0.547291,0.273198,237,4,4
0.75152,0.071054,238,3,3
0.851295,0.226353,90,3,3
0.965636,0.086156,189,-1,-1
0.343388,0.171341,239,0,0
0.767778,0.2312,161,3,3
0.191739,0.411415,223,1,1
0.511185,0.211717,240,5,5
0.73144,0.410268,241,2,2
0.147433,0.151666,242,-1,-1
0.568962,0.068929,145,5,5
0.850868,0.169045,243,3,3
0.649162,0.051208,136,5,5
0.290406,0.310569,244,0,0
0.588999,0.290462,122,4,4
0.592191,0.189325,245,4,4
0.828062,0.172335,246,3,3
0.311677,0.310117,247,0,0
0.087574,0.069621,14,0,0
0.490379,0.0898,42,5,5
0.390573,0.41061,41,1,1
0.45074,0.092255,89,5,5
0.408125,0.368145,137,1,1
0.587527,0.424272,248,2,2
0.588686,0.309265,130,4,4
0.128029,0.091073,249,0,0
0.088702,0.229883,108,0,0
0.711467,0.185161,107,-1,-1
0.528357,0.166799,39,5,5
0.550753,0.311041,164,4,4
0.413235,0.229411,146,1,1
0.829355,0.090643,84,3,3
0.649665,0.369959,250,2,2
0.887239,0.148281,251,3,-1
0.249931,0.411478,94,1,1
0.531141,0.189378,252,5,5
0.173044,0.088768,157,0,0
0.490379,0.0898,42,5,5
0.532906,0.33027,253,4,4
0.830333,0.309774,254,3,3
0.289512,0.270024,255,0,0
0.229186,0.106397,225,0,0
0.225151,0.251174,256,1,1
0.230877,0.410799,257,1,1
0.848725,0.251238,258,3,3
0.289512,0.270024,255,0,0
0.648007,0.190349,24,4,4
0.222831,0.424107,259,-1,1
0.590985,0.209358,260,4,4
0.125139,0.208062,261,0,0
0.56661,0.050318,74,5,5
0.209563,0.371102,262,1,1
0.410701,0.328562,172,1,1
0.210568,0.229274,263,1,1
0.630531,0.089094,264,5,5
0.71307,0.090463,265,3,3
0.728177,0.26796,266,-1,-1
0.627735,0.149102,267,4,4
0.793514,0.168931,268,3,3
0.648507,0.071932,269,5,5
0.205411,0.055214,140,0,0
0.036066,0.092429,160,-1,-1
0.430165,0.389854,270,1,1
0.769026,0.068015,208,3,3
0.150422,0.430216,271,-1,-1
0.349843,0.089967,272,0,0
0.709801,0.409496,1,2,2
0.589391,0.409883,273,2,2
0.190642,0.311153,53,1,1
0.330805,0.131862,141,0,0
0.094681,0.087857,230,0,0
0.924677,0.309562,274,-1,-1
0.18787,0.333103,58,1,1
0.809434,0.451236,275,-1,-1
0.086711,0.39096,276,-1,-1
0.78859,0.07043,277,3,3
0.849728,0.270009,156,3,3
0.329689,0.484256,278,-1,-1
0.82786,0.053404,205,3,3
0.312189,0.188478,11,0,0
0.309286,0.22864,279,0,0
0.35167,0.355149,280,1,1
0.630524,0.392254,168,2,2
0.230501,0.268749,281,1,1
0.211171,0.09129,282,0,0
0.809362,0.251192,283,3,3
0.729998,0.389302,284,2,2
0.209581,0.248373,60,1,1
0.870947,0.110769,285,3,3
0.611599,0.32442,286,4,4
0.530447,0.209838,119,5,5
0.811035,0.109422,287,3,3
0.331556,0.269791,142,0,0
0.425476,0.352033,212,1,1
0.430713,0.329582,159,1,1
0.330347,0.389449,288,1,1
0.16799,0.053927,7,0,0
0.444107,0.412038,73,1,1
0.589906,0.390323,289,2,2
0.191408,0.0545,290,0,0
0.630586,0.051664,134,5,5
0.531141,0.189378,252,5,5
0.69055,0.387933,291,2,2
0.309182,0.130806,55,0,0
0.869725,0.331871,138,3,3
0.211875,0.107433,292,0,0
0.087845,0.108556,293,0,0
0.608836,0.248922,226,4,4
0.109917,0.269604,294,0,0
0.18787,0.333103,58,1,1
0.210361,0.39046,295,1,1
0.331556,0.269791,142,0,0
0.311365,0.372704,296,1,1
0.568243,0.310405,297,4,4
0.884488,0.169682,298,3,3
0.268294,0.091043,299,0,0
0.444473,0.308907,300,1,1
0.413235,0.229411,146,1,1
0.109449,0.287905,301,0,0
0.309286,0.22864,279,0,0
0.589866,0.370853,302,2,2
0.389501,0.170117,303,1,1
0.648724,0.089964,304,5,5
0.990802,0.06959,305,-1,-1
0.66756,0.409104,65,2,2
0.628848,0.373598,35,2,2
0.429414,0.311098,306,1,1
0.985485,0.164338,307,-1,-1
0.870947,0.110769,285,3,3
0.08617,0.192883,308,0,0
0.531611,0.070096,309,5,5
0.627644,0.107127,310,5,5
0.509952,0.428479,311,2,2
0.396107,0.27189,312,-1,1
0.208733,0.407161,198,1,1
0.210568,0.229274,263,1,1
0.589231,0.0482,86,5,5
0.691229,0.110768,313,-1,-1
0.191739,0.411415,223,1,1
0.106532,0.228842,48,0,0
0.230657,0.173741,232,1,1
0.986567,0.47662,314,-1,-1
0.30898,0.410203,315,1,1
0.187643,0.153474,316,1,1
0.128661,0.324856,317,-1,0
0.3493,0.370293,318,1,1
0.61357,0.147763,150,4,4
0.493881,0.109252,319,5,5
0.129909,0.07062,97,0,0
0.445805,0.188792,320,1,1
0.642496,0.139608,321,4,4
0.3493,0.370293,318,1,1
0.430165,0.389854,270,1,1
0.870218,0.288693,158,3,3
0.210361,0.39046,295,1,1
0.569333,0.087897,322,5,5
0.444473,0.308907,300,1,1
0.28977,0.054039,227,0,0
0.109449,0.287905,301,0,0
0.348206,0.11238,323,0,0
0.169173,0.109871,324,0,0
0.63091,0.309747,221,4,4
0.428734,0.269337,325,1,1
0.613093,0.092129,326,5,5
0.188021,0.190012,85,1,1
0.534599,0.273538,327,4,4
0.209581,0.248373,60,1,1
0.54984,0.129377,328,5,5
0.444473,0.308907,300,1,1
0.45074,0.092255,89,5,5
0.870947,0.110769,285,3,3
0.22769,0.05595,329,0,0
0.509449,0.186705,330,5,5
0.867039,0.017016,331,-1,-1
0.548685,0.193542,332,5,5
0.289512,0.270024,255,0,0
0.753948,0.229849,177,3,3
0.248208,0.390998,188,1,1
0.075152,0.111258,40,0,0
0.71293,0.372996,333,2,2
0.291639,0.248988,334,0,0
0.609215,0.189178,179,4,4
0.290825,0.288892,56,0,0
0.331274,0.168476,155,0,0
0.332105,0.209537,236,0,0
0.330125,0.091925,101,0,0
0.531513,0.368551,335,2,2
0.178198,0.206499,336,1,1
0.051054,0.21214,337,-1,-1
0.231504,0.068745,338,0,0
0.850868,0.169045,243,3,3
0.647902,0.411004,339,2,2
0.808913,0.188124,218,3,3
0.589906,0.390323,289,2,2
0.893084,0.130532,340,3,3
0.848725,0.251238,258,3,3
0.830904,0.291662,129,3,3
0.546376,0.167986,133,5,5
0.227635,0.329421,190,1,1
0.188592,0.290194,341,1,1
0.50963,0.09036,342,5,5
0.78859,0.07043,277,3,3
0.427264,0.366708,343,1,1
0.647902,0.411004,339,2,2
0.850544,0.30985,153,3,3
0.430165,0.389854,270,1,1
0.549512,0.408215,49,2,2
0.670352,0.369729,344,2,2
0.059628,0.266743,345,-1,-1
0.47108,0.09181,346,5,5
0.54984,0.129377,328,5,5
0.853831,0.368456,347,3,3
0.329266,0.252508,348,0,0
0.770904,0.212441,43,3,3
0.529806,0.052195,114,5,5
0.309286,0.22864,279,0,0
0.830753,0.149286,349,3,3
0.810613,0.13047,350,3,3
0.312189,0.188478,11,0,0
0.889312,0.329855,351,3,3
0.648724,0.089964,304,5,5
0.228387,0.212783,352,1,1
0.742963,0.336502,353,-1,-1
0.594202,0.168807,354,4,4
0.209384,0.286749,355,1,1
0.511185,0.211717,240,5,5
0.211875,0.107433,292,0,0
0.330805,0.131862,141,0,0
0.109449,0.287905,301,0,0
0.45074,0.092255,89,5,5
0.790444,0.189452,356,3,3
0.391217,0.391342,357,1,1
0.443407,0.247734,358,1,1
0.494562,0.176108,359,5,5
0.349843,0.089967,272,0,-1
0.738992,0.329036,360,-1,-1
0.410231,0.408209,176,1,1
0.229186,0.106397,225,0,0
0.647268,0.210478,16,4,4
0.791875,0.130196,361,3,3
0.408964,0.07204,362,5,5
0.431389,0.293138,363,1,1
0.330347,0.389449,288,1,1
0.552606,0.391017,364,2,2
0.929981,0.231281,365,-1,-1
0.47108,0.09181,346,5,5
0.849644,0.331113,139,3,3
0.431389,0.293138,363,1,1
0.793514,0.168931,268,3,3
0.868958,0.312028,366,3,3
0.331556,0.269791,142,0,0
0.431389,0.293138,363,1,1
0.331968,0.311454,367,0,0
0.188021,0.190012,85,1,1
0.145451,0.056752,171,0,0
0.746595,0.349463,368,-1,2
0.647902,0.411004,339,2,2
0.723783,0.232724,369,-1,-1
0.630017,0.271265,120,4,4
0.109917,0.269604,294,0,0
0.349843,0.089967,272,0,-1
0.207128,0.350626,104,1,1
0.791875,0.130196,361,3,3
0.608792,0.106451,370,5,5
0.408125,0.368145,137,1,1
0.509952,0.428479,311,2,-1
0.569159,0.106598,371,5,5
0.107928,0.110049,52,0,0
0.807142,0.2701,235,3,3
0.307793,0.092318,113,0,0
0.809362,0.251192,283,3,3
0.629106,0.069648,125,5,5
0.870397,0.150245,224,3,3
0.731234,0.073007,372,3,3
0.850544,0.30985,153,3,3
0.570023,0.410496,373,2,2
0.828226,0.110046,374,3,3
0.311365,0.372704,296,1,1
0.332105,0.209537,236,0,0
0.54984,0.129377,328,5,5
0.596384,0.152512,166,4,4
0.269189,0.413174,375,1,1
0.269239,0.108551,376,0,0
0.596384,0.152512,166,4,4
0.630586,0.051664,134,5,5
0.63091,0.309747,221,4,4
0.548629,0.369589,22,2,2
0.169173,0.109871,324,0,0
0.710208,0.440872,377,-1,-1
0.887984,0.350353,378,3,3
0.311155,0.151561,379,0,0
0.810137,0.167576,380,3,3
0.292838,0.228692,69,0,0
0.443293,0.38959,381,1,1
0.630531,0.089094,264,5,5
0.328981,0.287393,382,0,0
0.209581,0.248373,60,1,1
0.312401,0.21068,81,0,0
0.428428,0.086522,383,5,5
0.48901,0.067323,47,5,5
0.952067,0.12806,132,-1,-1
0.808575,0.31055,384,3,3
0.870009,0.269702,385,3,3
0.443274,0.165252,63,1,1
0.213014,0.212047,386,1,1
0.3493,0.370293,318,1,1
0.269774,0.369859,387,1,1
0.647414,0.309063,175,4,4
0.769181,0.268924,19,3,3
0.50963,0.09036,342,5,5
0.610165,0.411202,388,2,2
0.108054,0.323503,191,0,0
0.653955,0.390235,389,2,2
0.653955,0.390235,389,2,2
0.289975,0.172198,390,0,0
0.84939,0.290535,391,3,3
0.552066,0.072966,392,5,5
0.650354,0.149066,393,4,4
0.107718,0.127278,21,0,0
0.607698,0.230831,394,4,4
0.588686,0.309265,130,4,4
0.506416,0.37098,109,2,2
0.811749,0.464343,395,-1,-1
0.316173,0.450671,396,-1,-1
0.727582,0.088517,397,3,3
0.852757,0.39005,398,-1,3
0.111794,0.09123,399,0,0
0.746807,0.411231,400,2,2
0.490379,0.0898,42,5,5
0.109449,0.287905,301,0,0
0.493848,0.017722,401,-1,-1
0.188592,0.290194,341,1,1
0.809741,0.288956,402,3,3
0.309624,0.266084,403,0,0
0.390494,0.370103,197,1,1
0.52598,0.423827,404,2,2
0.428428,0.086522,383,5,5
0.549045,0.152124,405,5,5
0.789449,0.248272,117,3,3
0.253688,0.107982,406,0,0
0.089986,0.148148,0,0,0
0.686507,0.177156,407,-1,-1
0.609215,0.189178,179,4,4
0.230565,0.369425,408,1,1
0.768647,0.191249,75,3,3
0.768647,0.191249,75,3,3
0.090237,0.130913,409,0,0
0.331274,0.168476,155,0,0
0.552066,0.072966,392,5,5
0.769026,0.068015,208,3,3
0.328781,0.152693,152,0,0
0.150422,0.430216,271,-1,-1
0.871785,0.21141,59,3,3
0.109917,0.269604,294,0,0
0.30898,0.410203,315,1,1
0.551714,0.424835,72,2,2
0.290324,0.370637,410,1,1
0.868868,0.089134,411,3,3
0.07604,0.070254,412,0,0
0.074186,0.090385,413,0,0
0.430165,0.389854,270,1,1
0.712142,0.388776,414,2,2
0.412825,0.152792,415,1,1
0.328981,0.287393,382,0,0
0.312196,0.323431,416,0,0
0.66756,0.409104,65,2,2
0.80723,0.088081,162,3,3
0.849644,0.331113,139,3,3
0.750132,0.09088,417,3,3
0.344847,0.229235,209,0,0
0.767757,0.090899,418,3,3
0.446324,0.372891,203,1,1
0.497802,0.424895,419,-1,2
0.332105,0.209537,236,0,0
0.647484,0.327309,214,4,4
0.290825,0.288892,56,0,0
0.429414,0.311098,306,1,1
0.408125,0.368145,137,1,1
0.331274,0.168476,155,0,0
0.251075,0.188236,420,1,-1
0.810613,0.13047,350,3,3
0.397392,0.290386,421,1,1
0.075152,0.111258,40,0,0
0.091677,0.30797,32,0,0
0.640553,0.486185,422,-1,-1
0.531252,0.409722,423,2,2
0.086425,0.322691,424,0,0
0.207128,0.350626,104,1,1
0.410918,0.349487,20,1,1
0.767757,0.090899,418,3,3
0.531611,0.070096,309,5,5
0.893084,0.130532,340,3,3
0.392392,0.205686,425,1,1
0.94833,0.088221,426,-1,-1
0.849243,0.05453,427,3,3
0.111465,0.310509,231,0,0
0.331968,0.311454,367,0,0
0.548591,0.211838,135,5,5
0.070889,0.246751,428,0,0
0.090322,0.251965,429,0,0
0.211658,0.172033,10,1,1
0.148132,0.089014,430,0,0
0.512797,0.408798,431,2,2
0.087574,0.069621,14,0,0
0.109449,0.287905,301,0,0
0.607698,0.230831,394,4,4
0.628887,0.189886,432,4,4
0.769069,0.108182,433,3,3
0.848895,0.149208,434,3,3
0.253688,0.107982,406,0,0
0.848895,0.149208,434,3,3
0.311365,0.372704,296,1,1
0.331274,0.168476,155,0,0
0.609705,0.07045,435,5,5
0.807142,0.2701,235,3,3
0.712142,0.388776,414,2,2
0.530278,0.130341,436,5,5
0.087574,0.069621,14,0,0
0.041354,0.111953,437,-1,-1
0.109917,0.269604,294,0,0
0.109917,0.269604,294,0,0
0.767778,0.2312,161,3,3
0.191505,0.090084,438,0,0
0.509952,0.428479,311,2,2
0.888547,0.369293,61,3,3
0.288272,0.20892,439,0,0
0.28977,0.054039,227,0,0
0.148883,0.070141,6,0,0
0.230657,0.173741,232,1,1
0.230501,0.268749,281,1,1
0.148132,0.089014,430,0,0
0.006393,0.450917,440,-1,-1
0.291429,0.40979,112,1,1
0.188021,0.190012,85,1,1
0.648507,0.071932,269,5,5
0.80723,0.088081,162,3,3
0.404542,0.103894,441,5,5
0.808575,0.31055,384,3,3
0.531926,0.087585,442,5,5
0.211658,0.172033,10,1,1
0.611899,0.268302,443,4,4
0.569333,0.087897,322,5,5
0.589391,0.409883,273,2,2
0.145451,0.056752,171,0,0
0.091006,0.166608,76,0,0
0.531513,0.368551,335,2,2
0.530278,0.130341,436,5,5
0.82786,0.053404,205,3,3
0.431389,0.293138,363,1,1
0.810613,0.13047,350,3,3
0.914257,0.232377,444,-1,-1
0.887984,0.350353,378,3,3
0.410701,0.328562,172,1,1
0.869725,0.331871,138,3,3
0.430713,0.329582,159,1,1
0.629655,0.410549,204,2,2
0.289512,0.270024,255,0,0
0.07604,0.070254,412,0,0
0.225151,0.251174,256,1,1
0.650354,0.149066,393,4,4
0.307793,0.092318,113,0,0
0.627786,0.2909,445,4,4
0.78657,0.266025,87,3,3
0.628848,0.373598,35,2,2
0.213014,0.212047,386,1,1
0.529288,0.22732,99,5,5
0.551609,0.092015,8,5,5
0.757564,0.250707,446,3,3
0.830333,0.309774,254,3,3
0.610165,0.411202,388,2,2
0.111794,0.09123,399,0,0
0.148126,0.107242,447,0,0
0.594202,0.168807,354,4,4
0.188844,0.070353,448,0,0
0.609215,0.189178,179,4,4
0.290702,0.151685,449,0,0
0.309286,0.22864,279,0,0
0.410231,0.408209,176,1,1
0.108087,0.055631,219,0,0
0.3713,0.03561,450,-1,-1
0.730544,0.370908,451,2,2
0.870009,0.269702,385,3,3
0.847857,0.068114,93,3,3
0.089228,0.290767,452,0,0
0.129909,0.07062,97,0,0
0.706174,0.169173,453,-1,-1
0.494562,0.176108,359,5,5
0.327969,0.071702,28,0,0
0.86883,0.13063,106,3,3
0.568243,0.310405,297,4,4
0.589866,0.370853,302,2,2
0.410142,0.290163,454,1,1
0.309286,0.22864,279,0,0
0.60766,0.2895,455,4,4
0.550253,0.107975,456,5,5
0.66756,0.409104,65,2,2
0.890292,0.108201,457,3,3
0.369062,0.38902,458,1,1
0.413235,0.229411,146,1,1
0.211875,0.107433,292,0,0
0.746807,0.411231,400,2,2
0.177213,0.254537,459,1,1
0.750132,0.09088,417,3,3
0.712142,0.388776,414,2,2
0.40904,0.168355,215,1,1
0.145451,0.056752,171,0,0
0.850683,0.089318,460,3,3
0.090779,0.209111,182,0,0
0.768647,0.191249,75,3,3
0.748979,0.105694,461,3,3
0.870009,0.269702,385,3,3
0.768647,0.191249,75,3,3
0.767757,0.090899,418,3,3
0.887239,0.148281,251,3,3
0.868868,0.089134,411,3,3
0.727582,0.088517,397,3,3
0.732046,0.288612,462,-1,-1
0.737436,0.356064,463,-1,2
0.63091,0.309747,221,4,4
0.068368,0.290162,71,0,-1
0.648007,0.190349,24,4,4
0.810137,0.167576,380,3,3
0.607698,0.230831,394,4,4
0.611267,0.171409,46,4,4
0.870009,0.269702,385,3,3
0.849764,0.186966,186,3,3
0.629346,0.168163,174,4,4
0.530447,0.209838,119,5,5
0.824962,0.445951,464,-1,-1
0.251075,0.188236,420,1,-1
0.432616,0.1537,126,1,1
0.332328,0.356952,465,1,1
0.109449,0.287905,301,0,0
0.39462,0.310112,466,1,1
0.110171,0.250187,467,0,0
0.629421,0.424927,468,2,2
0.248208,0.390998,188,1,1
0.872143,0.192025,469,3,3
0.111141,0.151171,128,0,0
0.209563,0.371102,262,1,1
0.327969,0.071702,28,0,0
0.647902,0.411004,339,2,2
0.827827,0.272095,470,3,3
0.017891,0.227236,471,-1,-1
0.870397,0.150245,224,3,3
0.107718,0.127278,21,0,0
0.549512,0.408215,49,2,2
0.645367,0.169808,50,4,4
0.531252,0.409722,423,2,2
0.391217,0.391342,357,1,1
0.328773,0.189095,472,0,0
0.125139,0.208062,261,0,0
0.393613,0.155838,100,1,1
0.412055,0.189919,149,1,1
0.471923,0.347252,473,-1,-1
0.516354,0.038415,474,-1,5
0.23125,0.39077,98,1,1
0.808575,0.31055,384,3,3
0.07311,0.229059,475,0,0
0.550212,0.224999,476,5,5
0.331533,0.110671,110,0,0
0.331556,0.269791,142,0,0
0.249931,0.411478,94,1,1
0.907679,0.095473,477,-1,-1
