id,Label,Number_Points,x,y
296,296,3,0.254853,0.617049
297,297,3,0.974118,0.895418
298,298,4,0.571752,0.773894
299,299,3,0.660209,0.652924
300,300,11,0.290517,0.767634
301,301,33,0.051803,0.379960
302,302,2,0.176895,0.917641
303,303,1,0.037814,0.315114
304,304,17,0.294183,0.665552
305,305,4,0.489963,0.773498
306,306,17,0.550053,0.654396
307,307,5,0.338419,0.104552
308,308,9,0.808183,0.580952
309,309,27,0.465078,0.457290
310,310,5,0.964551,0.252589
311,311,5,0.418565,0.287897
312,312,13,0.658616,0.434168
313,313,1,0.529696,0.033477
314,314,4,0.866158,0.814488
315,315,1,0.712835,0.964007
316,316,18,0.548250,0.500797
317,317,12,0.174814,0.433852
318,318,6,0.618169,0.940502
319,319,8,0.812370,0.263758
320,320,13,0.864533,0.427532
321,321,24,0.709351,0.579055
322,322,23,0.551518,0.384615
323,323,15,0.810501,0.495785
324,324,25,0.291534,0.741772
325,325,24,0.229255,0.381608
326,326,3,0.536868,0.967577
327,327,1,0.700427,0.843168
328,328,2,0.541214,0.948631
329,329,2,0.510720,0.262201
330,330,4,0.781099,0.905745
331,331,2,0.086758,0.013238
332,332,4,0.415511,0.864488
333,333,23,0.548329,0.180027
334,334,5,0.291536,0.394581
335,335,16,0.660298,0.451562
336,336,6,0.666237,0.056134
337,337,4,0.505171,0.631344
338,338,4,0.110693,0.858060
339,339,10,0.564992,0.540025
340,340,1,0.595348,0.967899
341,341,5,0.607296,0.147564
342,342,3,0.343244,0.870928
343,343,2,0.186675,0.940715
344,344,4,0.392652,0.726547
345,345,2,0.414336,0.938856
346,346,12,0.497024,0.433025
347,347,10,0.964804,0.697118
348,348,3,0.202780,0.900613
349,349,2,0.289585,0.071990
350,350,5,0.868611,0.225733
351,351,9,0.965228,0.670987
352,352,13,0.569373,0.378724
353,353,18,0.944487,0.152081
354,354,3,0.857195,0.865557
355,355,4,0.695204,0.008159
356,356,2,0.986123,0.015091
357,357,5,0.981804,0.137505
358,358,1,0.662697,0.328993
359,359,4,0.972451,0.456378
360,360,3,0.303154,0.898774
361,361,5,0.718596,0.695812
362,362,22,0.710365,0.541520
363,363,9,0.225546,0.772110
364,364,3,0.664102,0.493206
365,365,3,0.968110,0.817427
366,366,4,0.189190,0.788274
367,367,2,0.181379,0.270359
368,368,32,0.224860,0.216400
369,369,2,0.929690,0.835003
370,370,3,0.824184,0.384083
371,371,13,0.571316,0.700502
372,372,2,0.133459,0.815856
373,373,2,0.423884,0.344232
374,374,2,0.148131,0.895309
375,375,24,0.892570,0.300213
376,376,12,0.257601,0.390546
377,377,13,0.253438,0.768480
378,378,2,0.499481,0.366232
379,379,1,0.314598,0.837993
380,380,5,0.717719,0.232133
381,381,3,0.172784,0.108161
382,382,14,0.102331,0.253220
383,383,4,0.182393,0.666867
384,384,2,0.370465,0.945923
385,385,3,0.768461,0.379714
386,386,14,0.804431,0.698147
387,387,1,0.149019,0.008302
388,388,3,0.417783,0.583423
389,389,3,0.666486,0.705608
390,390,3,0.337143,0.785573
391,391,4,0.134098,0.852866
392,392,13,0.789735,0.332083
393,393,2,0.490867,0.949087
394,394,6,0.665594,0.927008
395,395,6,0.415593,0.060855
396,396,18,0.709581,0.381450
397,397,5,0.625564,0.902349
398,398,3,0.735974,0.021888
399,399,3,0.540005,0.856702
400,400,2,0.504837,0.709436
401,401,1,0.064592,0.089933
402,402,3,0.050638,0.950738
403,403,2,0.140734,0.110255
404,404,1,0.788892,0.855953
405,405,10,0.715299,0.262366
406,406,5,0.499146,0.057330
407,407,2,0.937329,0.578221
408,408,5,0.033591,0.499132
409,409,3,0.659811,0.916318
410,410,8,0.576005,0.342870
411,411,1,0.823094,0.898027
412,412,2,0.418665,0.101550
413,413,1,0.881690,0.088738
414,414,4,0.802883,0.765314
415,415,13,0.027965,0.450601
416,416,4,0.458435,0.898267
417,417,2,0.444215,0.776369
418,418,2,0.657712,0.297614
419,419,1,0.645286,0.088436
420,420,1,0.959990,0.630866
421,421,13,0.898174,0.767425
422,422,6,0.861222,0.748097
423,423,1,0.007714,0.778631
424,424,3,0.742628,0.860810
425,425,3,0.242724,0.106423
426,426,2,0.824855,0.807678
427,427,5,0.379930,0.102809
428,428,1,0.118818,0.909772
429,429,1,0.653107,0.960369
430,430,2,0.939841,0.048104
431,431,2,0.566014,0.031889
432,432,3,0.013839,0.743320
433,433,1,0.534989,0.911242
434,434,3,0.183491,0.568213
435,435,5,0.691910,0.901764
436,436,2,0.587799,0.952500
437,437,9,0.729999,0.582969
438,438,4,0.979309,0.343695
439,439,2,0.940455,0.912433
440,440,2,0.345232,0.162805
441,441,2,0.021111,0.350440
442,442,2,0.135369,0.394450
443,443,3,0.696018,0.143660
444,444,1,0.851971,0.926282
445,445,2,0.937979,0.023597
446,446,3,0.455031,0.030758
447,447,10,0.025305,0.432316
448,448,3,0.463685,0.851103
449,449,3,0.224238,0.101667
450,450,1,0.504698,0.156309
451,451,1,0.059838,0.908168
452,452,2,0.875242,0.629587
453,453,1,0.968943,0.629879
454,454,3,0.343173,0.706969
455,455,3,0.296744,0.578714
456,456,1,0.649584,0.193779
457,457,4,0.131789,0.146659
458,458,2,0.223276,0.002399
459,459,2,0.500449,0.553597
460,460,1,0.485039,0.218597
461,461,3,0.174693,0.531915
462,462,3,0.582095,0.055174
463,463,4,0.897395,0.060596
464,464,1,0.296827,0.968779
465,465,1,0.318059,0.028926
466,466,1,0.255024,0.044490
467,467,1,0.818319,0.042544
468,468,4,0.860373,0.537384
469,469,1,0.018807,0.165114
470,470,2,0.935594,0.947087
471,471,1,0.175510,0.812523
472,472,1,0.529883,0.133181
473,473,6,0.864830,0.264326
474,474,2,0.202071,0.823936
475,475,4,0.707736,0.107378
476,476,1,0.031138,0.147658
477,477,2,0.286445,0.621393
478,478,3,0.344269,0.140380
479,479,2,0.331624,0.742322
480,480,3,0.972168,0.389515
481,481,1,0.173588,0.044376
482,482,1,0.054677,0.964765
483,483,2,0.649350,0.261638
484,484,1,0.953015,0.869591
485,485,3,0.182696,0.506611
486,486,2,0.008724,0.210829
487,487,3,0.650914,0.860083
488,488,3,0.110847,0.297604
489,489,3,0.022350,0.392904
490,490,2,0.343634,0.045829
491,491,3,0.505685,0.565087
492,492,1,0.590862,0.886336
493,493,3,0.973523,0.512183
494,494,2,0.973812,0.941332
495,495,3,0.617651,0.018309
496,496,1,0.483315,0.724027
497,497,1,0.114363,0.824624
498,498,5,0.968718,0.430748
499,499,2,0.625156,0.849071
500,500,2,0.021902,0.053477
501,501,3,0.371897,0.059568
502,502,2,0.354114,0.542577
503,503,2,0.339197,0.392661
504,504,2,0.852837,0.058631
505,505,4,0.007546,0.827468
506,506,1,0.203481,0.860953
507,507,3,0.645592,0.611210
508,508,3,0.496783,0.020904
509,509,1,0.981467,0.853060
510,510,3,0.093040,0.330723
511,511,2,0.100405,0.047419
512,512,1,0.945585,0.556591
513,513,1,0.698474,0.773785
514,514,3,0.019552,0.648132
515,515,1,0.768530,0.115047
516,516,2,0.181387,0.168664
517,517,2,0.016435,0.261339
518,518,1,0.265481,0.545456
519,519,3,0.334866,0.497067
520,520,1,0.792886,0.041826
521,521,4,0.812473,0.224104
522,522,1,0.412568,0.919154
523,523,1,0.914641,0.966711
524,524,2,0.986139,0.068836
525,525,2,0.021601,0.579812
526,526,1,0.283656,0.954201
527,527,1,0.818249,0.112752
528,528,1,0.880200,0.957524
529,529,2,0.346761,0.216624
530,530,3,0.499718,0.504143
531,531,2,0.031912,0.932940
532,532,2,0.858088,0.138738
533,533,2,0.576519,0.831493
534,534,2,0.297336,0.089685
535,535,1,0.022053,0.101530
536,536,1,0.405415,0.508644
537,537,2,0.864512,0.325057
538,538,2,0.247089,0.948594
539,539,2,0.328724,0.572540
540,540,1,0.272784,0.874631
541,541,1,0.380568,0.812570
542,542,1,0.352280,0.265570
543,543,1,0.920197,0.287060
544,544,2,0.190720,0.315893
545,545,1,0.193931,0.239409
546,546,1,0.402729,0.638215
547,547,4,0.697818,0.819864
548,548,2,0.951608,0.086718
549,549,1,0.836871,0.013208
550,550,1,0.465367,0.118362
551,551,1,0.961912,0.103161
552,552,2,0.872435,0.578735
553,553,1,0.811361,0.137570
554,554,1,0.924295,0.323309
555,555,1,0.253510,0.905738
556,556,1,0.585969,0.108852
557,557,1,0.402197,0.036322
558,558,1,0.084225,0.088134
559,559,1,0.045827,0.856503
560,560,1,0.759822,0.943993
561,561,2,0.734115,0.069923
562,562,1,0.129374,0.955785
563,563,1,0.083852,0.604315
564,564,1,0.880801,0.817054
565,565,1,0.696211,0.046799
566,566,1,0.604810,0.088523
567,567,1,0.373048,0.012987
