id,Label,Number_Points,x,y,25
92,92,4,0.345795,0.902945,2500
93,93,30,0.621291,0.423965,18750
94,94,14,0.104232,0.529744,8750
95,95,1,0.211835,0.96306,625
96,96,32,0.227144,0.57969,20000
97,97,1,0.19174,0.874295,625
98,98,12,0.808649,0.658587,7500
99,99,35,0.459746,0.300911,21875
100,100,14,0.449995,0.736646,8750
101,101,23,0.625908,0.336344,14375
102,102,52,0.580918,0.181257,32500
103,103,3,0.448727,0.94332,1875
104,104,40,0.742894,0.180541,25000
105,105,54,0.258739,0.458278,33750
106,106,39,0.740756,0.697486,24375
107,107,28,0.103872,0.453199,17500
108,108,29,0.294397,0.426158,18125
109,109,31,0.226051,0.181308,19375
110,110,31,0.551674,0.259668,19375
111,111,36,0.776194,0.737275,22500
112,112,48,0.42104,0.699532,30000
113,113,8,0.126604,0.176904,5000
114,114,42,0.895228,0.660924,26250
115,115,28,0.227828,0.540174,17500
116,116,44,0.772901,0.18131,27500
117,117,4,0.648538,0.829228,2500
118,118,29,0.065703,0.222804,18125
119,119,5,0.179745,0.384721,3125
120,120,31,0.611171,0.178779,19375
121,121,25,0.578486,0.151088,15625
122,122,15,0.29233,0.249016,9375
123,123,53,0.421755,0.218919,33125
124,124,16,0.778725,0.43284,10000
125,125,50,0.900495,0.740077,31250
126,126,12,0.544293,0.771048,7500
127,127,44,0.898491,0.460387,27500
128,128,32,0.620563,0.579064,20000
129,129,48,0.259844,0.180582,30000
130,130,46,0.06296,0.662804,28750
131,131,28,0.070158,0.741978,17500
132,132,2,0.163088,0.340812,1250
133,133,34,0.13546,0.540626,21250
134,134,9,0.967483,0.17537,5625
135,135,9,0.567312,0.656587,5625
136,136,16,0.723641,0.382224,10000
137,137,28,0.551079,0.295467,17500
138,138,22,0.729009,0.306027,13750
139,139,34,0.227327,0.738938,21250
140,140,6,0.01687,0.862081,3750
141,141,59,0.580548,0.46304,36875
142,142,38,0.785217,0.261422,23750
143,143,11,0.724902,0.500146,6875
144,144,48,0.939013,0.70007,30000
145,145,3,0.511038,0.097004,1875
146,146,10,0.569174,0.742468,6250
147,147,32,0.934645,0.251655,20000
148,148,5,0.652859,0.023523,3125
149,149,3,0.385218,0.867098,1875
150,150,28,0.628308,0.296696,17500
151,151,26,0.292461,0.180331,16250
152,152,23,0.549344,0.701115,14375
153,153,22,0.550899,0.223368,13750
154,154,26,0.465056,0.382092,16250
155,155,31,0.05357,0.341932,19375
156,156,25,0.290309,0.223089,15625
157,157,26,0.710438,0.42423,16250
158,158,21,0.393306,0.186321,13125
159,159,21,0.807319,0.61705,13125
160,160,42,0.382763,0.301565,26250
161,161,10,0.626982,0.768385,6250
162,162,2,0.250514,0.837121,1250
163,163,3,0.309072,0.873132,1875
164,164,26,0.418948,0.665622,16250
165,165,6,0.184241,0.147776,3750
166,166,34,0.732734,0.454556,21250
167,167,2,0.191288,0.965178,1250
168,168,27,0.615008,0.454027,16875
169,169,50,0.900566,0.180209,31250
170,170,38,0.062011,0.25956,23750
171,171,36,0.943487,0.217912,22500
172,172,45,0.580177,0.219715,28125
173,173,36,0.135599,0.624023,22500
174,174,36,0.940702,0.419604,22500
175,175,1,0.663227,0.781376,625
176,176,4,0.856543,0.900742,2500
177,177,34,0.549639,0.624573,21250
178,178,45,0.898045,0.699369,28125
179,179,26,0.897701,0.577946,16250
180,180,13,0.80615,0.541197,8125
181,181,16,0.256303,0.154266,10000
182,182,17,0.896431,0.152551,10625
183,183,25,0.710126,0.497991,15625
184,184,25,0.781891,0.532736,15625
185,185,18,0.805676,0.739333,11250
186,186,2,0.790577,0.818372,1250
187,187,24,0.708164,0.340035,15000
188,188,29,0.622563,0.661585,18125
189,189,25,0.422017,0.251737,15625
190,190,41,0.10288,0.224277,25625
191,191,54,0.619693,0.257962,33750
192,192,16,0.141759,0.435147,10000
193,193,22,0.579593,0.252104,13750
194,194,37,0.419255,0.74047,23125
195,195,33,0.226383,0.457786,20625
196,196,2,0.069352,0.071101,1250
197,197,35,0.456797,0.662365,21875
198,198,23,0.09883,0.772317,14375
199,199,6,0.618433,0.813262,3750
200,200,30,0.107851,0.499756,18750
201,201,18,0.735781,0.429864,11250
202,202,4,0.331542,0.933681,2500
203,203,2,0.501497,0.337362,1250
204,204,6,0.073229,0.148135,3750
205,205,44,0.900724,0.419416,27500
206,206,44,0.138451,0.579075,27500
207,207,35,0.3771,0.38242,21875
208,208,32,0.464655,0.580241,20000
209,209,33,0.054965,0.421457,20625
210,210,36,0.465523,0.425102,22500
211,211,3,0.023805,0.61081,1875
212,212,16,0.570177,0.618359,10000
213,213,32,0.385036,0.256622,20000
214,214,15,0.41724,0.449613,9375
215,215,36,0.89792,0.382398,22500
216,216,2,0.457193,0.074366,1250
217,217,27,0.620604,0.537005,16875
218,218,22,0.295507,0.702179,13750
219,219,12,0.337486,0.435854,7500
220,220,27,0.544115,0.421679,16875
221,221,16,0.107349,0.669053,10000
222,222,2,0.898797,0.861493,1250
223,223,13,0.768491,0.147369,8125
224,224,20,0.136543,0.262845,12500
225,225,2,0.820496,0.848191,1250
226,226,30,0.228697,0.298517,18750
227,227,54,0.939628,0.18,33750
228,228,5,0.973832,0.305067,3125
229,229,23,0.381573,0.336747,14375
230,230,8,0.807778,0.298947,5000
231,231,5,0.654853,0.218486,3125
232,232,2,0.548489,0.817292,1250
233,233,11,0.735242,0.543759,6875
234,234,25,0.388705,0.220037,15625
235,235,32,0.056734,0.297714,20000
236,236,25,0.261405,0.25257,15625
237,237,4,0.501105,0.662555,2500
238,238,12,0.227557,0.155775,7500
239,239,21,0.712214,0.620928,13125
240,240,2,0.867477,0.697654,1250
241,241,3,0.969119,0.568031,1875
242,242,2,0.487228,0.293587,1250
243,243,7,0.963131,0.222976,4375
244,244,11,0.177574,0.444503,6875
245,245,31,0.05241,0.501438,19375
246,246,3,0.416104,0.369036,1875
247,247,8,0.141055,0.769297,5000
248,248,9,0.099614,0.431264,5625
249,249,31,0.614513,0.500431,19375
250,250,3,0.733135,0.814716,1875
251,251,2,0.034818,0.709537,1250
252,252,3,0.180859,0.690644,1875
253,253,3,0.371194,0.906919,1875
254,254,3,0.336998,0.611002,1875
255,255,29,0.134249,0.659621,18125
256,256,15,0.448988,0.1849,9375
257,257,30,0.892406,0.336159,18750
258,258,22,0.733394,0.257699,13750
259,259,25,0.094035,0.147338,15625
260,260,14,0.728807,0.341411,8750
261,261,2,0.090246,0.379235,1250
262,262,30,0.226172,0.620169,18750
263,263,17,0.494138,0.446481,10625
264,264,27,0.548269,0.544171,16875
265,265,3,0.379749,0.137418,1875
266,266,47,0.258732,0.221731,29375
267,267,3,0.96232,0.761499,1875
268,268,3,0.224264,0.065946,1875
269,269,31,0.3866,0.660312,19375
270,270,18,0.13388,0.296572,11250
271,271,32,0.227377,0.662104,20000
272,272,30,0.450668,0.700202,18750
273,273,3,0.063772,0.811016,1875
274,274,30,0.422036,0.77316,18750
275,275,4,0.702481,0.943319,2500
276,276,6,0.866366,0.016011,3750
277,277,22,0.379739,0.576469,13750
278,278,1,0.328432,0.346718,625
279,279,25,0.711622,0.296637,15625
280,280,15,0.42014,0.433827,9375
281,281,11,0.288846,0.152692,6875
282,282,21,0.940755,0.766492,13125
283,283,12,0.82013,0.42542,7500
284,284,7,0.065951,0.778035,4375
285,285,28,0.227862,0.499137,17500
286,286,29,0.376609,0.497661,18125
287,287,11,0.569715,0.301767,6875
288,288,14,0.968516,0.738669,8750
289,289,4,0.258681,0.591889,2500
290,290,1,0.935729,0.971382,625
291,291,2,0.531445,0.062762,1250
292,292,20,0.22713,0.702384,12500
293,293,3,0.463715,0.150644,1875
294,294,3,0.17818,0.015318,1875
295,295,17,0.137514,0.333651,10625
296,296,3,0.254853,0.617049,1875
297,297,3,0.974118,0.895418,1875
298,298,4,0.571752,0.773894,2500
299,299,3,0.660209,0.652924,1875
300,300,11,0.290517,0.767634,6875
301,301,33,0.051803,0.37996,20625
302,302,2,0.176895,0.917641,1250
303,303,1,0.037814,0.315114,625
304,304,17,0.294183,0.665552,10625
305,305,4,0.489963,0.773498,2500
306,306,17,0.550053,0.654396,10625
307,307,5,0.338419,0.104552,3125
308,308,9,0.808183,0.580952,5625
309,309,27,0.465078,0.45729,16875
310,310,5,0.964551,0.252589,3125
311,311,5,0.418565,0.287897,3125
312,312,13,0.658616,0.434168,8125
313,313,1,0.529696,0.033477,625
314,314,4,0.866158,0.814488,2500
315,315,1,0.712835,0.964007,625
316,316,18,0.54825,0.500797,11250
317,317,12,0.174814,0.433852,7500
318,318,6,0.618169,0.940502,3750
319,319,8,0.81237,0.263758,5000
320,320,13,0.864533,0.427532,8125
321,321,24,0.709351,0.579055,15000
322,322,23,0.551518,0.384615,14375
323,323,15,0.810501,0.495785,9375
324,324,25,0.291534,0.741772,15625
325,325,24,0.229255,0.381608,15000
326,326,3,0.536868,0.967577,1875
327,327,1,0.700427,0.843168,625
328,328,2,0.541214,0.948631,1250
329,329,2,0.51072,0.262201,1250
330,330,4,0.781099,0.905745,2500
331,331,2,0.086758,0.013238,1250
332,332,4,0.415511,0.864488,2500
333,333,23,0.548329,0.180027,14375
334,334,5,0.291536,0.394581,3125
335,335,16,0.660298,0.451562,10000
336,336,6,0.666237,0.056134,3750
337,337,4,0.505171,0.631344,2500
338,338,4,0.110693,0.85806,2500
339,339,10,0.564992,0.540025,6250
340,340,1,0.595348,0.967899,625
341,341,5,0.607296,0.147564,3125
342,342,3,0.343244,0.870928,1875
343,343,2,0.186675,0.940715,1250
344,344,4,0.392652,0.726547,2500
345,345,2,0.414336,0.938856,1250
346,346,12,0.497024,0.433025,7500
347,347,10,0.964804,0.697118,6250
348,348,3,0.20278,0.900613,1875
349,349,2,0.289585,0.07199,1250
350,350,5,0.868611,0.225733,3125
351,351,9,0.965228,0.670987,5625
352,352,13,0.569373,0.378724,8125
353,353,18,0.944487,0.152081,11250
354,354,3,0.857195,0.865557,1875
355,355,4,0.695204,0.008159,2500
356,356,2,0.986123,0.015091,1250
357,357,5,0.981804,0.137505,3125
358,358,1,0.662697,0.328993,625
359,359,4,0.972451,0.456378,2500
360,360,3,0.303154,0.898774,1875
361,361,5,0.718596,0.695812,3125
362,362,22,0.710365,0.54152,13750
363,363,9,0.225546,0.77211,5625
364,364,3,0.664102,0.493206,1875
365,365,3,0.96811,0.817427,1875
366,366,4,0.18919,0.788274,2500
367,367,2,0.181379,0.270359,1250
368,368,32,0.22486,0.2164,20000
369,369,2,0.92969,0.835003,1250
370,370,3,0.824184,0.384083,1875
371,371,13,0.571316,0.700502,8125
372,372,2,0.133459,0.815856,1250
373,373,2,0.423884,0.344232,1250
374,374,2,0.148131,0.895309,1250
375,375,24,0.89257,0.300213,15000
376,376,12,0.257601,0.390546,7500
377,377,13,0.253438,0.76848,8125
378,378,2,0.499481,0.366232,1250
379,379,1,0.314598,0.837993,625
380,380,5,0.717719,0.232133,3125
381,381,3,0.172784,0.108161,1875
382,382,14,0.102331,0.25322,8750
383,383,4,0.182393,0.666867,2500
384,384,2,0.370465,0.945923,1250
385,385,3,0.768461,0.379714,1875
386,386,14,0.804431,0.698147,8750
387,387,1,0.149019,0.008302,625
388,388,3,0.417783,0.583423,1875
389,389,3,0.666486,0.705608,1875
390,390,3,0.337143,0.785573,1875
391,391,4,0.134098,0.852866,2500
392,392,13,0.789735,0.332083,8125
393,393,2,0.490867,0.949087,1250
394,394,6,0.665594,0.927008,3750
395,395,6,0.415593,0.060855,3750
396,396,18,0.709581,0.38145,11250
397,397,5,0.625564,0.902349,3125
398,398,3,0.735974,0.021888,1875
399,399,3,0.540005,0.856702,1875
400,400,2,0.504837,0.709436,1250
401,401,1,0.064592,0.089933,625
402,402,3,0.050638,0.950738,1875
403,403,2,0.140734,0.110255,1250
404,404,1,0.788892,0.855953,625
405,405,10,0.715299,0.262366,6250
406,406,5,0.499146,0.05733,3125
407,407,2,0.937329,0.578221,1250
408,408,5,0.033591,0.499132,3125
409,409,3,0.659811,0.916318,1875
410,410,8,0.576005,0.34287,5000
411,411,1,0.823094,0.898027,625
412,412,2,0.418665,0.10155,1250
413,413,1,0.88169,0.088738,625
414,414,4,0.802883,0.765314,2500
415,415,13,0.027965,0.450601,8125
416,416,4,0.458435,0.898267,2500
417,417,2,0.444215,0.776369,1250
418,418,2,0.657712,0.297614,1250
419,419,1,0.645286,0.088436,625
420,420,1,0.95999,0.630866,625
421,421,13,0.898174,0.767425,8125
422,422,6,0.861222,0.748097,3750
423,423,1,0.007714,0.778631,625
424,424,3,0.742628,0.86081,1875
425,425,3,0.242724,0.106423,1875
426,426,2,0.824855,0.807678,1250
427,427,5,0.37993,0.102809,3125
428,428,1,0.118818,0.909772,625
429,429,1,0.653107,0.960369,625
430,430,2,0.939841,0.048104,1250
431,431,2,0.566014,0.031889,1250
432,432,3,0.013839,0.74332,1875
433,433,1,0.534989,0.911242,625
434,434,3,0.183491,0.568213,1875
435,435,5,0.69191,0.901764,3125
436,436,2,0.587799,0.9525,1250
437,437,9,0.729999,0.582969,5625
438,438,4,0.979309,0.343695,2500
439,439,2,0.940455,0.912433,1250
440,440,2,0.345232,0.162805,1250
441,441,2,0.021111,0.35044,1250
442,442,2,0.135369,0.39445,1250
443,443,3,0.696018,0.14366,1875
444,444,1,0.851971,0.926282,625
445,445,2,0.937979,0.023597,1250
446,446,3,0.455031,0.030758,1875
447,447,10,0.025305,0.432316,6250
448,448,3,0.463685,0.851103,1875
449,449,3,0.224238,0.101667,1875
450,450,1,0.504698,0.156309,625
451,451,1,0.059838,0.908168,625
452,452,2,0.875242,0.629587,1250
453,453,1,0.968943,0.629879,625
454,454,3,0.343173,0.706969,1875
455,455,3,0.296744,0.578714,1875
456,456,1,0.649584,0.193779,625
457,457,4,0.131789,0.146659,2500
458,458,2,0.223276,0.002399,1250
459,459,2,0.500449,0.553597,1250
460,460,1,0.485039,0.218597,625
461,461,3,0.174693,0.531915,1875
462,462,3,0.582095,0.055174,1875
463,463,4,0.897395,0.060596,2500
464,464,1,0.296827,0.968779,625
465,465,1,0.318059,0.028926,625
466,466,1,0.255024,0.04449,625
467,467,1,0.818319,0.042544,625
468,468,4,0.860373,0.537384,2500
469,469,1,0.018807,0.165114,625
470,470,2,0.935594,0.947087,1250
471,471,1,0.17551,0.812523,625
472,472,1,0.529883,0.133181,625
473,473,6,0.86483,0.264326,3750
474,474,2,0.202071,0.823936,1250
475,475,4,0.707736,0.107378,2500
476,476,1,0.031138,0.147658,625
477,477,2,0.286445,0.621393,1250
478,478,3,0.344269,0.14038,1875
479,479,2,0.331624,0.742322,1250
480,480,3,0.972168,0.389515,1875
481,481,1,0.173588,0.044376,625
482,482,1,0.054677,0.964765,625
483,483,2,0.64935,0.261638,1250
484,484,1,0.953015,0.869591,625
485,485,3,0.182696,0.506611,1875
486,486,2,0.008724,0.210829,1250
487,487,3,0.650914,0.860083,1875
488,488,3,0.110847,0.297604,1875
489,489,3,0.02235,0.392904,1875
490,490,2,0.343634,0.045829,1250
491,491,3,0.505685,0.565087,1875
492,492,1,0.590862,0.886336,625
493,493,3,0.973523,0.512183,1875
494,494,2,0.973812,0.941332,1250
495,495,3,0.617651,0.018309,1875
496,496,1,0.483315,0.724027,625
497,497,1,0.114363,0.824624,625
498,498,5,0.968718,0.430748,3125
499,499,2,0.625156,0.849071,1250
500,500,2,0.021902,0.053477,1250
501,501,3,0.371897,0.059568,1875
502,502,2,0.354114,0.542577,1250
503,503,2,0.339197,0.392661,1250
504,504,2,0.852837,0.058631,1250
505,505,4,0.007546,0.827468,2500
506,506,1,0.203481,0.860953,625
507,507,3,0.645592,0.61121,1875
508,508,3,0.496783,0.020904,1875
509,509,1,0.981467,0.85306,625
510,510,3,0.09304,0.330723,1875
511,511,2,0.100405,0.047419,1250
512,512,1,0.945585,0.556591,625
513,513,1,0.698474,0.773785,625
514,514,3,0.019552,0.648132,1875
515,515,1,0.76853,0.115047,625
516,516,2,0.181387,0.168664,1250
517,517,2,0.016435,0.261339,1250
518,518,1,0.265481,0.545456,625
519,519,3,0.334866,0.497067,1875
520,520,1,0.792886,0.041826,625
521,521,4,0.812473,0.224104,2500
522,522,1,0.412568,0.919154,625
523,523,1,0.914641,0.966711,625
524,524,2,0.986139,0.068836,1250
525,525,2,0.021601,0.579812,1250
526,526,1,0.283656,0.954201,625
527,527,1,0.818249,0.112752,625
528,528,1,0.8802,0.957524,625
529,529,2,0.346761,0.216624,1250
530,530,3,0.499718,0.504143,1875
531,531,2,0.031912,0.93294,1250
532,532,2,0.858088,0.138738,1250
533,533,2,0.576519,0.831493,1250
534,534,2,0.297336,0.089685,1250
535,535,1,0.022053,0.10153,625
536,536,1,0.405415,0.508644,625
537,537,2,0.864512,0.325057,1250
538,538,2,0.247089,0.948594,1250
539,539,2,0.328724,0.57254,1250
540,540,1,0.272784,0.874631,625
541,541,1,0.380568,0.81257,625
542,542,1,0.35228,0.26557,625
543,543,1,0.920197,0.28706,625
544,544,2,0.19072,0.315893,1250
545,545,1,0.193931,0.239409,625
546,546,1,0.402729,0.638215,625
547,547,4,0.697818,0.819864,2500
548,548,2,0.951608,0.086718,1250
549,549,1,0.836871,0.013208,625
550,550,1,0.465367,0.118362,625
551,551,1,0.961912,0.103161,625
552,552,2,0.872435,0.578735,1250
553,553,1,0.811361,0.13757,625
554,554,1,0.924295,0.323309,625
555,555,1,0.25351,0.905738,625
556,556,1,0.585969,0.108852,625
557,557,1,0.402197,0.036322,625
558,558,1,0.084225,0.088134,625
559,559,1,0.045827,0.856503,625
560,560,1,0.759822,0.943993,625
561,561,2,0.734115,0.069923,1250
562,562,1,0.129374,0.955785,625
563,563,1,0.083852,0.604315,625
564,564,1,0.880801,0.817054,625
565,565,1,0.696211,0.046799,625
566,566,1,0.60481,0.088523,625
567,567,1,0.373048,0.012987,625
,,,,,8787.390158
,,,,,9204.282769
