id,Label,Number_Points,x,y,47
161,161,8,0.646637,0.799722,17672
162,162,4,0.64859,0.885149,8836
163,163,11,0.584415,0.820156,24299
164,164,2,0.696035,0.789122,4418
165,165,5,0.22649,0.843209,11045
166,166,7,0.269808,0.202456,15463
167,167,9,0.308788,0.180068,19881
168,168,1,0.054219,0.02716,2209
169,169,8,0.375219,0.159131,17672
170,170,7,0.605083,0.350811,15463
171,171,7,0.117585,0.221557,15463
172,172,13,0.395614,0.605812,28717
173,173,9,0.200399,0.20287,19881
174,174,10,0.626673,0.626116,22090
175,175,10,0.858536,0.603954,22090
176,176,10,0.158437,0.201324,22090
177,177,1,0.963,0.272278,2209
178,178,8,0.943683,0.267236,17672
179,179,1,0.392801,0.522214,2209
180,180,2,0.48707,0.910002,4418
181,181,6,0.055175,0.157655,13254
182,182,12,0.329562,0.478516,26508
183,183,5,0.351873,0.67103,11045
184,184,5,0.160971,0.609171,11045
185,185,3,0.714152,0.266729,6627
186,186,5,0.350215,0.77355,11045
187,187,10,0.096378,0.627078,22090
188,188,6,0.930239,0.181711,13254
189,189,5,0.432876,0.86415,11045
190,190,10,0.75616,0.20253,22090
191,191,7,0.352157,0.137727,15463
192,192,5,0.32549,0.730784,11045
193,193,1,0.763606,0.028553,2209
194,194,7,0.630312,0.389689,15463
195,195,9,0.37014,0.605233,19881
196,196,11,0.545081,0.265084,24299
197,197,17,0.156136,0.626866,37553
198,198,15,0.540102,0.178733,33135
199,199,6,0.309495,0.625829,13254
200,200,8,0.158,0.801307,17672
201,201,2,0.713989,0.878372,4418
202,202,5,0.44248,0.642375,11045
203,203,6,0.050503,0.629273,13254
204,204,8,0.092598,0.585631,17672
205,205,5,0.374237,0.734396,11045
206,206,8,0.48086,0.117793,17672
207,207,7,0.34969,0.730953,15463
208,208,10,0.329016,0.610344,22090
209,209,8,0.283683,0.31066,17672
210,210,10,0.266391,0.17888,22090
211,211,9,0.780576,0.261921,19881
212,212,8,0.245075,0.200259,17672
213,213,12,0.857931,0.18239,26508
214,214,5,0.031533,0.139097,11045
215,215,1,0.889155,0.297353,2209
216,216,5,0.564838,0.710136,11045
217,217,7,0.558845,0.840848,15463
218,218,11,0.412933,0.461061,24299
219,219,9,0.414511,0.478132,19881
220,220,3,0.138205,0.864206,6627
221,221,2,0.136043,0.705148,4418
222,222,12,0.86335,0.501393,26508
223,223,6,0.522417,0.564348,13254
224,224,11,0.925441,0.162736,24299
225,225,10,0.161348,0.653331,22090
226,226,5,0.18462,0.097201,11045
227,227,4,0.543642,0.762799,8836
228,228,8,0.2896,0.17672,17672
229,229,10,0.539696,0.33104,22090
230,230,10,0.501419,0.355759,22090
231,231,7,0.773776,0.546688,15463
232,232,1,0.006476,0.756875,2209
233,233,12,0.097821,0.54345,26508
234,234,5,0.076504,0.331814,11045
235,235,6,0.11518,0.625996,13254
236,236,9,0.882777,0.482163,19881
237,237,12,0.481698,0.287512,26508
238,238,9,0.645764,0.330373,19881
239,239,9,0.350037,0.352155,19881
240,240,3,0.502911,0.389648,6627
241,241,6,0.223025,0.6299,13254
242,242,1,0.775906,0.661056,2209
243,243,10,0.374422,0.33286,22090
244,244,6,0.77868,0.410647,13254
245,245,6,0.285797,0.778472,13254
246,246,5,0.543553,0.906105,11045
247,247,16,0.139244,0.139024,35344
248,248,7,0.610029,0.586827,15463
249,249,6,0.310365,0.270243,13254
250,250,10,0.245981,0.629063,22090
251,251,5,0.776717,0.60809,11045
252,252,7,0.264173,0.114444,15463
253,253,10,0.203507,0.562365,22090
254,254,6,0.709465,0.623366,13254
255,255,4,0.292627,0.368206,8836
256,256,9,0.285699,0.456268,19881
257,257,6,0.521225,0.349071,13254
258,258,3,0.909609,0.264919,6627
259,259,5,0.478064,0.160806,11045
260,260,7,0.16546,0.155563,15463
261,261,2,0.136881,0.415011,4418
262,262,13,0.181922,0.221493,28717
263,263,9,0.885622,0.86162,19881
264,264,14,0.841117,0.565426,30926
265,265,3,0.181855,0.499638,6627
266,266,5,0.820649,0.306908,11045
267,267,11,0.309824,0.206553,24299
268,268,10,0.052036,0.796242,22090
269,269,4,0.541026,0.287896,8836
270,270,11,0.391652,0.691846,24299
271,271,9,0.541168,0.62995,19881
272,272,16,0.842547,0.309509,35344
273,273,3,0.753929,0.759837,6627
274,274,6,0.333333,0.860807,13254
275,275,3,0.072653,0.796379,6627
276,276,5,0.184468,0.880117,11045
277,277,8,0.883519,0.626598,17672
278,278,5,0.731083,0.457205,11045
279,279,9,0.899511,0.606037,19881
280,280,4,0.038233,0.097746,8836
281,281,13,0.115974,0.562756,28717
282,282,8,0.410836,0.306199,17672
283,283,11,0.073524,0.097547,24299
284,284,9,0.883265,0.692093,19881
285,285,1,0.697606,0.364659,2209
286,286,7,0.562182,0.926069,15463
287,287,5,0.902445,0.539983,11045
288,288,18,0.16098,0.093921,39762
289,289,7,0.883914,0.457181,15463
290,290,10,0.605606,0.560234,22090
291,291,3,0.367233,0.756078,6627
292,292,5,0.26976,0.479896,11045
293,293,3,0.652648,0.835896,6627
294,294,1,0.088858,0.289885,2209
295,295,1,0.854345,0.264129,2209
296,296,9,0.861217,0.309873,19881
297,297,8,0.880894,0.731156,17672
298,298,5,0.483219,0.569457,11045
299,299,6,0.395224,0.923575,13254
300,300,4,0.480535,0.385412,8836
301,301,10,0.05041,0.117528,22090
302,302,5,0.03376,0.117119,11045
303,303,2,0.240988,0.325662,4418
304,304,13,0.947686,0.178096,28717
305,305,6,0.565213,0.816584,13254
306,306,4,0.056729,0.857595,8836
307,307,2,0.540147,0.704287,4418
308,308,3,0.776647,0.389916,6627
309,309,8,0.396685,0.863559,17672
310,310,8,0.797543,0.263316,17672
311,311,9,0.286238,0.48057,19881
312,312,7,0.647304,0.307788,15463
313,313,14,0.899663,0.49851,30926
314,314,7,0.288118,0.117965,15463
315,315,1,0.781223,0.509224,2209
316,316,2,0.242522,0.880736,4418
317,317,8,0.81954,0.291371,17672
318,318,6,0.243581,0.1609,13254
319,319,6,0.224366,0.116036,13254
320,320,12,0.545103,0.544694,26508
321,321,3,0.178561,0.667402,6627
322,322,8,0.607461,0.688085,17672
323,323,10,0.202424,0.15982,22090
324,324,10,0.818005,0.776014,22090
325,325,10,0.309674,0.140802,22090
326,326,10,0.435709,0.713557,22090
327,327,2,0.073996,0.435409,4418
328,328,16,0.841273,0.604012,35344
329,329,1,0.451473,0.07528,2209
330,330,8,0.608746,0.651211,17672
331,331,7,0.100572,0.264928,15463
332,332,9,0.39181,0.159745,19881
333,333,6,0.374503,0.712007,13254
334,334,10,0.544737,0.523585,22090
335,335,5,0.61067,0.121433,11045
336,336,8,0.943341,0.160637,17672
337,337,9,0.395973,0.11613,19881
338,338,5,0.602119,0.90326,11045
339,339,4,0.368645,0.564936,8836
340,340,6,0.409409,0.199336,13254
341,341,4,0.863872,0.790965,8836
342,342,9,0.817643,0.330903,19881
343,343,9,0.88007,0.756941,19881
344,344,11,0.41335,0.583843,24299
345,345,17,0.41585,0.607109,37553
346,346,8,0.052491,0.564841,17672
347,347,10,0.501512,0.16087,22090
348,348,12,0.627061,0.120994,26508
349,349,6,0.054552,0.13928,13254
350,350,7,0.414213,0.560442,15463
351,351,6,0.73985,0.117071,13254
352,352,3,0.204604,0.305281,6627
353,353,5,0.965622,0.114994,11045
354,354,6,0.28503,0.932527,13254
355,355,2,0.858668,0.213462,4418
356,356,5,0.842311,0.711584,11045
357,357,6,0.925504,0.284292,13254
358,358,3,0.663377,0.58931,6627
359,359,8,0.564721,0.292268,17672
360,360,9,0.411477,0.625497,19881
361,361,9,0.074038,0.648209,19881
362,362,5,0.603082,0.922513,11045
363,363,6,0.817286,0.118134,13254
364,364,6,0.241551,0.566759,13254
365,365,8,0.818608,0.434766,17672
366,366,2,0.476677,0.197227,4418
367,367,10,0.073343,0.179564,22090
368,368,4,0.413602,0.439095,8836
369,369,5,0.331152,0.924807,11045
370,370,2,0.708022,0.523922,4418
371,371,4,0.579025,0.160368,8836
372,372,4,0.888991,0.435515,8836
373,373,12,0.393481,0.138852,26508
374,374,10,0.565569,0.160056,22090
375,375,8,0.33147,0.353457,17672
376,376,7,0.287725,0.865375,15463
377,377,7,0.839744,0.796437,15463
378,378,4,0.883227,0.779172,8836
379,379,7,0.538799,0.886886,15463
380,380,9,0.394893,0.181026,19881
381,381,6,0.645251,0.247168,13254
382,382,10,0.840608,0.35006,22090
383,383,4,0.757419,0.861888,8836
384,384,10,0.418037,0.350729,22090
385,385,13,0.564155,0.691794,28717
386,386,8,0.776836,0.205499,17672
387,387,6,0.583725,0.351616,13254
388,388,4,0.183401,0.823078,8836
389,389,5,0.282077,0.643518,11045
390,390,7,0.752819,0.606165,15463
391,391,5,0.182476,0.114285,11045
392,392,7,0.350379,0.603686,15463
393,393,2,0.733156,0.8581,4418
394,394,1,0.000124,0.157092,2209
395,395,6,0.395727,0.198835,13254
396,396,5,0.52246,0.670742,11045
397,397,2,0.332337,0.58572,4418
398,398,4,0.074998,0.607244,8836
399,399,4,0.075458,0.68854,8836
400,400,10,0.498833,0.841748,22090
401,401,3,0.389746,0.494511,6627
402,402,1,0.944206,0.746746,2209
403,403,11,0.477008,0.583112,24299
404,404,5,0.653304,0.622305,11045
405,405,1,0.389666,0.058191,2209
406,406,8,0.652069,0.646228,17672
407,407,5,0.758425,0.435671,11045
408,408,8,0.199547,0.883174,17672
409,409,2,0.074403,0.712588,4418
410,410,5,0.943342,0.140658,11045
411,411,7,0.563011,0.351337,15463
412,412,8,0.645388,0.393964,17672
413,413,3,0.15158,0.731817,6627
414,414,11,0.331864,0.164026,24299
415,415,7,0.585455,0.390764,15463
416,416,6,0.629072,0.229152,13254
417,417,7,0.372864,0.286615,15463
418,418,5,0.479108,0.609006,11045
419,419,4,0.094066,0.842083,8836
420,420,7,0.500067,0.5495,15463
421,421,6,0.841099,0.410895,13254
422,422,4,0.712802,0.540264,8836
423,423,10,0.096188,0.221684,22090
424,424,6,0.627769,0.88484,13254
425,425,4,0.397526,0.564622,8836
426,426,17,0.097459,0.177885,37553
427,427,7,0.48011,0.138069,15463
428,428,2,0.579001,0.835712,4418
429,429,7,0.373309,0.352959,15463
430,430,9,0.903216,0.457429,19881
431,431,6,0.093252,0.6032,13254
432,432,3,0.45146,0.138124,6627
433,433,7,0.841407,0.476904,15463
434,434,9,0.177955,0.68933,19881
435,435,5,0.8775,0.112303,11045
436,436,10,0.860309,0.566073,22090
437,437,2,0.39154,0.677406,4418
438,438,11,0.587703,0.606181,24299
439,439,4,0.536201,0.119722,8836
440,440,7,0.558263,0.115071,15463
441,441,6,0.608925,0.175007,13254
442,442,11,0.285286,0.627661,24299
443,443,7,0.393141,0.372828,15463
444,444,8,0.390004,0.776033,17672
445,445,10,0.882519,0.819517,22090
446,446,7,0.626602,0.67286,15463
447,447,6,0.965415,0.098144,13254
448,448,2,0.848377,0.215262,4418
449,449,3,0.864818,0.109689,6627
450,450,14,0.116795,0.69327,30926
451,451,6,0.264371,0.793452,13254
452,452,8,0.034031,0.32797,17672
453,453,8,0.134305,0.538272,17672
454,454,9,0.901155,0.478279,19881
455,455,6,0.583674,0.263882,13254
456,456,12,0.64983,0.604901,26508
457,457,7,0.201303,0.817842,15463
458,458,5,0.116953,0.922745,11045
459,459,6,0.292439,0.842225,13254
460,460,9,0.092417,0.202318,19881
461,461,3,0.281818,0.502173,6627
462,462,2,0.201984,0.327951,4418
463,463,1,0.307472,0.545661,2209
464,464,11,0.604889,0.545702,24299
465,465,12,0.206152,0.628924,26508
466,466,3,0.440919,0.337257,6627
467,467,8,0.819027,0.755836,17672
468,468,6,0.330856,0.371963,13254
469,469,7,0.434599,0.56575,15463
470,470,2,0.243929,0.750382,4418
471,471,3,0.439794,0.760033,6627
472,472,8,0.901566,0.646545,17672
473,473,2,0.434835,0.904441,4418
474,474,8,0.522933,0.118081,17672
475,475,2,0.726707,0.474375,4418
476,476,6,0.820448,0.47976,13254
477,477,6,0.624572,0.371953,13254
478,478,2,0.642901,0.818207,4418
479,479,6,0.43909,0.37627,13254
480,480,10,0.352081,0.309262,22090
481,481,5,0.62501,0.241342,11045
482,482,12,0.905688,0.391994,26508
483,483,6,0.842485,0.456716,13254
484,484,13,0.349742,0.585898,28717
485,485,11,0.473373,0.371875,24299
486,486,6,0.419139,0.29003,13254
487,487,10,0.646628,0.137399,22090
488,488,10,0.097561,0.13563,22090
489,489,6,0.884718,0.649767,13254
490,490,8,0.84395,0.540351,17672
491,491,7,0.314931,0.286896,15463
492,492,10,0.182072,0.185048,22090
493,493,14,0.583683,0.690584,30926
494,494,7,0.566202,0.88105,15463
495,495,8,0.160092,0.119403,17672
496,496,4,0.518474,0.837175,8836
497,497,7,0.880243,0.326905,15463
498,498,8,0.497722,0.307549,17672
499,499,2,0.24676,0.738719,4418
500,500,6,0.375836,0.887076,13254
501,501,1,0.752004,0.933504,2209
502,502,6,0.333693,0.138562,13254
503,503,11,0.565012,0.33096,24299
504,504,7,0.838976,0.201317,15463
505,505,7,0.880059,0.883625,15463
506,506,8,0.627053,0.548356,17672
507,507,5,0.393547,0.461984,11045
508,508,4,0.605791,0.289444,8836
509,509,10,0.479332,0.331757,22090
510,510,8,0.307919,0.580708,17672
511,511,5,0.922411,0.311468,11045
512,512,9,0.604878,0.669682,19881
513,513,8,0.879247,0.183394,17672
514,514,9,0.414106,0.158353,19881
515,515,8,0.457061,0.160973,17672
516,516,10,0.477123,0.179453,22090
517,517,11,0.50126,0.120175,24299
518,518,9,0.884171,0.500923,19881
519,519,5,0.226339,0.860254,11045
520,520,7,0.840911,0.58644,15463
521,521,11,0.521703,0.630413,24299
522,522,1,0.334076,0.034671,2209
523,523,3,0.898215,0.819304,6627
524,524,11,0.203449,0.647645,24299
525,525,4,0.584666,0.90193,8836
526,526,7,0.543894,0.649695,15463
527,527,8,0.370049,0.776393,17672
528,528,7,0.562049,0.182457,15463
529,529,8,0.500546,0.370486,17672
530,530,8,0.47943,0.267046,17672
531,531,6,0.476699,0.349256,13254
532,532,2,0.187429,0.924586,4418
533,533,5,0.03624,0.841275,11045
534,534,8,0.262666,0.752364,17672
535,535,1,0.925571,0.969694,2209
536,536,5,0.203176,0.545699,11045
537,537,11,0.414019,0.712199,24299
538,538,3,0.796515,0.440544,6627
539,539,6,0.077421,0.587168,13254
540,540,4,0.8172,0.158399,8836
541,541,8,0.502202,0.58657,17672
542,542,14,0.818888,0.734419,30926
543,543,5,0.71307,0.861247,11045
544,544,6,0.820687,0.841646,13254
545,545,6,0.544223,0.668295,13254
546,546,8,0.413804,0.817559,17672
547,547,5,0.096176,0.646889,11045
548,548,6,0.206532,0.28808,13254
549,549,1,0.683535,0.111944,2209
550,550,9,0.904896,0.329287,19881
551,551,5,0.350629,0.754987,11045
552,552,4,0.588816,0.331111,8836
553,553,2,0.760391,0.669764,4418
554,554,1,0.794732,0.970793,2209
555,555,9,0.600563,0.606266,19881
556,556,4,0.453815,0.735699,8836
557,557,6,0.866215,0.101437,13254
558,558,2,0.037013,0.691541,4418
559,559,10,0.139694,0.290482,22090
560,560,7,0.137457,0.692057,15463
561,561,4,0.645404,0.176282,8836
562,562,4,0.543618,0.854901,8836
563,563,13,0.861802,0.649277,28717
564,564,6,0.584065,0.673085,13254
565,565,5,0.544445,0.389078,11045
566,566,4,0.090391,0.110672,8836
567,567,1,0.534978,0.418242,2209
568,568,11,0.118636,0.159229,24299
569,569,6,0.820369,0.817312,13254
570,570,5,0.898742,0.58642,11045
571,571,4,0.265157,0.73698,8836
572,572,6,0.224595,0.310071,13254
573,573,11,0.052671,0.099081,24299
574,574,5,0.498619,0.931667,11045
575,575,7,0.393091,0.586511,15463
576,576,7,0.523975,0.925575,15463
577,577,7,0.371935,0.839589,15463
578,578,4,0.350215,0.562878,8836
579,579,9,0.058796,0.224566,19881
580,580,6,0.860626,0.844403,13254
581,581,8,0.88339,0.798384,17672
582,582,6,0.585721,0.802755,13254
583,583,4,0.157468,0.8592,8836
584,584,4,0.035621,0.662914,8836
585,585,5,0.308391,0.732413,11045
586,586,8,0.227765,0.567613,17672
587,587,10,0.623884,0.268164,22090
588,588,8,0.158957,0.921202,17672
589,589,3,0.369579,0.111776,6627
590,590,13,0.308621,0.603787,28717
591,591,6,0.330051,0.176519,13254
592,592,4,0.434555,0.796894,8836
593,593,10,0.072083,0.115196,22090
594,594,7,0.773234,0.136931,15463
595,595,6,0.187539,0.165096,13254
596,596,7,0.327418,0.101747,15463
597,597,1,0.324294,0.043885,2209
598,598,6,0.776955,0.480096,13254
599,599,6,0.840484,0.184988,13254
600,600,4,0.862288,0.817235,8836
601,601,4,0.305893,0.758325,8836
602,602,13,0.799175,0.288426,28717
603,603,4,0.650046,0.86512,8836
604,604,11,0.522902,0.28703,24299
605,605,9,0.139518,0.650944,19881
606,606,9,0.263565,0.097401,19881
607,607,10,0.859742,0.691514,22090
608,608,8,0.862369,0.354289,17672
609,609,11,0.246309,0.584777,24299
610,610,2,0.737234,0.56602,4418
611,611,4,0.057441,0.92886,8836
612,612,4,0.366,0.899419,8836
613,613,3,0.8762,0.582753,6627
614,614,1,0.391681,0.441336,2209
615,615,5,0.899708,0.627857,11045
616,616,1,0.310557,0.930209,2209
617,617,5,0.199749,0.77591,11045
618,618,3,0.100511,0.68566,6627
619,619,5,0.459271,0.262843,11045
620,620,5,0.414459,0.906137,11045
621,621,7,0.3924,0.908985,15463
622,622,8,0.501222,0.560548,17672
623,623,10,0.582753,0.543637,22090
624,624,6,0.141118,0.668309,13254
625,625,1,0.644758,0.195882,2209
626,626,6,0.834068,0.328991,13254
627,627,8,0.050607,0.200434,17672
628,628,11,0.501069,0.605085,24299
629,629,7,0.664001,0.651306,15463
630,630,5,0.055684,0.780376,11045
631,631,3,0.736172,0.711512,6627
632,632,1,0.34807,0.522624,2209
633,633,10,0.394873,0.267814,22090
634,634,12,0.8364,0.690193,26508
635,635,3,0.501525,0.800283,6627
636,636,10,0.775759,0.180728,22090
637,637,10,0.267224,0.776106,22090
638,638,3,0.175093,0.898815,6627
639,639,6,0.497555,0.287627,13254
640,640,5,0.861417,0.900056,11045
641,641,3,0.33127,0.330473,6627
642,642,5,0.246367,0.096778,11045
643,643,6,0.86054,0.584222,13254
644,644,8,0.393134,0.752519,17672
645,645,7,0.11676,0.793935,15463
646,646,5,0.245913,0.821795,11045
647,647,5,0.034705,0.181907,11045
648,648,8,0.135781,0.352141,17672
649,649,9,0.456723,0.182202,19881
650,650,9,0.498616,0.329111,19881
651,651,11,0.645399,0.56409,24299
652,652,2,0.397079,0.938748,4418
653,653,4,0.34864,0.926799,8836
654,654,6,0.138516,0.778515,13254
655,655,6,0.82355,0.564562,13254
656,656,6,0.051677,0.182073,13254
657,657,6,0.183317,0.861547,13254
658,658,7,0.413177,0.331709,15463
659,659,3,0.283443,0.801483,6627
660,660,7,0.140588,0.524293,15463
661,661,7,0.436523,0.88686,15463
662,662,9,0.411913,0.692438,19881
663,663,11,0.949872,0.200265,24299
664,664,8,0.625639,0.79625,17672
665,665,3,0.736508,0.877797,6627
666,666,6,0.435281,0.307236,13254
667,667,2,0.735636,0.411001,4418
668,668,8,0.408331,0.113652,17672
669,669,6,0.516327,0.79885,13254
670,670,2,0.408391,0.675538,4418
671,671,6,0.822987,0.199549,13254
672,672,3,0.389599,0.83885,6627
673,673,1,0.699029,0.475376,2209
674,674,1,0.433876,0.385205,2209
675,675,6,0.712411,0.415356,13254
676,676,7,0.523402,0.903703,15463
677,677,4,0.262077,0.352531,8836
678,678,3,0.734495,0.675761,6627
679,679,11,0.160605,0.691767,24299
680,680,5,0.864756,0.884539,11045
681,681,1,0.682164,0.905233,2209
682,682,8,0.327587,0.119283,17672
683,683,5,0.624629,0.905256,11045
684,684,8,0.840867,0.499626,17672
685,685,4,0.091615,0.333396,8836
686,686,5,0.288219,0.71564,11045
687,687,8,0.883822,0.353781,17672
688,688,7,0.238385,0.663683,15463
689,689,13,0.927208,0.200184,28717
690,690,4,0.710392,0.756532,8836
691,691,7,0.607648,0.864243,15463
692,692,3,0.74935,0.101694,6627
693,693,8,0.370191,0.584656,17672
694,694,11,0.118575,0.60768,24299
695,695,1,0.002515,0.113689,2209
696,696,4,0.372154,0.102637,8836
697,697,6,0.480045,0.777499,13254
698,698,4,0.431813,0.471126,8836
699,699,6,0.37047,0.923918,13254
700,700,10,0.500815,0.264875,22090
701,701,3,0.224849,0.778302,6627
702,702,9,0.095898,0.310542,19881
703,703,8,0.629367,0.13922,17672
704,704,4,0.250673,0.777795,8836
705,705,8,0.47939,0.624881,17672
706,706,8,0.922727,0.226144,17672
707,707,8,0.560116,0.541462,17672
708,708,15,0.521424,0.160729,33135
709,709,10,0.182181,0.625548,22090
710,710,11,0.114498,0.116521,24299
711,711,4,0.961831,0.184703,8836
712,712,3,0.218644,0.924165,6627
713,713,12,0.118088,0.203345,26508
714,714,4,0.715091,0.648529,8836
715,715,13,0.159222,0.540913,28717
716,716,6,0.118257,0.348634,13254
717,717,8,0.307831,0.306387,17672
718,718,7,0.500989,0.668363,15463
719,719,8,0.753874,0.157939,17672
720,720,5,0.117638,0.587204,11045
721,721,3,0.716086,0.587929,6627
722,722,10,0.180965,0.604903,22090
723,723,1,0.521586,0.409871,2209
724,724,6,0.351393,0.118092,13254
725,725,6,0.289732,0.607365,13254
726,726,5,0.203177,0.352245,11045
727,727,9,0.136848,0.199264,19881
728,728,9,0.221316,0.095842,19881
729,729,2,0.335291,0.620884,4418
730,730,8,0.454608,0.289354,17672
731,731,3,0.047045,0.550118,6627
732,732,5,0.474992,0.924546,11045
733,733,6,0.15961,0.137118,13254
734,734,7,0.821176,0.499813,15463
