id,Label,Number_Points,x,y,50
112,112,8,0.890627,0.327686,20000
113,113,9,0.788189,0.569164,22500
114,114,7,0.410144,0.891213,17500
115,115,6,0.292382,0.288607,15000
116,116,1,0.361343,0.699418,2500
117,117,11,0.41183,0.13253,27500
118,118,8,0.228822,0.191693,20000
119,119,5,0.964739,0.909847,12500
120,120,10,0.950773,0.911202,25000
121,121,3,0.710036,0.729374,7500
122,122,5,0.673272,0.036851,12500
123,123,4,0.192316,0.46786,10000
124,124,8,0.471068,0.548473,20000
125,125,7,0.330165,0.311881,17500
126,126,8,0.047294,0.152171,20000
127,127,9,0.090392,0.254216,22500
128,128,10,0.807465,0.569147,25000
129,129,8,0.490269,0.670531,20000
130,130,9,0.583773,0.828686,22500
131,131,12,0.610317,0.627209,30000
132,132,7,0.771084,0.929972,17500
133,133,11,0.290239,0.870731,27500
134,134,7,0.449902,0.649228,17500
135,135,7,0.072602,0.129008,17500
136,136,10,0.830763,0.827098,25000
137,137,7,0.626319,0.29101,17500
138,138,4,0.067809,0.709473,10000
139,139,11,0.150685,0.531365,27500
140,140,7,0.233094,0.333616,17500
141,141,12,0.551387,0.550332,30000
142,142,11,0.847971,0.58927,27500
143,143,7,0.91204,0.191631,17500
144,144,8,0.873296,0.251394,20000
145,145,13,0.448279,0.751764,32500
146,146,11,0.346887,0.549623,27500
147,147,7,0.927261,0.172327,17500
148,148,18,0.149593,0.310213,45000
149,149,8,0.590688,0.592268,20000
150,150,7,0.767434,0.428713,17500
151,151,8,0.27202,0.868891,20000
152,152,7,0.528393,0.828622,17500
153,153,8,0.513458,0.708741,20000
154,154,7,0.868552,0.812189,17500
155,155,15,0.049929,0.330338,37500
156,156,9,0.309304,0.190828,22500
157,157,7,0.292692,0.25562,17500
158,158,12,0.268073,0.692484,30000
159,159,7,0.609868,0.168171,17500
160,160,8,0.74999,0.829429,20000
161,161,14,0.90994,0.148736,35000
162,162,9,0.249347,0.850798,22500
163,163,11,0.469744,0.686012,27500
164,164,9,0.734316,0.850811,22500
165,165,7,0.289223,0.311024,17500
166,166,1,0.108021,0.959691,2500
167,167,6,0.925719,0.145913,15000
168,168,9,0.710963,0.470252,22500
169,169,2,0.452715,0.413389,5000
170,170,6,0.870934,0.890346,15000
171,171,14,0.691618,0.307577,35000
172,172,11,0.730432,0.830518,27500
173,173,8,0.330909,0.189954,20000
174,174,12,0.629665,0.630897,30000
175,175,8,0.748405,0.754917,20000
176,176,9,0.609597,0.568221,22500
177,177,4,0.93906,0.789537,10000
178,178,2,0.179706,0.651744,5000
179,179,4,0.292748,0.913153,10000
180,180,9,0.189966,0.869934,22500
181,181,6,0.746535,0.504347,15000
182,182,3,0.230535,0.872199,7500
183,183,10,0.611543,0.590584,25000
184,184,9,0.748644,0.490213,22500
185,185,8,0.628989,0.247072,20000
186,186,1,0.075503,0.061998,2500
187,187,8,0.929659,0.751287,20000
188,188,2,0.801896,0.706646,5000
189,189,13,0.091807,0.289051,32500
190,190,14,0.168693,0.829052,35000
191,191,19,0.510947,0.528771,47500
192,192,7,0.050447,0.770025,17500
193,193,5,0.910209,0.228244,12500
194,194,13,0.610449,0.226237,32500
195,195,5,0.051376,0.713307,12500
196,196,14,0.630824,0.112705,35000
197,197,8,0.733813,0.907446,20000
198,198,6,0.467373,0.152574,15000
199,199,6,0.12963,0.171318,15000
200,200,2,0.529112,0.132423,5000
201,201,6,0.527055,0.731673,15000
202,202,8,0.372054,0.49052,20000
203,203,5,0.368422,0.568083,12500
204,204,10,0.631229,0.610312,25000
205,205,9,0.571879,0.828824,22500
206,206,3,0.57553,0.623767,7500
207,207,8,0.468116,0.647425,20000
208,208,11,0.750317,0.765923,27500
209,209,7,0.870689,0.328475,17500
210,210,8,0.490046,0.733576,20000
211,211,7,0.526086,0.65437,17500
212,212,8,0.670595,0.428607,20000
213,213,5,0.292139,0.149129,12500
214,214,11,0.271732,0.269325,27500
215,215,3,0.77341,0.616201,7500
216,216,6,0.490561,0.770712,15000
217,217,2,0.857332,0.771005,5000
218,218,12,0.051545,0.269636,30000
219,219,5,0.307767,0.109894,12500
220,220,12,0.892426,0.868568,30000
221,221,9,0.45114,0.727892,22500
222,222,7,0.109847,0.570909,17500
223,223,8,0.208682,0.17183,20000
224,224,3,0.824053,0.646217,7500
225,225,6,0.311867,0.12851,15000
226,226,10,0.173605,0.147535,25000
227,227,11,0.487537,0.710435,27500
228,228,14,0.630317,0.169315,35000
229,229,8,0.35171,0.311401,20000
230,230,7,0.945536,0.626671,17500
231,231,12,0.468587,0.330331,30000
232,232,10,0.09053,0.331033,25000
233,233,2,0.812587,0.178138,5000
234,234,13,0.309314,0.512743,32500
235,235,12,0.910678,0.710429,30000
236,236,8,0.86899,0.833433,20000
237,237,8,0.112009,0.851325,20000
238,238,7,0.333993,0.344799,17500
239,239,9,0.729473,0.491023,22500
240,240,6,0.269547,0.308799,15000
241,241,12,0.748219,0.42904,30000
242,242,13,0.811834,0.291798,32500
243,243,7,0.467722,0.344413,17500
244,244,11,0.290263,0.189364,27500
245,245,7,0.778153,0.392465,17500
246,246,8,0.268872,0.110454,20000
247,247,9,0.391166,0.849593,22500
248,248,5,0.929302,0.942913,12500
249,249,14,0.168287,0.809047,35000
250,250,9,0.911369,0.349167,22500
251,251,5,0.36553,0.148593,12500
252,252,10,0.749507,0.650341,25000
253,253,14,0.730817,0.709239,35000
254,254,1,0.49021,0.156409,2500
255,255,6,0.950678,0.748199,15000
256,256,8,0.230601,0.27013,20000
257,257,14,0.250313,0.888368,35000
258,258,7,0.66973,0.050364,17500
259,259,6,0.291734,0.348369,15000
260,260,3,0.828547,0.423837,7500
261,261,9,0.44793,0.509031,22500
262,262,7,0.732079,0.110245,17500
263,263,11,0.372656,0.168091,27500
264,264,11,0.370247,0.51174,27500
265,265,12,0.52833,0.549647,30000
266,266,14,0.908913,0.390254,35000
267,267,11,0.873118,0.471215,27500
268,268,14,0.408233,0.849309,35000
269,269,9,0.788819,0.408028,22500
270,270,9,0.231491,0.549527,22500
271,271,7,0.769827,0.288548,17500
272,272,5,0.471815,0.746601,12500
273,273,12,0.949315,0.673718,30000
274,274,8,0.213086,0.708112,20000
275,275,8,0.910337,0.92694,20000
276,276,5,0.348719,0.891722,12500
277,277,5,0.136414,0.869441,12500
278,278,3,0.539061,0.412834,7500
279,279,8,0.869767,0.486317,20000
280,280,2,0.853269,0.146174,5000
281,281,2,0.053956,0.486373,5000
282,282,10,0.153117,0.129075,25000
283,283,11,0.249352,0.833291,27500
284,284,8,0.748913,0.910285,20000
285,285,16,0.447547,0.70787,40000
286,286,2,0.431759,0.034498,5000
287,287,2,0.387994,0.81345,5000
288,288,6,0.604721,0.211847,15000
289,289,5,0.38737,0.568895,12500
290,290,7,0.246153,0.496422,17500
291,291,12,0.208589,0.191256,30000
292,292,4,0.6442,0.231859,10000
293,293,8,0.186041,0.268461,20000
294,294,4,0.68328,0.694343,10000
295,295,10,0.487958,0.851318,25000
296,296,11,0.451259,0.152317,27500
297,297,5,0.90923,0.509158,12500
298,298,6,0.907962,0.893632,15000
299,299,8,0.748818,0.896739,20000
300,300,7,0.745334,0.868892,17500
301,301,9,0.80932,0.648485,22500
302,302,4,0.927521,0.252907,10000
303,303,2,0.503826,0.171649,5000
304,304,6,0.32704,0.272003,15000
305,305,11,0.793521,0.270906,27500
306,306,14,0.267968,0.551113,35000
307,307,13,0.229788,0.710393,32500
308,308,8,0.092182,0.148216,20000
309,309,6,0.40953,0.313321,15000
310,310,8,0.330663,0.509754,20000
311,311,4,0.613378,0.73245,10000
312,312,4,0.965006,0.851705,10000
313,313,4,0.187526,0.732577,10000
314,314,5,0.807074,0.3906,12500
315,315,7,0.747546,0.929523,17500
316,316,13,0.630214,0.267384,32500
317,317,3,0.453214,0.904303,7500
318,318,9,0.568849,0.571502,22500
319,319,11,0.770474,0.892044,27500
320,320,11,0.089726,0.80822,27500
321,321,9,0.750679,0.148612,22500
322,322,9,0.19064,0.332361,22500
323,323,5,0.510725,0.688375,12500
324,324,7,0.735324,0.869312,17500
325,325,5,0.028564,0.188543,12500
326,326,11,0.4512,0.54945,27500
327,327,3,0.918336,0.332494,7500
328,328,6,0.72947,0.790299,15000
329,329,10,0.651289,0.127731,25000
330,330,7,0.648373,0.251848,17500
331,331,10,0.547676,0.530993,25000
332,332,1,0.098569,0.046184,2500
333,333,10,0.189975,0.572114,25000
334,334,15,0.451685,0.109931,37500
335,335,6,0.348899,0.1496,15000
336,336,9,0.290424,0.166775,22500
337,337,1,0.883804,0.627197,2500
338,338,9,0.33208,0.326133,22500
339,339,3,0.385762,0.667895,7500
340,340,14,0.089522,0.112561,35000
341,341,10,0.36988,0.530157,25000
342,342,10,0.672052,0.290472,25000
343,343,8,0.926057,0.688089,20000
344,344,2,0.390418,0.611054,5000
345,345,14,0.928557,0.911034,35000
346,346,7,0.467383,0.113199,17500
347,347,5,0.946372,0.648615,12500
348,348,7,0.746704,0.446572,17500
349,349,5,0.588424,0.771827,12500
350,350,8,0.470359,0.828394,20000
351,351,8,0.087999,0.190035,20000
352,352,10,0.769343,0.788438,25000
353,353,12,0.128418,0.811683,30000
354,354,2,0.097729,0.554572,5000
355,355,2,0.682031,0.88286,5000
356,356,11,0.110438,0.148032,27500
357,357,7,0.410063,0.171717,17500
358,358,11,0.213609,0.770437,27500
359,359,10,0.790109,0.351052,25000
360,360,10,0.049469,0.609886,25000
361,361,12,0.634133,0.730555,30000
362,362,6,0.629525,0.671013,15000
363,363,1,0.76343,0.367654,2500
364,364,6,0.12619,0.308259,15000
365,365,11,0.91369,0.629007,27500
366,366,14,0.651222,0.110441,35000
367,367,9,0.372018,0.190616,22500
368,368,9,0.351311,0.345063,22500
369,369,4,0.429255,0.567649,10000
370,370,9,0.471319,0.510803,22500
371,371,7,0.942256,0.167024,17500
372,372,2,0.366532,0.309318,5000
373,373,11,0.770274,0.412796,27500
374,374,4,0.7858,0.728051,10000
375,375,7,0.850516,0.527884,17500
376,376,9,0.193315,0.747484,22500
377,377,1,0.341177,0.425309,2500
378,378,9,0.349914,0.269372,22500
379,379,13,0.168968,0.5298,32500
380,380,9,0.209451,0.507431,22500
381,381,13,0.611552,0.269329,32500
382,382,7,0.216261,0.630403,17500
383,383,7,0.752006,0.687066,17500
384,384,6,0.29264,0.107948,15000
385,385,10,0.870688,0.871967,25000
386,386,12,0.092258,0.568546,30000
387,387,9,0.346827,0.848187,22500
388,388,8,0.904741,0.409928,20000
389,389,6,0.814332,0.34983,15000
390,390,13,0.149271,0.569712,32500
391,391,10,0.810407,0.308518,25000
392,392,7,0.770053,0.946276,17500
393,393,3,0.709281,0.853657,7500
394,394,10,0.408026,0.531675,25000
395,395,11,0.653089,0.072858,27500
396,396,11,0.086965,0.270956,27500
397,397,4,0.223617,0.215243,10000
398,398,1,0.490144,0.229943,2500
399,399,15,0.948949,0.888768,37500
400,400,8,0.030921,0.112072,20000
401,401,2,0.092989,0.843233,5000
402,402,13,0.928882,0.328873,32500
403,403,3,0.309942,0.232567,7500
404,404,3,0.84849,0.351438,7500
405,405,8,0.511646,0.728749,20000
406,406,2,0.131904,0.016695,5000
407,407,7,0.014065,0.690199,17500
408,408,3,0.071432,0.585214,7500
409,409,4,0.864234,0.768138,10000
410,410,6,0.97118,0.891646,15000
411,411,4,0.972743,0.872484,10000
412,412,7,0.791847,0.328443,17500
413,413,6,0.871949,0.273111,15000
414,414,9,0.332468,0.107093,22500
415,415,1,0.389099,0.017309,2500
416,416,9,0.050301,0.110733,22500
417,417,6,0.790136,0.626809,15000
418,418,7,0.910492,0.265812,17500
419,419,9,0.850548,0.909212,22500
420,420,11,0.251078,0.31057,27500
421,421,10,0.950944,0.731199,25000
422,422,7,0.887743,0.247999,17500
423,423,12,0.770424,0.77067,30000
424,424,9,0.891765,0.69433,22500
425,425,14,0.049661,0.170953,35000
426,426,9,0.911884,0.464946,22500
427,427,7,0.826536,0.286232,17500
428,428,5,0.389366,0.208613,12500
429,429,6,0.071402,0.254977,15000
430,430,13,0.309855,0.854101,32500
431,431,7,0.586846,0.573694,17500
432,432,7,0.205771,0.751546,17500
433,433,1,0.209556,0.098499,2500
434,434,12,0.65037,0.088938,30000
435,435,1,0.168727,0.417101,2500
436,436,11,0.930433,0.229529,27500
437,437,2,0.436412,0.728887,5000
438,438,4,0.706913,0.346526,10000
439,439,10,0.667949,0.271184,25000
440,440,13,0.868289,0.929175,32500
441,441,3,0.046094,0.510397,7500
442,442,12,0.166077,0.330264,30000
443,443,16,0.72835,0.730292,40000
444,444,2,0.044336,0.389011,5000
445,445,10,0.149572,0.587213,25000
446,446,8,0.768665,0.246923,20000
447,447,5,0.165191,0.545153,12500
448,448,5,0.472471,0.849199,12500
449,449,5,0.554337,0.606052,12500
450,450,6,0.610861,0.188498,15000
451,451,9,0.309368,0.872952,22500
452,452,9,0.848771,0.829827,22500
453,453,2,0.450192,0.784154,5000
454,454,15,0.729885,0.070443,37500
455,455,9,0.24828,0.907002,22500
456,456,8,0.829575,0.847505,20000
457,457,1,0.587947,0.710963,2500
458,458,2,0.035786,0.611602,5000
459,459,4,0.684167,0.344676,10000
460,460,11,0.248781,0.63219,27500
461,461,1,0.023176,0.501031,2500
462,462,10,0.788668,0.466758,25000
463,463,9,0.587424,0.611742,22500
464,464,7,0.129078,0.1888,17500
465,465,11,0.667067,0.669213,27500
466,466,9,0.648844,0.690416,22500
467,467,11,0.588743,0.78794,27500
468,468,3,0.942076,0.228946,7500
469,469,12,0.792112,0.650117,30000
470,470,13,0.892609,0.567506,32500
471,471,9,0.228572,0.666907,22500
472,472,6,0.432229,0.254654,15000
473,473,17,0.750216,0.84792,42500
474,474,10,0.892656,0.271786,25000
475,475,8,0.351192,0.187332,20000
476,476,10,0.770968,0.708116,25000
477,477,3,0.809777,0.275477,7500
478,478,12,0.769098,0.729953,30000
479,479,9,0.351599,0.128894,22500
480,480,12,0.469308,0.17037,30000
481,481,8,0.052585,0.808694,20000
482,482,4,0.611764,0.292425,10000
483,483,6,0.945488,0.25105,15000
484,484,2,0.394699,0.322404,5000
485,485,8,0.970462,0.69214,20000
486,486,1,0.100103,0.430107,2500
487,487,10,0.605562,0.811132,25000
488,488,13,0.51005,0.551204,32500
489,489,12,0.169541,0.869784,30000
490,490,9,0.852273,0.928229,22500
491,491,8,0.410989,0.907581,20000
492,492,4,0.638489,0.070075,10000
493,493,8,0.809796,0.964004,20000
494,494,10,0.088264,0.58555,25000
495,495,1,0.36474,0.077311,2500
496,496,9,0.407363,0.32807,22500
497,497,13,0.267769,0.530901,32500
498,498,10,0.251289,0.709755,25000
499,499,2,0.388626,0.735406,5000
500,500,4,0.908549,0.172282,10000
501,501,2,0.820956,0.308838,5000
502,502,10,0.691143,0.110923,25000
503,503,8,0.889006,0.948853,20000
504,504,8,0.893244,0.490243,20000
505,505,2,0.109088,0.056851,5000
506,506,8,0.270966,0.169594,20000
507,507,1,0.977734,0.480646,2500
508,508,8,0.049194,0.627924,20000
509,509,2,0.16543,0.445202,5000
510,510,12,0.667574,0.326029,30000
511,511,8,0.549996,0.865475,20000
512,512,6,0.488518,0.653245,15000
513,513,8,0.789502,0.8712,20000
514,514,14,0.171056,0.192644,35000
515,515,5,0.223417,0.591841,12500
516,516,9,0.230581,0.309025,22500
517,517,12,0.389461,0.906955,30000
518,518,9,0.808989,0.951779,22500
519,519,11,0.891074,0.446929,27500
520,520,8,0.787741,0.790869,20000
521,521,2,0.535326,0.024635,5000
522,522,3,0.802082,0.87146,7500
523,523,8,0.953629,0.693372,20000
524,524,12,0.609121,0.751351,30000
525,525,10,0.231314,0.848093,25000
526,526,9,0.072147,0.788083,22500
527,527,11,0.487589,0.891276,27500
528,528,8,0.151501,0.867431,20000
529,529,4,0.430178,0.172288,10000
530,530,7,0.507351,0.672505,17500
531,531,4,0.376164,0.450643,10000
532,532,10,0.807243,0.609627,25000
533,533,4,0.893302,0.73182,10000
534,534,9,0.250059,0.567617,22500
535,535,12,0.213255,0.888798,30000
536,536,1,0.149667,0.44854,2500
537,537,4,0.346019,0.563327,10000
538,538,5,0.889384,0.509859,12500
539,539,9,0.090324,0.610294,22500
540,540,6,0.068335,0.167517,15000
541,541,16,0.870835,0.430341,40000
542,542,12,0.609981,0.249997,30000
543,543,7,0.71229,0.486837,17500
544,544,5,0.068114,0.726972,12500
545,545,5,0.152846,0.348054,12500
546,546,12,0.767051,0.228751,30000
547,547,6,0.790075,0.374062,15000
548,548,5,0.968644,0.70987,12500
549,549,7,0.911826,0.429408,17500
550,550,6,0.391041,0.835376,15000
551,551,6,0.807385,0.850567,15000
552,552,7,0.568071,0.810216,17500
553,553,11,0.152514,0.809254,27500
554,554,7,0.287341,0.491128,17500
555,555,9,0.870042,0.413502,22500
556,556,13,0.57163,0.848514,32500
557,557,15,0.489797,0.69109,37500
558,558,8,0.627357,0.192829,20000
559,559,14,0.89167,0.548738,35000
560,560,8,0.893299,0.189191,20000
561,561,1,0.859511,0.728508,2500
562,562,7,0.432813,0.110631,17500
563,563,6,0.093238,0.130104,15000
564,564,10,0.309502,0.491742,25000
565,565,5,0.651143,0.147864,12500
566,566,13,0.333933,0.171856,32500
567,567,8,0.049371,0.192835,20000
568,568,11,0.788904,0.287767,27500
569,569,10,0.927821,0.312173,25000
570,570,11,0.948908,0.714305,27500
571,571,8,0.891431,0.166765,20000
572,572,4,0.536693,0.608879,10000
573,573,8,0.645599,0.647868,20000
574,574,7,0.233316,0.127363,17500
575,575,11,0.45096,0.311503,27500
576,576,9,0.787831,0.591272,22500
577,577,6,0.027587,0.750356,15000
578,578,6,0.930779,0.273792,15000
579,579,4,0.308278,0.374475,10000
580,580,5,0.923938,0.469055,12500
581,581,5,0.850296,0.869447,12500
582,582,4,0.472093,0.784129,10000
583,583,6,0.453373,0.533042,15000
584,584,11,0.708162,0.132329,27500
585,585,7,0.630334,0.145682,17500
586,586,6,0.412566,0.19101,15000
587,587,7,0.627254,0.211894,17500
588,588,8,0.133097,0.350034,20000
589,589,7,0.085637,0.650303,17500
590,590,11,0.129477,0.789313,27500
591,591,14,0.909519,0.370448,35000
592,592,1,0.73335,0.285718,2500
593,593,2,0.710483,0.510074,5000
594,594,9,0.390159,0.131808,22500
595,595,7,0.765076,0.148703,17500
596,596,7,0.269728,0.750774,17500
597,597,5,0.712041,0.24595,12500
598,598,7,0.670406,0.087035,17500
599,599,9,0.768104,0.748349,22500
600,600,7,0.031434,0.769034,17500
601,601,15,0.888546,0.809681,37500
602,602,10,0.06742,0.612857,25000
603,603,2,0.787418,0.169314,5000
604,604,8,0.36929,0.111408,20000
605,605,9,0.91273,0.107147,22500
606,606,14,0.709525,0.230951,35000
607,607,10,0.133557,0.57101,25000
608,608,10,0.049288,0.253588,25000
609,609,7,0.2516,0.651324,17500
610,610,9,0.873278,0.354506,22500
611,611,10,0.148339,0.114193,25000
612,612,8,0.388324,0.507156,20000
613,613,8,0.407571,0.870499,20000
614,614,8,0.692813,0.484026,20000
615,615,4,0.211016,0.588663,10000
616,616,9,0.708235,0.292347,22500
617,617,2,0.324089,0.744362,5000
618,618,1,0.243914,0.970538,2500
619,619,1,0.93441,0.967249,2500
620,620,2,0.327501,0.095026,5000
621,621,10,0.230086,0.147026,25000
622,622,11,0.849855,0.507967,27500
623,623,7,0.314537,0.548475,17500
624,624,6,0.069604,0.310523,15000
625,625,1,0.373467,0.971602,2500
626,626,7,0.069625,0.14728,17500
627,627,1,0.175716,0.371864,2500
628,628,5,0.709893,0.089735,12500
629,629,12,0.930133,0.111069,30000
630,630,14,0.152082,0.5483,35000
631,631,7,0.612416,0.128362,17500
632,632,10,0.849015,0.548949,25000
633,633,1,0.467156,0.081807,2500
634,634,3,0.05154,0.295402,7500
635,635,8,0.692411,0.447969,20000
636,636,2,0.164974,0.093502,5000
637,637,2,0.103614,0.973542,5000
638,638,11,0.929398,0.669811,27500
639,639,15,0.427266,0.551077,37500
640,640,9,0.494208,0.534272,22500
641,641,2,0.392331,0.066949,5000
642,642,5,0.805251,0.431317,12500
643,643,13,0.252078,0.331405,32500
644,644,8,0.229911,0.786835,20000
645,645,3,0.825958,0.326771,7500
646,646,5,0.43542,0.666896,12500
647,647,1,0.514243,0.256348,2500
648,648,8,0.190204,0.814294,20000
649,649,8,0.431363,0.511096,20000
650,650,8,0.671037,0.707975,20000
651,651,4,0.250758,0.669283,10000
652,652,7,0.390529,0.291457,17500
653,653,10,0.629445,0.789689,25000
654,654,7,0.451193,0.571337,17500
655,655,4,0.409824,0.771711,10000
656,656,13,0.431613,0.271313,32500
657,657,2,0.968594,0.727379,5000
658,658,11,0.752242,0.267596,27500
659,659,3,0.224949,0.445673,7500
660,660,8,0.289744,0.693403,20000
661,661,6,0.451639,0.6714,15000
662,662,9,0.05039,0.64951,22500
663,663,12,0.809907,0.928268,30000
664,664,1,0.347247,0.943424,2500
665,665,8,0.448159,0.265148,20000
666,666,9,0.208423,0.7322,22500
667,667,9,0.806966,0.89104,22500
668,668,11,0.469878,0.528827,27500
669,669,1,0.260686,0.980002,2500
670,670,7,0.847327,0.630451,17500
671,671,12,0.790515,0.912754,30000
672,672,1,0.559126,0.41216,2500
673,673,12,0.931809,0.712981,30000
674,674,6,0.706144,0.073786,15000
675,675,6,0.634556,0.088064,15000
676,676,8,0.213746,0.848109,20000
677,677,10,0.912615,0.847129,25000
678,678,6,0.184597,0.710991,15000
679,679,7,0.229721,0.110708,17500
680,680,7,0.810625,0.769873,17500
681,681,10,0.873984,0.571817,25000
682,682,8,0.829761,0.909256,20000
683,683,6,0.463061,0.907784,15000
684,684,7,0.875496,0.291797,17500
685,685,15,0.929328,0.192158,37500
686,686,6,0.948622,0.870604,15000
687,687,7,0.829841,0.549252,17500
688,688,8,0.171096,0.106662,20000
689,689,8,0.39073,0.551522,20000
690,690,5,0.391942,0.108276,12500
691,691,9,0.652276,0.728312,22500
692,692,8,0.868557,0.369525,20000
693,693,13,0.108886,0.308405,32500
694,694,11,0.409577,0.491416,27500
695,695,11,0.309445,0.267694,27500
696,696,3,0.671951,0.469586,7500
697,697,4,0.711494,0.150545,10000
698,698,9,0.268308,0.671412,22500
699,699,2,0.447059,0.064402,5000
700,700,8,0.473412,0.630616,20000
701,701,6,0.831332,0.895144,15000
702,702,3,0.794638,0.966768,7500
703,703,1,0.918164,0.002615,2500
704,704,17,0.809007,0.787842,42500
705,705,10,0.229535,0.650834,25000
706,706,11,0.274031,0.513753,27500
707,707,2,0.859433,0.652047,5000
708,708,8,0.530801,0.510748,20000
709,709,1,0.241824,0.981512,2500
710,710,4,0.073987,0.750612,10000
711,711,8,0.470254,0.770995,20000
712,712,1,0.640366,0.449276,2500
713,713,2,0.548845,0.651891,5000
714,714,7,0.350723,0.529869,17500
715,715,12,0.248306,0.291957,30000
716,716,10,0.032386,0.309072,25000
717,717,13,0.731357,0.428958,32500
718,718,7,0.648775,0.749643,17500
719,719,8,0.469146,0.29053,20000
720,720,9,0.391333,0.890932,22500
721,721,10,0.750538,0.252297,25000
722,722,13,0.150094,0.328131,32500
723,723,4,0.810721,0.751748,10000
724,724,8,0.110331,0.172191,20000
725,725,9,0.033801,0.328706,22500
726,726,6,0.408964,0.269615,15000
727,727,4,0.684189,0.672,10000
728,728,13,0.791549,0.609425,32500
729,729,13,0.628144,0.70896,32500
730,730,5,0.291051,0.706179,12500
731,731,14,0.111175,0.289125,35000
732,732,11,0.749592,0.228486,27500
733,733,10,0.04804,0.346334,25000
734,734,1,0.939926,0.527171,2500
