id,Label,Number_Points,trip_seconds,trip_miles
100,100,1,5.591479,0.000000
101,101,1,6.037594,0.004000
102,102,1,0.182957,0.249000
103,103,5,0.077694,0.142000
104,104,1,0.248120,0.303000
105,105,12,0.230159,0.131750
106,106,7,0.250985,0.186571
107,107,1,0.122807,0.330000
108,108,1,0.248120,0.004000
109,109,5,0.185965,0.070200
110,110,3,0.211362,0.110000
111,111,1,0.203008,0.319000
112,112,3,0.273183,0.154667
113,113,7,0.234515,0.148429
114,114,1,0.147870,0.239000
115,115,2,0.187970,0.277500
116,116,1,0.343358,0.002000
117,117,1,0.463659,0.089000
118,118,1,0.303258,0.353000
119,119,5,0.168922,0.032000
120,120,3,0.184628,0.290667
121,121,3,0.351713,0.174000
122,122,2,0.388471,0.170500
123,123,3,0.233083,0.191000
124,124,11,0.148781,0.111909
125,125,10,0.106266,0.015800
126,126,2,0.263158,0.090500
127,127,3,0.253133,0.144333
128,128,1,5.125313,0.008000
129,129,1,0.423559,0.058000
130,130,1,3.872180,0.010000
131,131,1,0.157895,0.247000
132,132,1,0.263158,0.439000
133,133,1,0.253133,0.057000
134,134,1,0.167920,0.003000
135,135,1,0.002506,0.145000
136,136,1,0.398496,0.197000
137,137,1,0.303258,0.205000
138,138,1,0.243108,0.204000
139,139,2,0.228070,0.205000
140,140,1,4.794486,0.007000
141,141,1,6.253133,0.009000
142,142,1,0.147870,0.005000
143,143,1,0.208020,0.258000
144,144,1,0.208020,0.037000
145,145,6,0.290727,0.147000
146,146,1,0.117794,0.240000
147,147,1,0.162907,0.320000
148,148,1,0.243108,0.443000
149,149,2,0.275689,0.183500
150,150,1,0.027569,0.142000
151,151,1,0.443609,0.228000
152,152,1,0.423559,0.361000
153,153,2,0.330827,0.194000
154,154,3,0.211362,0.184000
155,155,1,2.293233,0.000000
156,156,2,0.010025,0.090000
157,157,1,0.288221,0.430000
158,158,1,0.413534,0.089000
159,159,2,0.235589,0.313500
160,160,1,0.233083,0.039000
161,161,1,5.827068,0.000000
162,162,1,2.318296,0.016000
163,163,1,4.278195,0.041000
164,164,1,0.197995,0.000000
165,165,1,0.373434,0.391000
166,166,1,0.398496,0.326000
167,167,1,0.002506,0.133000
168,168,1,4.764411,0.006000
169,169,1,0.228070,0.078000
170,170,2,0.213033,0.203500
171,171,1,0.288221,0.230000
172,172,1,0.363409,0.326000
173,173,1,4.694236,0.054000
174,174,1,0.263158,0.117000
175,175,2,0.285714,0.189000
176,176,2,0.203008,0.090500
177,177,1,0.197995,0.302000
178,178,2,0.190476,0.028500
179,179,1,4.674185,0.012000
180,180,1,0.323308,0.280000
181,181,2,0.165414,0.233500
182,182,2,0.255639,0.091000
183,183,1,0.258145,0.365000
184,184,1,4.213033,0.006000
185,185,1,0.187970,0.468000
186,186,1,0.393484,0.203000
187,187,1,0.248120,0.223000
188,188,1,0.323308,0.145000
189,189,2,0.185464,0.211000
190,190,1,0.233083,0.058000
191,191,1,0.273183,0.139000
192,192,2,0.035088,0.083000
193,193,3,0.054302,0.131667
194,194,1,0.333333,0.337000
195,195,1,0.373434,0.158000
196,196,1,0.313283,0.029000
197,197,1,0.408521,0.143000
198,198,1,3.586466,0.004000
199,199,1,0.248120,0.257000
200,200,1,4.223058,0.005000
201,201,1,0.218045,0.290000
202,202,1,0.258145,0.330000
203,203,1,0.308271,0.012000
204,204,1,0.318296,0.472000
205,205,1,4.609023,0.008000
206,206,1,4.238095,0.020000
207,207,2,0.233083,0.110500
208,208,1,0.308271,0.190000
209,209,2,0.368421,0.028500
210,210,1,0.333333,0.066000
211,211,2,0.288221,0.048000
212,212,1,5.195489,0.017000
213,213,1,4.684211,0.017000
214,214,1,0.463659,0.176000
215,215,1,0.218045,0.077000
216,216,1,0.373434,0.064000
217,217,2,0.255639,0.104500
